epoch,train_loss,test_delta_mse_norm,lr
1,0.692406009595646,1.3178697495233445,0.001
2,0.6332939585640037,1.34447077903427,0.001
3,0.603309486319151,1.2787653583772376,0.001
4,0.6014547754182439,1.3392008516968799,0.001
5,0.5894835078439047,1.3035466768494508,0.001
6,0.5994375577224139,1.4040749536508939,0.001
7,0.5883067141363486,1.211486476609687,0.001
8,0.5646005112873002,1.2822558469799052,0.001
9,0.559904413869248,1.306701721063181,0.001
10,0.5573195945852509,1.3187059001762327,0.001
11,0.5608929945461287,1.211290565725802,0.001
12,0.5573954174384312,1.2656848469368216,0.001
13,0.5529753348679728,1.3132099931647463,0.001
14,0.5419709090426309,1.3338164182604193,0.001
15,0.5456629987690221,1.2195757334305792,0.001
16,0.5365724703466636,1.3122474349847362,0.0005
17,0.5055668254582012,1.2344952666125044,0.0005
18,0.5054758183760415,1.2700046165316712,0.0005
19,0.4970893571025419,1.233842519551766,0.0005
20,0.4906706829453824,1.2460497816069787,0.0005
21,0.47417988806219785,1.2597913982487525,0.00025
22,0.4677045722407231,1.304050680636024,0.00025
23,0.4355333519352688,1.2889570156065355,0.00025
24,0.4370645589314445,1.2977124916739156,0.00025
25,0.4232458065173378,1.3769583352139685,0.00025
26,0.4289712119616858,1.3652537872143486,0.000125
27,0.4127610461673138,1.3483168540548545,0.000125
28,0.4088660707474423,1.336385266386828,0.000125
29,0.399802842705348,1.3266026259136467,0.000125
30,0.4043114727854094,1.3697033911526035,0.000125
31,0.4055970751644684,1.3650266524456462,6.25e-05
32,0.3797135448031614,1.3614478851232876,6.25e-05
33,0.37983968114111394,1.3501012241139132,6.25e-05
34,0.3791344102047244,1.3627333761263294,6.25e-05
35,0.37990701117579695,1.371582892495377,6.25e-05
36,0.3760342898740258,1.388823454186362,3.125e-05
37,0.37298748405683135,1.364595642944678,3.125e-05
38,0.36154140488595043,1.369854077037309,3.125e-05
39,0.37053555124286647,1.3796025957380023,3.125e-05
40,0.3720609584202717,1.378913972357742,3.125e-05
41,0.3659576513363755,1.3636850672275747,1.5625e-05
