setup_fly_threshold_km,model,model_family,kind,k,n_layers,params,best_epoch,best_test_loss,final_delta_mse_norm,train_samples,test_samples,train_fly_rate,test_fly_rate,runtime_seconds,mean_error_km,median_error_km,p90_error_km,p95_error_km,stationary_error_mean_km,fly_error_mean_km,migration50_error_mean_km,setup,test,runtime_seconds_final_runner
10.0,direct_mlp_sequence_k7,direct,direct_mlp_sequence,7,0,24098,4,1.2779019134385246,1.2779019134385246,9852,2464,0.19315874576568604,0.2155032455921173,4.704131364822388,19.452322288397305,5.18525062196507,61.24148827431601,101.12143450297573,7.40508029916895,63.3079131832719,85.51846322610992,fly_threshold_10km,without_weather,4.7056310176849365
10.0,direct_transformer_2l_k7,direct,direct_transformer,7,2,408016,11,1.1720651728766305,1.1720651728766305,9852,2464,0.19315874576568604,0.2155032455921173,13.366453647613525,17.362639752446647,3.2953100578996226,57.902161521937224,95.05533950023595,5.661489889015476,59.958351025539784,80.85657111196281,fly_threshold_10km,without_weather,13.36995792388916
10.0,direct_mlp_sequence_k14,direct,direct_mlp_sequence,14,0,33058,3,1.453557925640793,1.453557925640793,8975,2244,0.19142061471939087,0.21524064242839813,4.291269540786743,20.194982056501217,5.3072173316867985,61.12678625011047,103.03137485723164,7.506519278241062,66.45664448407085,90.65569433526038,fly_threshold_10km,without_weather,4.293763637542725
10.0,direct_transformer_2l_k14,direct,direct_transformer,14,2,408912,6,1.2816166401759401,1.2816166401759401,8975,2244,0.19142061471939087,0.21524064242839813,12.65155553817749,20.09436799158059,6.540399644408575,59.81881794119593,94.70375212352205,8.509548921654147,62.332186588144694,82.80154156857698,fly_threshold_10km,without_weather,12.657049179077148
10.0,direct_mlp_sequence_k30,direct,direct_mlp_sequence,30,0,53538,2,1.4299863350491564,1.4299863350491564,7138,1785,0.18128326535224915,0.19775910675525665,3.0607311725616455,19.40972568355527,5.8825963988976815,56.982739878708585,90.5245189997642,8.595469784496345,63.27945499645151,87.56672104751654,fly_threshold_10km,without_weather,3.0622315406799316
10.0,direct_transformer_2l_k30,direct,direct_transformer,30,2,410960,10,1.1837500788584476,1.1837500788584476,7138,1785,0.18128326535224915,0.19775910675525665,9.843519687652588,16.367830013489108,3.455231482582217,56.270299568506815,84.7507883248754,5.992015768750428,58.45895182217406,81.54792529545718,fly_threshold_10km,without_weather,9.846518278121948
