epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.4385102317824146,0.943553998738885,3.280684661072707,0.4285431783835533,2.5547405485961576,0.576390840031984,3.7864899665695146,1.7702677752502738,2.5537394762391354,2.797899921676433,0.648870636550308,0.5703971119133574,0.7523809523809524,0.001
2,2.823900379170341,0.8001498294228883,1.8343566644004619,0.37878777732589347,1.8523865484024569,0.5169097943649398,2.9109913105229372,1.7702677746558784,2.3984415506506602,2.6339518168123996,0.6753812636165577,0.6224899598393574,0.7380952380952381,0.001
3,2.67170461648499,0.7723720800073083,1.7134097286538734,0.3718455612054052,1.753910614821169,0.5071665422297801,2.7798659743364498,1.7702677744797612,2.284761603156784,2.147478608648393,0.6708860759493671,0.6022727272727273,0.7571428571428571,0.001
4,2.578362807848887,0.7583409727004977,1.6440669256564322,0.35190984120769625,1.5522222844517461,0.48951967655236484,2.555323113452915,1.7702677754924347,2.3528258934330903,2.614301057474652,0.703962703962704,0.6894977168949772,0.719047619047619,0.001
5,2.4888933121002283,0.7411632663105113,1.5732078892592467,0.3490442865057775,1.6270407015376915,0.48781765085728435,2.612112805453694,1.7702677748760247,2.237260173307388,2.3452228626437166,0.6553191489361703,0.5923076923076923,0.7333333333333333,0.001
6,2.383771562620323,0.7166035680339387,1.4945085204539206,0.3453189860750764,1.5061040552038896,0.4832882716825244,2.464351741406836,1.770267774259615,2.2145782295322842,2.091152203135864,0.7128712871287128,0.7422680412371134,0.6857142857142857,0.001
7,2.296257102104215,0.7005401323156454,1.4228495650674498,0.3457348289527171,1.4758080786284977,0.47885471661115064,2.4157755742112688,1.7702677748760247,2.34698315983861,2.6253702594751447,0.6174242424242424,0.5125786163522013,0.7761904761904762,0.001
8,2.2546182027924204,0.6843945841379774,1.4059580238462044,0.3285312170907511,1.4747717422791795,0.4697488791504505,2.394040767109625,1.77026777485401,2.258848810125489,2.177670916919342,0.6824644549763033,0.6792452830188679,0.6857142857142857,0.001
9,2.2023911258630586,0.6767616039387957,1.3597789620648681,0.3317010809730185,1.4087345455271825,0.47071888304813414,2.3208556061196086,1.7702677749420688,2.233450420850137,2.2348522879348374,0.6666666666666666,0.6111111111111112,0.7333333333333333,0.001
10,2.129618211202014,0.6554578234394282,1.3161854160789637,0.3159499495395993,1.3550933501066593,0.45446297529661756,2.237782670652437,1.7702677742155855,2.2110748805182725,2.3003495419219115,0.6380368098159509,0.5591397849462365,0.7428571428571429,0.001
