baseline_model,best_balanced_score,best_epoch,best_test_loss,distance_weight_bins,distance_weight_config,distance_weight_max_test,distance_weight_max_train,distance_weight_mean_test,distance_weight_mean_train,distance_weight_scope,distance_weighted_training,feature_mode,final_test_loss,final_unweighted_test_loss,fixed_0_5_fly_accuracy,fixed_0_5_fly_f1,fixed_0_5_fly_false_positive_rate,fixed_0_5_fly_fn,fixed_0_5_fly_fp,fixed_0_5_fly_pr_auc,fixed_0_5_fly_precision,fixed_0_5_fly_recall,fixed_0_5_fly_roc_auc,fixed_0_5_fly_specificity,fixed_0_5_fly_threshold,fixed_0_5_fly_tn,fixed_0_5_fly_tp,fly_accuracy,fly_error_mean_km,fly_f1,fly_false_positive_rate,fly_fn,fly_fp,fly_pr_auc,fly_precision,fly_recall,fly_roc_auc,fly_specificity,fly_threshold,fly_tn,fly_tp,gated_fly_error_mean_km,gated_mean_error_km,gated_median_error_km,gated_migration100_error_mean_km,gated_migration50_error_mean_km,gated_p90_error_km,gated_p95_error_km,gated_stationary_error_mean_km,k,kind,mean_error_km,median_error_km,migration100_error_mean_km,migration50_error_mean_km,model,model_family,movement_categories,n_layers,p90_error_km,p95_error_km,params,pos_weight,raw_pos_weight,runtime_seconds,selection_reason,setup,setup_fly_threshold_km,stationary_error_mean_km,test_fly_rate,test_samples,train_fly_rate,train_samples,weather_baseline_mean_error_km,weather_baseline_migration50_error_mean_km
triline_lstm_2l_k7,,1,2.3131397374556713,"[1.0, 1.25, 1.75, 2.5]",mild_bins,2.5,2.5,1.1539757251739502,1.1850993633270264,distance_and_direction_losses,True,full,2.3131397374556713,2.0698522891638413,0.9083557951482479,0.6421052631578947,0.07957957957957958,30,106,0.6900437996722599,0.5350877192982456,0.8026315789473685,0.9279526236763078,0.9204204204204204,0.5,1226,122,0.9413746630727763,95.74643193010134,0.7202572347266881,0.03528528528528529,40,47,0.6900437996722599,0.7044025157232704,0.7368421052631579,0.9279526236763078,0.9647147147147147,0.709341302216053,1285,112,96.46680481427045,13.077870213121477,0.8049111122092937,143.2875303157583,109.03899127310137,38.52855491196478,76.79284658221236,3.5620158141915637,7,triline_lstm,13.88119289174785,2.0410293032473352,142.7572557847068,108.26290899609549,triline_lstm_2l_k7__mild_bins,triline,"['stationary', 'short', 'medium', 'large']",2,38.72046655260166,76.79284658221236,301906,6.485498108448928,6.485498108448928,1.307797908782959,weighted_validation_loss_fallback,setup_30km,30.0,4.53921366214595,0.10242587327957153,1484,0.1335916370153427,5936,13.144139911016392,104.7680104346084
triline_transformer_2l_k7,,1,2.752833597743608,"[1.0, 1.5, 2.5, 4.0]",distance_only,4.0,4.0,1.3079514503479004,1.3701988458633423,distance_loss_only,True,full,2.752833597743608,2.462075710296631,0.8497304582210242,0.5363825363825364,0.15015015015015015,23,200,0.627921055517225,0.39209726443769,0.8486842105263158,0.9159159159159159,0.8498498498498499,0.5,1132,129,0.9292452830188679,99.17349206237573,0.6511627906976745,0.038288288288288286,54,51,0.627921055517225,0.6577181208053692,0.6447368421052632,0.9159159159159159,0.9617117117117117,0.8116737335734069,1281,98,102.11670970640496,13.802811894525073,0.8049111122092937,154.53140440820798,115.99348210989234,40.26974246839933,76.8404935112449,3.724949681757995,7,triline_transformer,15.336888225681166,2.477622873625033,151.41223514744973,113.10996761463811,triline_transformer_2l_k7__distance_only,triline,"['stationary', 'short', 'medium', 'large']",2,39.63214653936866,76.35731331233379,435154,6.485498108448928,6.485498108448928,1.8915913105010986,weighted_validation_loss_fallback,setup_30km,30.0,5.769948448520826,0.10242587327957153,1484,0.1335916370153427,5936,13.549866778737258,107.92681077217256
triline_lstm_2l_k7,,1,2.4471528581531863,"[1.0, 1.25, 1.75, 2.5]",mild_bins,2.5,2.5,1.1539757251739502,1.1850993633270264,distance_and_direction_losses,True,full,2.4471528581531863,2.246497541103723,0.9016172506738545,0.6651376146788991,0.05988967691095351,70,76,0.7092134612814311,0.6561085972850679,0.6744186046511628,0.8814301684168087,0.9401103230890465,0.5,1193,145,0.9130727762803235,74.50999795319869,0.6814814814814815,0.04097714736012608,77,52,0.7092134612814311,0.7263157894736842,0.641860465116279,0.8814301684168087,0.959022852639874,0.5493376730196178,1217,138,74.93908424343086,13.117860848381195,0.8211273133995798,141.68282430208305,107.95426034824978,38.94662296918961,77.430729528656,2.6438159075335395,7,triline_lstm,13.970395605061512,2.252719257298855,141.42615761904048,107.47900012550511,triline_lstm_2l_k7__mild_bins,triline,"['stationary', 'short', 'medium', 'large']",2,38.94662296918961,77.430729528656,301906,4.207017543859649,4.207017543859649,1.322385311126709,weighted_validation_loss_fallback,setup_10km,10.0,3.7134889818546624,0.14487870037555695,1484,0.19204851984977722,5936,13.313058234836303,106.35808208430012
triline_transformer_2l_k7,,1,2.945397098752045,"[1.0, 1.5, 2.5, 4.0]",distance_only,4.0,4.0,1.3079514503479004,1.3701988458633423,distance_loss_only,True,full,2.945397098752045,2.8438401183670745,0.816711590296496,0.5496688741721855,0.17572892040977148,49,223,0.6186509056348115,0.4267352185089974,0.772093023255814,0.8621181300053145,0.8242710795902285,0.5,1046,166,0.8840970350404312,73.33712545267007,0.6160714285714285,0.07486209613869188,77,95,0.6186509056348115,0.592274678111588,0.641860465116279,0.8621181300053145,0.9251379038613081,0.695812690705061,1174,138,74.35434822319651,14.794479403526475,0.9406378319850437,142.22556563957804,106.55835966248361,46.44998360230917,75.40246305840496,4.703563882463389,7,triline_transformer,16.15859610060645,3.2445760279103757,141.60739478030837,105.5639308133381,triline_transformer_2l_k7__distance_only,triline,"['stationary', 'short', 'medium', 'large']",2,46.44998360230917,73.37771446017675,435154,4.207017543859649,4.207017543859649,1.9494173526763916,weighted_validation_loss_fallback,setup_10km,10.0,6.471138408964464,0.14487870037555695,1484,0.19204851984977722,5936,13.252596414900404,104.09316398584257
