epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_accuracy,fixed_precision,fixed_recall,fixed_f1,fixed_false_positive_rate,lr
1,2.9476141936780453,1.0363791300836003,1.9758179107411524,0.45360672094746096,2.328032817840576,0.8224,0.3695652173913043,0.68,0.4788732394366197,0.15818181818181817,0.001
2,2.347671356766814,0.8571686039962491,1.5614861373210769,0.357600927114439,2.1641819610595703,0.8776,0.49333333333333335,0.74,0.592,0.10363636363636364,0.001
3,2.1794971552317706,0.7909312961422984,1.4559357626053255,0.32809576060109485,1.9849287099838258,0.9256,0.6938775510204082,0.68,0.686868686868687,0.04090909090909091,0.001
4,2.0424358107419365,0.7119948941663542,1.357001060627775,0.3294372840580117,1.943558300590515,0.884,0.5111111111111111,0.7666666666666667,0.6133333333333334,0.1,0.001
5,1.9395760652851548,0.6753208038687205,1.2840879746593696,0.3178276711403072,1.9340217025756836,0.916,0.6190476190476191,0.78,0.6902654867256637,0.06545454545454546,0.001
6,1.9171285663730837,0.6548561726684307,1.278726112487245,0.31097436776326215,1.9358990644454956,0.8776,0.49387755102040815,0.8066666666666666,0.6126582278481012,0.11272727272727273,0.001
7,1.8811367052654,0.6585539704467039,1.251980894707422,0.29987882120319787,1.8545388572692871,0.9112,0.5989847715736041,0.7866666666666666,0.6801152737752161,0.07181818181818182,0.001
8,1.8544833139792327,0.6487267924967135,1.2278749892224692,0.30224491061747466,1.8856020141601562,0.9104,0.5989583333333334,0.7666666666666667,0.672514619883041,0.07,0.001
9,1.8146521038330896,0.6217194255840113,1.2045702391992834,0.29922214585182594,1.883550848007202,0.9016,0.5627906976744186,0.8066666666666666,0.6630136986301369,0.08545454545454545,0.001
10,1.7943301794647717,0.614377382899027,1.2126423470328678,0.2744991424459771,1.9004590061187745,0.8464,0.42857142857142855,0.84,0.5675675675675675,0.15272727272727274,0.001
11,1.7730284536283096,0.6242006947443852,1.1967720500372199,0.2641560368882248,1.8489449836730958,0.8744,0.48627450980392156,0.8266666666666667,0.6123456790123456,0.1190909090909091,0.001
12,1.772155601016329,0.6188464528037253,1.204881516688584,0.25785087322945544,1.8699991315841675,0.896,0.545045045045045,0.8066666666666666,0.6505376344086021,0.09181818181818181,0.001
13,1.7497678147384848,0.5893164117423552,1.19483313905785,0.2602764875751945,1.9292766265869141,0.8312,0.40129449838187703,0.8266666666666667,0.5403050108932461,0.16818181818181818,0.001
14,1.7291776590000083,0.6020194328673054,1.1692258601523466,0.25894207008194925,1.823970746231079,0.8552,0.4444444444444444,0.8266666666666667,0.578088578088578,0.1409090909090909,0.001
15,1.7302848222756964,0.608230490127929,1.1808942435359593,0.2452753411945396,1.8583533262252807,0.8736,0.483739837398374,0.7933333333333333,0.601010101010101,0.11545454545454545,0.001
16,1.6918599610329628,0.5806625086823852,1.1570920090743078,0.24443669717033809,1.985088230895996,0.8488,0.43205574912891986,0.8266666666666667,0.5675057208237986,0.1481818181818182,0.001
17,1.6529849373500187,0.579996139532472,1.124319126305997,0.23866775598519324,1.8821594020843506,0.8736,0.484,0.8066666666666666,0.605,0.11727272727272728,0.001
18,1.6424403584916774,0.565068069640506,1.1180739171101013,0.2418324069324363,1.9271036235809327,0.8624,0.458955223880597,0.82,0.5885167464114832,0.1318181818181818,0.001
19,1.6274621075071032,0.5586064763726366,1.1216000187609239,0.22655885183565566,1.8649510246276855,0.8816,0.5040983606557377,0.82,0.6243654822335025,0.11,0.0005
20,1.541249745510702,0.5208116946553774,1.072211242528123,0.2086326529751255,1.8709229984283446,0.8824,0.5062761506276151,0.8066666666666666,0.622107969151671,0.10727272727272727,0.0005
21,1.5294928710015685,0.520292882163135,1.0690140126466416,0.20033240752306955,1.8682634017944335,0.8952,0.5441860465116279,0.78,0.6410958904109589,0.0890909090909091,0.0005
22,1.4919073920317663,0.4999280039442375,1.0422077328354198,0.19973565401499344,1.9074361614227295,0.8848,0.5132743362831859,0.7733333333333333,0.6170212765957447,0.1,0.0005
23,1.474005965214535,0.49276012944731623,1.0356968269631444,0.1919290778577584,1.8940720363616943,0.8888,0.5240174672489083,0.8,0.6332453825857519,0.09909090909090909,0.0005
24,1.4986175725306956,0.506625606635018,1.04604343052601,0.19926133249897698,1.9298762578964233,0.8704,0.4765625,0.8133333333333334,0.6009852216748768,0.12181818181818181,0.00025
