threshold,tp,fp,tn,fn,accuracy,precision,recall,specificity,f1,false_positive_rate,false_negative_rate,balanced_accuracy,roc_auc,pr_auc
0.0,134,1801,0,0,0.06925064599483204,0.06925064599483204,1.0,0.0,0.1295311744804253,1.0,0.0,0.5,0.9471375769680194,0.7095011810837913
0.0027397519382800725,134,1646,155,0,0.14935400516795866,0.07528089887640449,1.0,0.08606329816768463,0.1400208986415883,0.9139367018323153,0.0,0.5430316490838423,0.9471375769680194,0.7095011810837913
0.003014869966005548,134,1627,174,0,0.1591731266149871,0.0760931289040318,1.0,0.0966129927817879,0.14142480211081795,0.9033870072182121,0.0,0.5483064963908939,0.9471375769680194,0.7095011810837913
0.003087243117487398,134,1607,194,0,0.16950904392764857,0.07696726019529006,1.0,0.10771793448084398,0.14293333333333333,0.892282065519156,0.0,0.5538589672404219,0.9471375769680194,0.7095011810837913
0.0030989616991943477,134,1589,212,0,0.17881136950904392,0.07777132907719095,1.0,0.11771238200999445,0.14431879375336565,0.8822876179900055,0.0,0.5588561910049972,0.9471375769680194,0.7095011810837913
0.0032034433649877642,133,1569,232,1,0.18863049095607234,0.0781433607520564,0.9925373134328358,0.12881732370905052,0.144880174291939,0.8711826762909495,0.007462686567164179,0.5606773185709432,0.9471375769680194,0.7095011810837913
0.0032158069623781805,132,1556,245,2,0.19483204134366924,0.07819905213270142,0.9850746268656716,0.13603553581343697,0.14489571899012077,0.863964464186563,0.014925373134328358,0.5605550813395543,0.9471375769680194,0.7095011810837913
0.0033333333333333335,131,1537,264,3,0.2041343669250646,0.07853717026378897,0.9776119402985075,0.14658523042754026,0.14539400665926747,0.8534147695724598,0.022388059701492536,0.5620985853630239,0.9471375769680194,0.7095011810837913
0.004599120906496266,131,1487,314,3,0.22997416020671835,0.08096415327564895,0.9776119402985075,0.17434758467518047,0.1495433789954338,0.8256524153248196,0.022388059701492536,0.575979762486844,0.9471375769680194,0.7095011810837913
0.005909994275769248,131,1475,326,3,0.23617571059431525,0.08156911581569116,0.9776119402985075,0.1810105496946141,0.15057471264367817,0.818989450305386,0.022388059701492536,0.5793112449965608,0.9471375769680194,0.7095011810837913
0.0061830511395459045,131,1455,346,3,0.24651162790697675,0.08259773013871374,0.9776119402985075,0.19211549139367018,0.15232558139534885,0.8078845086063298,0.022388059701492536,0.5848637158460889,0.9471375769680194,0.7095011810837913
0.00624455205811138,130,1438,363,4,0.25478036175710594,0.08290816326530612,0.9701492537313433,0.20155469183786784,0.1527614571092832,0.7984453081621321,0.029850746268656716,0.5858519727846055,0.9471375769680194,0.7095011810837913
0.006308038557572525,130,1418,383,4,0.2651162790697674,0.08397932816537468,0.9701492537313433,0.21265963353692394,0.15457788347205711,0.787340366463076,0.029850746268656716,0.5914044436341336,0.9471375769680194,0.7095011810837913
0.006416905777433113,130,1398,403,4,0.27545219638242896,0.08507853403141362,0.9701492537313433,0.22376457523598,0.15643802647412758,0.77623542476402,0.029850746268656716,0.5969569144836616,0.9471375769680194,0.7095011810837913
0.006432243332902503,130,1379,422,4,0.28527131782945736,0.08614976805831677,0.9701492537313433,0.23431426985008327,0.15824710894704808,0.7656857301499167,0.029850746268656716,0.6022317617907132,0.9471375769680194,0.7095011810837913
0.006547250717652688,130,1360,441,4,0.29509043927648576,0.087248322147651,0.9701492537313433,0.24486396446418657,0.16009852216748768,0.7551360355358134,0.029850746268656716,0.607506609097765,0.9471375769680194,0.7095011810837913
