const_velocity_final_rollout_error_km,const_velocity_mean_rollout_error_km,direct_final_rollout_error_km,direct_mean_rollout_error_km,direct_model,lat_max,lat_min,lon_max,lon_min,lstm_final_rollout_error_km,lstm_mean_rollout_error_km,lstm_model,observed_days,observed_displacement_km,path_copy_index,path_id,path_year,persistence_final_rollout_error_km,persistence_mean_rollout_error_km,records,rollout_steps,setup,source_bird_id,transformer_final_rollout_error_km,transformer_mean_rollout_error_km,transformer_model
14424.17723858551,6549.373788543222,589.7574693247294,618.2646509045868,direct_mlp_last_day_k1,48.2204565,38.9345508,7.8322641,-5.755673,259.1714104681712,258.12716380816204,triline_lstm_2l_k7,65,139.79296078423565,1,Angela_DER_AY470_eobs_4001__2019__southbound_01,2019,1353.981894397694,1213.4503903849188,185,120,setup_10km,Angela / DER AY470 (eobs 4001),64.70863504083711,216.7134980007455,triline_transformer_4l_k7
3163.500578504747,1315.6575135464705,338.8508576709966,190.74076912039166,direct_mlp_last_day_k1,48.1524172,36.284087,7.795102,-6.0298849,145.68574045887024,192.84963490814053,triline_lstm_2l_k7,62,160.1834623140796,1,Angela_DER_AY470_eobs_4001__2020__southbound_01,2020,1570.58449784494,1305.780991274527,93,31,setup_10km,Angela / DER AY470 (eobs 4001),699.8698660015478,819.361186872253,triline_transformer_4l_k7
545.7114109333396,358.09940180587813,396.0235769842237,177.79151920049716,direct_mlp_last_day_k1,48.1519085,36.5685474,7.833475,-6.1475794,1557.7929947994483,883.6022948479732,triline_lstm_2l_k7,61,93.2700142791398,1,Angela_DER_AY470_eobs_4001__2022__southbound_01,2022,1623.3214561824398,929.6814389081828,73,12,setup_10km,Angela / DER AY470 (eobs 4001),1412.9999518831276,822.372144002874,triline_transformer_4l_k7
1002.3008659702691,560.6692514022064,430.2723857190642,402.22580152985824,direct_mlp_last_day_k1,48.186889,36.573646,7.7548651,-6.1272018,688.539333143315,445.8720760647951,triline_lstm_2l_k7,30,751.7825525926037,1,Angela_DER_AY470_eobs_4001__2023__southbound_01,2023,1010.4482979451984,564.0995347913879,66,36,setup_10km,Angela / DER AY470 (eobs 4001),951.5900604682158,538.2316861343419,triline_transformer_4l_k7
6929.809173723523,3109.9018102269038,299.67349012391486,317.88427872072504,direct_mlp_last_day_k1,47.6932465,37.153416,7.6448794,-6.3756002,697.8282305381574,532.4934025066694,triline_lstm_2l_k7,52,117.55992244280759,1,Ed_plus_AAL16_e-obs_7210__2021__southbound_01,2021,1502.204974242499,1250.3476848495588,117,65,setup_10km,"Ed + (AAL16, e-obs 7210)",833.8394794279997,738.9756896737141,triline_transformer_4l_k7
15016.928936502958,7276.836339085537,1617.983599132081,1089.683251311101,direct_mlp_last_day_k1,47.1668648,40.16209895,7.5708743,-3.65722925,203.76066735113025,189.9694957701,triline_lstm_2l_k7,33,177.8492557794077,1,Europa_DER_A1A26_eobs_4004__2019__southbound_01,2019,999.78754145019,944.2382082791298,114,81,setup_10km,Europa / DER A1A26 (eobs 4004),513.9167602345597,377.6710104751603,triline_transformer_4l_k7
3136.535116159868,1537.6318009538923,1186.737347890078,666.4559732286314,direct_mlp_last_day_k1,47.1841832,37.7933722,7.5979627,-4.7490658,293.05005467433585,231.1667725190552,triline_lstm_2l_k7,30,897.068556959368,1,Europa_DER_A1A26_eobs_4004__2020__southbound_01,2020,546.408675490748,431.71682388896477,70,40,setup_10km,Europa / DER A1A26 (eobs 4004),401.4309075386216,235.64431799764802,triline_transformer_4l_k7
13208.473771464045,6572.798251501954,1425.313876712075,1074.249521725259,direct_mlp_last_day_k1,47.17941505,40.13243435,7.4065439,-3.6785956,169.94311184897043,171.57193764220455,triline_lstm_2l_k7,30,812.7816001605594,1,Europa_DER_A1A26_eobs_4004__2021__southbound_01,2021,402.54623806254637,331.05032532228853,107,77,setup_10km,Europa / DER A1A26 (eobs 4004),572.3562031726727,455.1040466285157,triline_transformer_4l_k7
15976.214123682856,9200.861916547636,1337.7673141965947,871.7108524314797,direct_mlp_last_day_k1,47.1788117,39.8411549,7.4200194,-4.2708803,197.0319723177449,195.37897287039405,triline_lstm_2l_k7,48,281.72400597948484,1,Europa_DER_A1A26_eobs_4004__2022__southbound_01,2022,965.8790418742487,881.2399453297867,119,71,setup_10km,Europa / DER A1A26 (eobs 4004),407.3444776988074,288.0958285751697,triline_transformer_4l_k7
23.652237610373362,18.634462866984677,1231.0871611359107,939.7134063040818,direct_mlp_last_day_k1,47.1771678,40.1542867,7.4021174,-3.6455912,90.23100821964921,68.19582532560719,triline_lstm_2l_k7,30,1174.3215620171952,1,Europa_DER_A1A26_eobs_4004__2023__southbound_01,2023,10.285667770674586,4.574958756072823,98,68,setup_10km,Europa / DER A1A26 (eobs 4004),110.15201701799404,72.38385572174823,triline_transformer_4l_k7
4158.38577213014,2028.7606914337473,645.2463554741877,524.0420517320064,direct_mlp_last_day_k1,47.92222675,41.64705355,8.6020267,0.9430285,120.60161984556264,108.20925561713973,triline_lstm_2l_k7,30,739.2551885667646,1,Louis_DER_AU050_eobs_3264__2021__southbound_01,2021,190.8107325405351,190.42559032833765,78,48,setup_10km,Louis / DER AU050 (eobs 3264),390.0215334568857,250.74892278099378,triline_transformer_4l_k7
34.93579984515639,14.901009908074183,683.3548871427157,495.79975491983646,direct_mlp_last_day_k1,47.9113033,41.53766505,8.5728078,0.6143338,10.337064027229252,9.441572500205933,triline_lstm_2l_k7,30,918.0872223253929,1,Louis_DER_AU050_eobs_3264__2022__southbound_01,2022,29.46117966866473,12.527351722307857,61,31,setup_10km,Louis / DER AU050 (eobs 3264),367.9460706007411,166.53657169615082,triline_transformer_4l_k7
270.31335295527924,279.05292446837984,369.889534419405,294.9041933828147,direct_mlp_last_day_k1,47.93253095,41.585689900000006,8.5819782,0.6089633,163.91541447935407,115.66078884569134,triline_lstm_2l_k7,46,51.55545235761921,1,Louis_DER_AU050_eobs_3264__2023__southbound_01,2023,891.2436996715168,617.0258474194706,59,13,setup_10km,Louis / DER AU050 (eobs 3264),466.58883143543375,359.2832140736151,triline_transformer_4l_k7
1422.6460928288786,523.6755437586186,564.7747111647825,567.8337336436425,direct_mlp_last_day_k1,47.8112431,34.2576062,8.89145865,-6.580606,406.29934345907236,310.31210549815756,triline_lstm_2l_k7,83,55.614786674948434,1,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,2019,1925.77232282804,1496.1088755700018,139,56,setup_10km,Mirabell + / DER AN910 (eobs 3907),1038.0633100498828,945.1725641360218,triline_transformer_4l_k7
2258.3434942690683,910.0666937573632,484.57790737120683,288.5663818592773,direct_mlp_last_day_k1,47.8120999,38.5332653,8.8864307,-4.36811535,143.70721934783535,323.1325746464983,triline_lstm_2l_k7,76,213.05029991147262,1,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,2020,1273.057687668923,1051.8196461660764,92,16,setup_10km,Mirabell + / DER AN910 (eobs 3907),748.6492027565272,691.8131874632809,triline_transformer_4l_k7
2170.410561035294,894.7647935277904,1824.6424974445983,1108.6981075656836,direct_mlp_last_day_k1,49.89955475,41.5241537,8.538199500000001,0.43048175,363.0863458818157,287.3436057190033,triline_lstm_2l_k7,38,121.1423927728407,1,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,2019,1009.5723332824965,926.1513503537541,80,42,setup_10km,Sara + / DER AU017 (eobs 3941),291.7347790140621,421.44086964247447,triline_transformer_4l_k7
4150.553387658273,1744.169288406533,142.49757746504696,139.17686346604583,direct_mlp_last_day_k1,47.8074046,41.53495435000001,8.88580825,0.4972057,265.2710787283989,238.09926658825188,triline_lstm_2l_k7,65,63.08789080416817,1,Sierit_DER_AN858_eobs2561__2020__southbound_01,2020,897.6793414475592,877.8363891002459,139,74,setup_10km,Sierit  / DER AN858 (eobs2561),146.63508050685098,272.04196631778194,triline_transformer_4l_k7
1886.0217865002203,779.0468764283528,132.11301598264183,151.45955280235043,direct_mlp_last_day_k1,47.8109808,41.53828245,8.8902253,0.5537554,226.96211291219404,182.44408554489885,triline_lstm_2l_k7,31,112.41877922382425,1,Sierit_DER_AN858_eobs2561__2021__southbound_01,2021,844.0610264501253,752.8186210474078,66,35,setup_10km,Sierit  / DER AN858 (eobs2561),166.1413476775708,301.428363276658,triline_transformer_4l_k7
715.1709469005762,357.96270973097455,135.44705822016002,77.64368228641924,direct_mlp_last_day_k1,47.7542203,41.5365587,9.06452145,0.0522777,112.68554088549885,76.71266902086745,triline_lstm_2l_k7,30,955.5466267824416,1,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,2019,6.6040034150822695,5.505491079667578,145,115,setup_10km,Zozu + / DER AL581 (eobs2541),395.13099238510546,339.5263910317547,triline_transformer_4l_k7
3058.6654226807264,1221.3313547327823,1350.9851359229417,1038.4228661588586,direct_mlp_last_day_k1,47.8050238,41.5266963,9.0594015,0.4314196,383.0765554906717,335.1376475108711,triline_lstm_2l_k7,83,70.1236088413661,1,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,2020,901.4103861683019,774.5059033413545,136,53,setup_10km,Zozu + / DER AL581 (eobs2541),238.5234558140965,253.61159084015685,triline_transformer_4l_k7
