threshold,tp,fp,tn,fn,accuracy,precision,recall,specificity,f1,false_positive_rate,false_negative_rate,balanced_accuracy,roc_auc,pr_auc
0.009405418351517723,204,1046,0,0,0.1632,0.1632,1.0,0.0,0.28060522696011003,1.0,0.0,0.5,0.8797238780789562,0.7127864109462869
0.014358389769655918,203,1041,5,1,0.1664,0.16318327974276528,0.9950980392156863,0.004780114722753346,0.28038674033149175,0.9952198852772467,0.004901960784313725,0.4999390769692198,0.8797238780789562,0.7127864109462869
0.019311361187794113,203,1036,10,1,0.1704,0.1638418079096045,0.9950980392156863,0.009560229445506692,0.28135828135828134,0.9904397705544933,0.004901960784313725,0.5023291343305964,0.8797238780789562,0.7127864109462869
0.019789849238595492,203,1034,12,1,0.172,0.16410670978173,0.9950980392156863,0.011472275334608031,0.2817487855655795,0.988527724665392,0.004901960784313725,0.5032851572751471,0.8797238780789562,0.7127864109462869
0.02266924301537018,201,1024,22,3,0.1784,0.16408163265306122,0.9852941176470589,0.021032504780114723,0.2813156053184045,0.9789674952198852,0.014705882352941176,0.5031633112135868,0.8797238780789562,0.7127864109462869
0.02426433260593231,201,1019,27,3,0.1824,0.16475409836065574,0.9852941176470589,0.02581261950286807,0.2823033707865169,0.9741873804971319,0.014705882352941176,0.5055533685749635,0.8797238780789562,0.7127864109462869
0.025541532094378754,201,1011,35,3,0.1888,0.16584158415841585,0.9852941176470589,0.033460803059273424,0.2838983050847458,0.9665391969407265,0.014705882352941176,0.5093774603531661,0.8797238780789562,0.7127864109462869
0.029217304024070506,200,1000,46,4,0.1968,0.16666666666666666,0.9803921568627451,0.04397705544933078,0.28490028490028485,0.9560229445506692,0.0196078431372549,0.5121846061560379,0.8797238780789562,0.7127864109462869
0.02933193549922338,200,1000,46,4,0.1968,0.16666666666666666,0.9803921568627451,0.04397705544933078,0.28490028490028485,0.9560229445506692,0.0196078431372549,0.5121846061560379,0.8797238780789562,0.7127864109462869
0.03295011483092809,200,987,59,4,0.2072,0.16849199663016007,0.9803921568627451,0.05640535372848948,0.28756290438533433,0.9435946462715105,0.0196078431372549,0.5183987552956173,0.8797238780789562,0.7127864109462869
