epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_accuracy,fixed_precision,fixed_recall,fixed_f1,fixed_false_positive_rate,lr
1,2.54926676506251,0.8736263511476604,1.737304942208566,0.37514862817070577,2.1062279202007463,0.8521373510861948,0.44884488448844884,0.7555555555555555,0.5631469979296065,0.1339214113873296,0.001
2,2.21421250030555,0.7799763871642703,1.5105613470912898,0.31366297097246215,1.963800403732642,0.8037841625788367,0.3756218905472637,0.8388888888888889,0.5189003436426116,0.2012830793905373,0.001
3,2.046343071609422,0.7206678368782947,1.3847401061088118,0.30126903229605173,1.7486379653653985,0.8654519971969166,0.48089171974522293,0.8388888888888889,0.6113360323886641,0.13071371291098638,0.001
4,1.9061161081692348,0.6499328567335133,1.2943111151018256,0.28683855421658405,1.734462554336179,0.9025928521373511,0.5843621399176955,0.7888888888888889,0.6713947990543735,0.0809943865276664,0.001
5,1.8573833775002386,0.6404695332927477,1.2505485076710487,0.28660010818467746,1.7270308399668255,0.8647512263489839,0.47896440129449835,0.8222222222222222,0.6053169734151329,0.12910986367281477,0.001
6,1.8800777568630012,0.6473019701998469,1.2702179815523593,0.2862087942832153,1.7041231135680446,0.8948843728100911,0.556390977443609,0.8222222222222222,0.6636771300448431,0.0946271050521251,0.001
7,1.8403138626515656,0.6286330437777171,1.2452782115989744,0.28071912752429173,1.7108196873053354,0.8836720392431675,0.5243055555555556,0.8388888888888889,0.6452991452991453,0.10986367281475541,0.001
8,1.7965489943376687,0.6116497912395226,1.2204632929930257,0.2702608054951512,1.7060393932906581,0.8899789768745621,0.5421245421245421,0.8222222222222222,0.6534216335540838,0.10024057738572574,0.001
9,1.7919162261210377,0.6218131960231938,1.218916670459087,0.26209296790469166,1.6555245480674416,0.8857743517869656,0.5302491103202847,0.8277777777777777,0.6464208242950108,0.10585404971932638,0.001
10,1.809717319524614,0.6113931012888764,1.2230665213425174,0.2809542391733766,1.7030694048640271,0.8864751226348984,0.5321428571428571,0.8277777777777777,0.6478260869565217,0.10505212510024058,0.001
11,1.7668985169336524,0.6156005018352209,1.2058514372485454,0.253246833215916,1.710770568734044,0.9032936229852838,0.584,0.8111111111111111,0.6790697674418605,0.08340016038492382,0.001
12,1.7636158543194436,0.6046085052542028,1.2080580420484055,0.25325354653885085,1.6720181438750792,0.9011913104414856,0.5789473684210527,0.7944444444444444,0.6697892271662764,0.08340016038492382,0.001
13,1.7810599810607632,0.6207089039021301,1.2240440810403377,0.2466614515048771,1.6706440017702868,0.8780658724597057,0.5102739726027398,0.8277777777777777,0.6313559322033899,0.11467522052927025,0.001
14,1.7212397956146421,0.5962748903449633,1.1799455047405594,0.24315685940711917,1.7077436451320473,0.8549404344779257,0.4599406528189911,0.8611111111111112,0.5996131528046422,0.14595028067361668,0.0005
15,1.6885214741612617,0.5806204667021198,1.151983060282097,0.2462281651048286,1.6559499290829867,0.8857743517869656,0.5304659498207885,0.8222222222222222,0.6448801742919391,0.10505212510024058,0.0005
16,1.651925151132585,0.5691906226708827,1.1309584791040455,0.23637136544434442,1.6610976662264894,0.8738612473721094,0.5,0.8333333333333334,0.625,0.12028869286287089,0.0005
17,1.6200643310032279,0.5571219378321339,1.118274084988723,0.22322928519121985,1.6770639138031274,0.8794674141555712,0.5137931034482759,0.8277777777777777,0.6340425531914894,0.11307137129109864,0.0005
18,1.6066322866318188,0.5549482011928706,1.124031795349335,0.20512637969030728,1.6739465537067886,0.885073580939033,0.5285714285714286,0.8222222222222222,0.6434782608695652,0.10585404971932638,0.0005
19,1.6066474197791354,0.5595125289086955,1.1175472110656064,0.20934394985625354,1.7082809663437093,0.8598458304134547,0.4691358024691358,0.8444444444444444,0.6031746031746031,0.13793103448275862,0.00025
