epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,3.7827927063738884,0.8666003611531219,0.8723310593646171,2.511601480833604,0.37301624785215065,2.0282657811583857,0.37301624785215065,3.2994570365813223,1.3701987873833135,2.370437611145472,2.098365086429524,0.7523626833036542,14.151825963683939,99.58569830723732,5.482800415561581,13.13290469725128,False,inf,mean_error_too_high,0.6365914786967417,0.5141700404858299,0.8355263157894737,0.001
2,2.726861915177091,0.693487325607927,0.6832670008718486,1.702984940973575,0.3191457250208225,1.530451219036894,0.3191457250208225,2.5543281537181928,1.3701987870619947,2.248548172233561,2.1825813366717726,0.8227535627409815,14.705497471422339,88.9584813429512,6.89509740644983,13.173195036469844,False,inf,mean_error_too_high,0.6063348416289592,0.46206896551724136,0.881578947368421,0.001
3,2.552491567848185,0.6460967663163445,0.6727760513677109,1.5875054273322586,0.30139071689140445,1.4396473905146925,0.30139071689140445,2.404633488616532,1.3701987873833135,2.1889151755690253,2.0486379106732393,0.842305215774104,14.311983743452036,89.4674726651094,6.420109348010466,13.073247196894656,False,inf,mean_error_too_high,0.6187050359712231,0.4867924528301887,0.8486842105263158,0.001
4,2.461519366647355,0.6307366832568639,0.657892408717996,1.5220837024344267,0.28845174931933615,1.3882492096276295,0.28845174931933615,2.327684880588254,1.3701987877046322,2.151881831675527,1.937594614902918,0.6924865724146366,13.74448464329189,92.03196378114208,5.693920749817429,13.013908889041298,False,inf,mean_error_too_high,0.7084468664850135,0.6046511627906976,0.8552631578947368,0.001
5,2.3882454649778713,0.5984129333753149,0.6544680756057369,1.4792416977753857,0.29394765274543966,1.3404010739930556,0.29394765274543966,2.2494048603140118,1.3701987873833135,2.147010057762948,1.8999474961160008,0.820598289114423,13.333326325716435,92.33490021643969,5.2510836849520715,12.601491874449263,True,12.601491874449263,accepted,0.6736842105263158,0.5614035087719298,0.8421052631578947,0.001
6,2.3084605402059633,0.5846788775567417,0.6454834950098773,1.4268277994384664,0.2711660609733705,1.3170464748963513,0.2711660609733705,2.1986792383168265,1.3701987870619947,2.1669995212811988,1.9550577308932404,0.8027537823072635,13.841371244333054,89.72507875507763,5.89188744957049,12.980983321652925,False,inf,mean_error_too_high,0.6463104325699746,0.5269709543568465,0.8355263157894737,0.001
7,2.233212891293343,0.5547238438919869,0.6369724654444465,1.3834465224787873,0.27159881037521877,1.2753043807741766,0.27159881037521877,2.1250707473395005,1.3701987877046322,2.109623477786699,1.90110866528637,0.7956311122048646,13.585690163973197,94.1203412737817,5.393683195559264,12.630812892892198,True,12.630812892892198,accepted,0.6633906633906634,0.5294117647058824,0.8881578947368421,0.001
8,2.1606942399171483,0.5423641077109745,0.6339288056700056,1.3313932271016575,0.2569093866489647,1.239748598430356,0.2569093866489647,2.069049598714412,1.3701987873833135,2.1269096409214154,2.00051638251045,0.8616039963962976,14.268152307378044,89.34993431619489,6.417349226772096,13.030001446022162,False,inf,mean_error_too_high,0.645,0.5201612903225806,0.8486842105263158,0.001
9,2.0783807717243614,0.5208629580199557,0.616814651900546,1.276243872076996,0.2541405360975034,1.2041291088428137,0.2541405360975034,2.00626601106073,1.3701987870619947,2.2589860476573524,1.949206245556032,0.8435259913193295,13.58751545591817,97.04279324602312,5.117879073101327,12.885672462416531,True,12.885672462416531,accepted,0.671875,0.5560344827586207,0.8486842105263158,0.001
10,1.9930125429945171,0.5001486608924249,0.6140217104690737,1.2270222603471452,0.22467241478416156,1.1475506047354234,0.22467241478416156,1.9135409092324764,1.3701987873833135,2.232872684046907,2.1405339767990728,0.8576208791165846,14.877150983288933,89.71173708613344,7.071639249829862,13.250483443246214,False,inf,mean_error_too_high,0.6249999999999999,0.49242424242424243,0.8552631578947368,0.001
11,1.8674183046078747,0.45886440338150186,0.5872688703138552,1.1553451009195128,0.21278313027237947,1.0873390550240674,0.21278313027237947,1.799412244092422,1.3701987877046322,2.3127275920621146,2.035648517531526,0.8253949905489572,13.825607914226065,96.04477571777772,5.468277275010892,12.885624380751603,False,inf,mean_error_too_high,0.6294416243654822,0.512396694214876,0.8157894736842105,0.001
12,1.7568047252305434,0.43372661766980214,0.5851055684115366,1.0721118506395593,0.20937973069092333,1.016139447528397,0.20937973069092333,1.7008323123191567,1.3701987877046322,2.264044500746817,2.091389803230923,0.8614679532607261,15.572915054242262,95.80666023024973,7.072522020269006,14.578074166824434,False,inf,mean_error_too_high,0.6216867469879518,0.49049429657794674,0.8486842105263158,0.0005
