accuracy,balanced_accuracy,best_epoch,best_test_loss,f1,false_negative_rate,false_positive_rate,final_test_loss,fixed_0_5_accuracy,fixed_0_5_balanced_accuracy,fixed_0_5_f1,fixed_0_5_false_negative_rate,fixed_0_5_false_positive_rate,fixed_0_5_fn,fixed_0_5_fp,fixed_0_5_pr_auc,fixed_0_5_precision,fixed_0_5_recall,fixed_0_5_roc_auc,fixed_0_5_specificity,fixed_0_5_threshold,fixed_0_5_tn,fixed_0_5_tp,fly_threshold_km,fn,fp,k,model,pos_weight,pr_auc,precision,raw_pos_weight,recall,roc_auc,selected_threshold,specificity,split_mode,test_fly_rate,test_samples,threshold,tn,tp,train_fly_rate,train_samples
0.9560723514211886,0.8417069289863841,14,1.5490763020761869,0.6909090909090909,0.291044776119403,0.025541365907828985,1.5490763020761869,0.9064599483204134,0.8944906229540802,0.565947242206235,0.11940298507462686,0.09161576901721266,16,165,0.7018457596832407,0.4169611307420495,0.8805970149253731,0.9409987817713211,0.9083842309827873,0.5,1636,118,30.0,39,46,10,triline_multitask,10.0,0.7018457596832407,0.6737588652482269,12.990958408679928,0.7089552238805971,0.9409987817713211,0.859982582187513,0.974458634092171,chronological,0.06925064325332642,1935,0.859982582187513,1755,95,0.07147473096847534,7737
0.9400516795865633,0.7553343942580157,8,1.7530749250135989,0.5606060606060607,0.45985401459854014,0.029477196885428252,1.7530749250135989,0.8914728682170543,0.8303406867322166,0.49760765550239233,0.24087591240875914,0.09844271412680757,33,177,0.5298400522430186,0.3701067615658363,0.7591240875912408,0.887356592483132,0.9015572858731924,0.5,1621,104,30.0,63,53,10,triline_multitask,10.0,0.5298400522430186,0.5826771653543307,13.067272727272726,0.5401459854014599,0.887356592483132,0.8589925176929684,0.9705228031145717,stratified,0.0708010345697403,1935,0.8589925176929684,1745,74,0.07108698785305023,7737
0.9462480042575838,0.8590397391198765,14,1.5108106259718546,0.6644518272425248,0.24242424242424243,0.03949627933600458,1.5108106259718546,0.8706758914316126,0.874425421935439,0.4884210526315789,0.12121212121212122,0.12993703491700057,16,227,0.6672104957624231,0.33819241982507287,0.8787878787878788,0.9392595098090232,0.8700629650829994,0.5,1520,116,30.0,32,69,20,triline_multitask,10.0,0.6672104957624231,0.591715976331361,13.39463601532567,0.7575757575757576,0.9392595098090232,0.8131479643657803,0.9605037206639955,chronological,0.07025013118982315,1879,0.8131479643657803,1678,100,0.06947032362222672,7514
0.940926024481107,0.7917117927576991,12,1.6463505830962712,0.5934065934065935,0.3816793893129771,0.03489702517162471,1.6463505830962712,0.8786588610963278,0.8500445438188902,0.48416289592760187,0.183206106870229,0.11670480549199085,24,204,0.5786902517303222,0.3440514469453376,0.816793893129771,0.9046936957395147,0.8832951945080092,0.5,1544,107,30.0,50,61,20,triline_multitask,10.0,0.5786902517303222,0.5704225352112676,13.367112810707457,0.6183206106870229,0.9046936957395147,0.8629515562392772,0.9651029748283753,stratified,0.06971793621778488,1879,0.8629515562392772,1687,81,0.06960340589284897,7514
0.9473969631236443,0.8588900326644475,18,1.500606733586421,0.6711864406779662,0.24427480916030533,0.03794512551079977,1.500606733586421,0.8768980477223427,0.8773434401500871,0.5032822757111598,0.12213740458015267,0.12317571511967308,16,211,0.6825500558573498,0.35276073619631904,0.8778625954198473,0.9279376835425551,0.8768242848803269,0.5,1502,115,30.0,32,65,30,triline_multitask,10.0,0.6825500558573498,0.6036585365853658,13.40234375,0.7557251908396947,0.9279376835425551,0.7872148882038892,0.9620548744892002,chronological,0.07104121148586273,1844,0.7872148882038892,1648,99,0.06943314522504807,7374
0.9370932754880694,0.7941284154857957,16,1.799999199435923,0.5827338129496402,0.37209302325581395,0.03965014577259475,1.799999199435923,0.9061822125813449,0.8133545777114832,0.5126760563380282,0.29457364341085274,0.07871720116618076,38,135,0.5586406155878552,0.4026548672566372,0.7054263565891473,0.8948041675141818,0.9212827988338192,0.5,1580,91,30.0,48,68,30,triline_multitask,10.0,0.5586406155878552,0.5436241610738255,13.346303501945526,0.627906976744186,0.8948041675141818,0.7579653629241512,0.9603498542274053,stratified,0.06995661556720734,1844,0.7579653629241512,1647,81,0.06970436871051788,7374
0.9423937360178971,0.8860598644578312,11,1.636784438852229,0.6709265175718849,0.1796875,0.04819277108433735,1.636784438852229,0.9228187919463087,0.893542921686747,0.6145251396648045,0.140625,0.07228915662650602,18,120,0.7140658745094134,0.4782608695652174,0.859375,0.9496940888554216,0.927710843373494,0.5,1540,110,30.0,23,80,50,triline_multitask,10.0,0.7140658745094134,0.5675675675675675,13.188492063492063,0.8203125,0.9496940888554216,0.7143831925839186,0.9518072289156626,chronological,0.07158836722373962,1788,0.7143831925839186,1580,105,0.07047965377569199,7151
0.9474272930648769,0.773680591370122,11,1.6904155535985959,0.6050420168067226,0.42857142857142855,0.024067388688327317,1.6904155535985959,0.866331096196868,0.7997392699558765,0.43230403800475065,0.2777777777777778,0.12274368231046931,35,204,0.5622888402932517,0.30847457627118646,0.7222222222222222,0.8917206272801941,0.8772563176895307,0.5,1458,91,30.0,54,40,50,triline_multitask,10.0,0.5622888402932517,0.6428571428571429,13.132411067193676,0.5714285714285714,0.8917206272801941,0.8309021411673166,0.9759326113116726,stratified,0.07046979665756226,1788,0.8309021411673166,1622,72,0.07075933367013931,7151
