epoch,train_loss,val_loss
1,4.708977168678845,4.499133064123858
2,3.403438651418721,2.9287791991176215
3,2.736406697780416,2.6508883007814608
4,2.561254317320789,2.4930761528706444
5,2.487034253854384,2.495604951339711
6,2.4435947720494946,2.4396938610208583
7,2.3926270323734222,2.4649965396863984
8,2.3768004209502434,2.5601785219987176
9,2.3695684845172393,2.3916954145704747
10,2.3129256628465598,2.4374693439959
11,2.2742236675331706,2.451509738075433
12,2.2661767364598746,2.462879596844516
13,2.207381995168002,2.378805378777922
14,2.1807166613999893,2.5058421783295834
15,2.1337624934464077,2.483004798467792
16,2.089301735899962,2.5276723511267583
17,2.0488091984528216,2.5551221233258627
18,2.020228281182106,2.609524698392416
19,1.943281770765003,2.598080049270509
20,1.894161599243582,2.742595387443329
21,1.7951025786654484,2.7674174325236542
22,1.7402116108603862,2.833182704831388
23,1.6202539901265622,2.9600933579934394
24,1.534467662503378,2.9641312150491035
25,1.4563653179257396,3.2299482148393994
26,1.3853226258175326,3.4451119261113865
27,1.2791293067959466,3.4386277035840593
28,1.1989626164066272,3.8499689595963487
29,1.1423586373218293,3.684932750054051
30,1.0725003209434532,3.982675541257875
31,1.0157172761027733,4.224179635098937
32,0.9381471373799728,4.36046494333177
33,0.9068100050523639,4.2693894636149565
34,0.861134470160922,5.033596598365449
35,0.8081601334676227,5.338197967863758
36,0.7944994628752148,4.777758509116128
37,0.7549382900531055,5.177475248487562
38,0.7097432651721263,5.499658393991541
39,0.6969193873201438,5.255968122841121
40,0.6600466429370897,5.953994848006422
41,0.6120123660213844,6.246371916421002
42,0.5954351561415511,6.130466059976748
43,0.5593184332189977,6.390868156335664
