epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,accuracy,precision,recall,f1,false_positive_rate,lr
1,2.5404585075089865,1.275114612211438,0.8740441112042194,1.028857077710026,1.856511986652409,0.5249621785173979,0.018867924528301886,0.75,0.03680981595092025,0.4777947932618683,0.001
2,2.3301406133012583,1.2291512267041313,0.8260536014402508,0.8895114048887128,1.677956076910925,0.8184568835098336,0.03333333333333333,0.5,0.0625,0.1776416539050536,0.001
3,2.29606956793573,1.1899274676902933,0.8164175903923393,0.8846882437433309,1.9053303675103295,0.773071104387292,0.02666666666666667,0.5,0.05063291139240507,0.22358346094946402,0.001
4,2.2400190227872123,1.1736857075914853,0.8060614025719047,0.847114774174481,1.9719678893031583,0.6225416036308623,0.023668639053254437,0.75,0.045889101338432124,0.3790199081163859,0.001
5,2.1635720863284575,1.1097660490315908,0.7959322979879452,0.8127567447079472,1.6003513339788578,0.869894099848714,0.06179775280898876,0.6875,0.1134020618556701,0.12787136294027565,0.001
6,2.124139267630007,1.0524696375887261,0.7715428339912022,0.8263616258906885,1.64548133167124,0.8653555219364599,0.054945054945054944,0.625,0.10101010101010101,0.13169984686064318,0.001
7,2.0271787728195654,0.962654141903645,0.7452136513505148,0.8006380726548078,1.8040160236488492,0.7685325264750378,0.03225806451612903,0.625,0.06134969325153374,0.22970903522205208,0.001
8,1.9404712661131427,0.9792428361125144,0.748161219342213,0.7026886031054151,1.6674740675177409,0.9341906202723147,0.10112359550561797,0.5625,0.17142857142857143,0.06125574272588055,0.001
9,1.8158429841230568,0.8971524819303388,0.7242625989639813,0.6430041559164534,1.6637957408550827,0.850983358547655,0.05853658536585366,0.75,0.1085972850678733,0.14777947932618682,0.001
10,1.730023587525522,0.898128239181507,0.7147953870076456,0.5661640895837735,1.7474163567334549,0.846444780635401,0.04830917874396135,0.625,0.08968609865470852,0.15084226646248086,0.0005
11,1.6644469378755602,0.8354560661604473,0.7031431754941118,0.5435757243867722,1.7864446675633159,0.8434190620272315,0.04739336492890995,0.625,0.08810572687224669,0.15390505359877488,0.0005
12,1.6037824859958192,0.8278876496154854,0.6937431084406358,0.49609554206188794,1.7862042492528907,0.7821482602118003,0.04054054054054054,0.75,0.07692307692307693,0.21745788667687596,0.0005
13,1.5032471301155264,0.8062616588488649,0.6863402344635864,0.41377607501941804,1.6505286404567119,0.9152798789712556,0.07894736842105263,0.5625,0.13846153846153844,0.08039816232771822,0.0005
14,1.4503990608336526,0.7951921982952759,0.681260723975711,0.37154222251607866,1.7804731774889215,0.8328290468986385,0.044444444444444446,0.625,0.08298755186721993,0.16462480857580397,0.0005
15,1.4105995074252677,0.759973853150222,0.6712907990511174,0.3593217903655163,1.8093058018749313,0.9039334341906202,0.06976744186046512,0.5625,0.12413793103448276,0.09188361408882083,0.00025
