epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.492328535222611,0.9430446285069924,0.9571205411261139,3.083775220485275,0.45245718526708123,2.4740557955022444,0.5867412063003357,3.9497511601293955,1.7702677752502738,2.6985447339856643,2.9929931297612153,0.6986459594219924,18.63968043879252,94.04746479038202,7.9713733659341015,16.096685298499438,False,inf,mean_error_too_high,0.6010928961748634,0.48672566371681414,0.7857142857142857,0.001
2,2.987576093127743,0.7972491293952956,0.6986997693969712,1.830266379429473,0.3707712878893617,1.8551352100689324,0.5096441761333417,3.0818813494808235,1.7702677746558784,2.465597551365547,2.5884870612991087,0.6674555283784865,16.45612155242481,86.16221710658763,6.5898024197018215,14.741064721367492,False,inf,mean_error_too_high,0.6752136752136751,0.6124031007751938,0.7523809523809524,0.001
3,2.8336030011692204,0.7760047370927375,0.6758636474059009,1.70572308912832,0.3658185117517702,1.7371684873973674,0.4989630106743683,2.931620590222289,1.7702677744797612,2.4011331139850474,2.3658303291794116,0.6262045804038644,14.924567422042319,89.69757155609571,5.236906574564712,13.611115256679932,False,inf,mean_error_too_high,0.7031963470319634,0.6754385964912281,0.7333333333333333,0.001
4,2.7130492560421002,0.7471302059989007,0.6679864683089604,1.6242600445822226,0.3493247690788597,1.5616786936313491,0.49151433777831155,2.7215626721897284,1.7702677754924347,2.499657744318907,2.7746970030194373,0.6607783205248415,17.21679847982625,84.13268070553129,7.442528455225882,14.939667040405906,False,inf,mean_error_too_high,0.6213592233009708,0.5245901639344263,0.7619047619047619,0.001
5,2.624673616236707,0.737664931621798,0.6580618366530288,1.5525696389672938,0.3398472155560417,1.5995783954666152,0.477545292126505,2.740531441159306,1.7702677748760247,2.4178421592430666,2.4420459597994695,0.7196209302078932,15.22017808064363,87.34928847667908,5.709585890706828,13.582234521637623,False,inf,mean_error_too_high,0.6666666666666667,0.6178861788617886,0.7238095238095238,0.001
6,2.5242367977801012,0.7093451262511045,0.6477879383447318,1.485953023052832,0.3339833202619632,1.4825486907888537,0.47350574561213304,2.590593677654601,1.770267774259615,2.4190620816088497,2.2279166425172474,0.5664579560863785,14.49541069798484,88.18100246237692,4.581191939599135,13.47256617661523,False,inf,mean_error_too_high,0.7022900763358779,0.7540983606557377,0.6571428571428571,0.001
7,2.443218543897155,0.6985038052745584,0.6388483129599969,1.4169103625958865,0.33618457143986985,1.466169236989783,0.46731170088960855,2.558040980949296,1.7702677748760247,2.513728433380803,2.716169868649549,0.7643569041183218,17.42302054209221,84.2260273265599,7.670676382334372,15.150090544778614,False,inf,mean_error_too_high,0.6610526315789473,0.5924528301886792,0.7476190476190476,0.001
8,2.3832599312314695,0.6813615356015587,0.6314600007575855,1.3807306874271685,0.32660546163552795,1.4591858707966896,0.4639437644215282,2.5303843007743745,1.77026777485401,2.4127140946719283,2.256598736722149,0.5602251094020902,14.7805422787871,84.70121240621492,4.98767593585297,13.862597463795362,False,inf,mean_error_too_high,0.7,0.7368421052631579,0.6666666666666666,0.0005
9,2.277177233136812,0.6552176573600135,0.6183427726242791,1.3094944319016164,0.31575888820742415,1.3531122409295728,0.4503915548985024,2.388111357323461,1.7702677749420688,2.3778475517712456,2.482155615329038,0.7298609497351572,15.71077554574184,83.97429976685136,6.169228498561924,13.984266717543656,False,inf,mean_error_too_high,0.6340508806262231,0.5382059800664452,0.7714285714285715,0.0005
10,2.12982519819906,0.6233078087025622,0.6083145233842915,1.2066514693689039,0.2955745229100256,1.280499314381255,0.4333186295994541,2.2725450870623107,1.7702677742155855,2.333071273398012,2.4291318065130554,0.7657350195106118,15.381841768289894,84.29342714593606,5.932076021394191,13.789068554106358,False,inf,mean_error_too_high,0.6652892561983471,0.5875912408759124,0.7666666666666667,0.0005
