epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.495413791779881,0.9386851646186849,0.8667442832352981,3.153240349736175,0.37360446030560207,2.8757514246711833,0.42132358176688944,4.241784415797724,1.8084568746006393,2.7743834729464547,2.955853761688397,0.7061411996930838,18.0982520233105,94.40619624626859,10.29176984708665,16.39896063419141,False,inf,mean_error_too_high,0.5248508946322068,0.37606837606837606,0.868421052631579,0.001
2,3.3472042764936174,0.804225167334883,0.7206282562644013,2.222168761443578,0.2813065726802034,2.378096580505371,0.33205053627972975,3.52850408823985,1.8084568736366826,2.711342427929778,3.1530034625626637,0.8166281163692475,18.576622489396474,89.44881157876064,11.313760876740648,13.623859971759044,False,inf,mean_error_too_high,0.5263157894736842,0.3684210526315789,0.9210526315789473,0.001
3,3.20348401596604,0.7648453958272291,0.7053059005351722,2.129203232793474,0.2662178092608555,2.271880499436206,0.31860842044663557,3.3723565940908347,1.8084568733153639,2.3927177483180784,2.436301350272248,0.8277935821563005,15.465274385352028,93.21280749556615,7.659504850551074,13.21162739604612,False,inf,mean_error_too_high,0.5929203539823009,0.44666666666666666,0.881578947368421,0.001
4,2.8070262860095085,0.6971549778935723,0.6734153904683506,1.8094201640620065,0.2641946054051186,1.8721409753326457,0.3128351246250286,2.8940673555646623,1.8084568733153639,2.2143895413997683,2.0515316991471857,0.8082597753964365,14.099420493537687,92.0327967215056,6.179407565870817,12.718379664514995,False,inf,mean_error_too_high,0.6582278481012659,0.5349794238683128,0.8552631578947368,0.001
5,2.613674796173836,0.6599671877619391,0.6604881035992399,1.658578865772309,0.2600134453683529,1.6731743577998281,0.30990869818993333,2.653217907543131,1.8084568733153639,2.2552117414551605,2.0824702454384445,0.7356999058090151,14.699025185119554,85.96749376242282,7.121400642496861,13.563971195300116,False,inf,mean_error_too_high,0.6920980926430517,0.5906976744186047,0.8355263157894737,0.001
6,2.5524571491380263,0.6479449217531559,0.6490222005188626,1.6212152073968131,0.2420829020420496,1.6607293497841313,0.29049454127360547,2.6161770939505646,1.8084568736366826,2.3246764725430635,2.129010105390112,0.8310500802472234,14.403319687914221,90.65458519261176,6.537072117448403,12.843362211652256,False,inf,mean_error_too_high,0.6793478260869565,0.5787037037037037,0.8223684210526315,0.001
7,2.5108076176553404,0.6419760258692615,0.6471519817239191,1.5756118554631977,0.26286345961280266,1.5918645486034795,0.310079969485815,2.550668541633215,1.8084568736366826,2.1913297774014127,2.0916420031750618,0.8446094714850186,14.60149729250069,89.78882975386486,6.875282735799313,12.962818704496346,False,inf,mean_error_too_high,0.6768447837150128,0.5518672199170125,0.875,0.001
8,2.4948691254998794,0.6267328161113667,0.6412780622266373,1.5862087088453802,0.24321613414589607,1.6411633774276693,0.2884988267466707,2.572465115159027,1.8084568739580016,2.163054335149472,2.152958518411271,0.8731993043236433,15.882032376398696,86.66616441848208,8.236612923146742,13.987719675228064,False,inf,mean_error_too_high,0.6633416458852868,0.5341365461847389,0.875,0.001
9,2.37627327217246,0.606790322177815,0.634591692380828,1.4846823504671576,0.2523053420200502,1.5549156350909539,0.29436444577502435,2.4675361255429826,1.8084568739580016,2.2030936129330945,1.957122259062898,0.8995724547840654,13.93671603117861,94.82765478069336,5.798296686088647,12.601168543186377,True,12.601168543186377,accepted,0.675392670157068,0.5608695652173913,0.8486842105263158,0.001
10,2.3854454225606996,0.6125783669659391,0.6362099716605524,1.4942722410525915,0.23908459144139868,1.5385261436678328,0.28539473734133325,2.4528544077654733,1.8084568746006393,2.228535898290876,2.156832511212948,0.7952655774587766,14.712764780693398,92.57398459620023,6.844105706600303,12.811673793480576,False,inf,mean_error_too_high,0.6164705882352942,0.47985347985347987,0.8618421052631579,0.001
