individual_local_identifier,date,temp_2m_celsius,temp_2m_celsius_max,temp_2m_celsius_min,wind_speed_10m,wind_direction_10m,surface_pressure_hpa,mean_sea_level_pressure_hpa,precipitation_mm,cloud_cover,boundary_layer_height,n_weather_points,era5_grid_distance_km_mean,era5_time_diff_hours_max
Angela / DER AY470 (eobs 4001),2022-01-03,18.891510009765625,18.89151,18.89151,0.27382662892341614,5.660400390625,1021.4406127929688,1024.864990234375,0.0,0.018646240234375,305.0906066894531,1,10.657636721801751,0.006388888888888889
Angela / DER AY470 (eobs 4001),2022-01-08,14.373291015625,15.912262,12.83432,1.72407066822052,199.876220703125,1024.681640625,1028.15380859375,0.0,0.1976470947265625,239.48377990722656,2,10.686984083487005,0.01138888888888889
Angela / DER AY470 (eobs 4001),2022-01-09,10.814849853515625,10.81485,10.81485,1.7754695415496826,252.41700744628906,1022.27685546875,1025.744384765625,0.0,0.00048828125,47.78947448730469,1,10.548379852708107,0.006388888888888889
Angela / DER AY470 (eobs 4001),2022-01-11,14.4625244140625,14.462524,14.462524,3.1455821990966797,42.342559814453125,1019.171875,1022.603759765625,0.0,0.039520263671875,208.28965759277344,1,10.490738772123985,0.006388888888888889
Angela / DER AY470 (eobs 4001),2022-01-13,15.365817070007324,17.26236,11.897614,4.032265663146973,97.46040344238281,1024.2867431640625,1027.7646484375,0.0,0.0581112802028656,1139.704833984375,21,9.761793486958053,0.3397222222222222
Angela / DER AY470 (eobs 4001),2022-01-14,17.279937744140625,17.279938,17.279938,2.7358109951019287,82.977294921875,1023.5449829101562,1027.01123046875,0.01335144,0.3460693359375,1289.28173828125,1,10.634843321411116,0.006388888888888889
Angela / DER AY470 (eobs 4001),2022-01-15,14.403379440307617,16.787262,10.280914,1.532268762588501,36.41714096069336,1022.0499267578125,1026.1717529296875,0.0,0.7828850150108337,459.8019714355469,26,10.619947447566814,0.3397222222222222
Angela / DER AY470 (eobs 4001),2022-01-16,15.034247398376465,17.130035,11.003326,2.292097330093384,46.97830581665039,1025.98876953125,1029.471435546875,0.0,0.790307879447937,499.13330078125,26,10.213480278045019,0.3397222222222222
Angela / DER AY470 (eobs 4001),2022-01-17,15.025818824768066,17.059235,11.395905,2.3344383239746094,123.19298553466797,1025.4053955078125,1028.8819580078125,0.0,0.03780331835150719,427.7458801269531,23,10.577709313576952,0.3397222222222222
Angela / DER AY470 (eobs 4001),2022-01-18,13.739855766296387,16.985016,7.9908752,1.6514726877212524,189.4127655029297,1024.679443359375,1028.149169921875,0.0,0.07248322665691376,346.7171936035156,23,10.314229684383857,0.3397222222222222
Angela / DER AY470 (eobs 4001),2022-01-19,13.480790138244629,15.801178,10.185699,0.8718587160110474,81.48307800292969,1010.139404296875,1028.519775390625,0.0,0.003353412263095379,385.59771728515625,26,8.47477826101991,0.3397222222222222
Angela / DER AY470 (eobs 4001),2022-01-20,10.746501922607422,14.70108,5.899811,2.5664031505584717,42.83021545410156,955.0205078125,1024.5389404296875,0.0,0.0017894398188218474,454.8037109375,22,9.325275293349016,0.3397222222222222
