epoch,train_loss,val_loss
1,4.153575892458044,3.7835032379458515
2,3.1159496444820003,2.7930125651953754
3,2.8130008765549808,2.5991182976605196
4,2.691332017379349,2.5183308549202184
5,2.591998336016214,2.4120212406959047
6,2.503713557466806,2.428142423501375
7,2.4713296088358314,2.5454615864376797
8,2.4634369892076218,2.4050578515530456
9,2.4758969397159603,2.452260846551797
10,2.460606745517308,2.5354961056852487
11,2.4218492367956364,2.6781319880592522
12,2.484132518990048,2.4201856148337595
13,2.447432812946796,2.4566409858621974
14,2.4258264180315137,2.486104892540439
15,2.454440224106138,2.427228469209997
16,2.4574841932830744,2.437265314642709
17,2.437911213551728,2.422817115582883
18,2.407922976107364,2.3770146892529174
19,2.436897448894008,2.448477634282453
20,2.419604049036237,2.3474255302753124
21,2.451584380629058,2.488315059844897
22,2.44009281503305,2.4941653058905002
23,2.4400112389480375,2.5141735617605043
24,2.4425643701590807,2.3694075083049526
25,2.4431565490064124,2.3710758151948803
26,2.4186722455175076,2.5437844144421526
27,2.434639539672053,2.3952339429628204
28,2.390837247450902,2.457196652086842
29,2.3893486616882074,2.369732363782836
30,2.3952331140752885,2.3442737838091996
31,2.4039371989185687,2.5700794027556952
32,2.404274732219349,2.5035593998526804
33,2.403735968499366,2.3930987049309516
34,2.3635520305030093,2.386277949270973
35,2.3725440961588897,2.3916001804623064
36,2.3756976592109162,2.3690090835361923
37,2.3877677979749254,2.3347002947211144
38,2.340016715654915,2.3569381556347975
39,2.364807075572781,2.367539919365016
40,2.341979848995547,2.3775571228760786
41,2.384457960315084,2.3865097137743496
42,2.3644089698285256,2.4353960753721657
43,2.350511416949491,2.3764035375026906
44,2.3546283306342954,2.408293919601151
45,2.3591148079498416,2.4679024031049512
46,2.35118191033896,2.4816485357399762
47,2.3505406832287474,2.3949407471185067
48,2.3357820366582924,2.4216623373759134
49,2.3387658109279155,2.341405814460199
50,2.3142950856542623,2.363356111376377
51,2.3166845540152905,2.4014539058594444
52,2.344265653697507,2.4218984286374456
53,2.3288680178962933,2.393858286854642
54,2.3489441020383186,2.337134728729622
55,2.3256415173384473,2.425026099271185
56,2.309172477473093,2.3659346313529235
57,2.341649180322281,2.424640064203291
58,2.3056292737007444,2.414314123528309
59,2.3201886457247216,2.346777965251355
60,2.3049989118737035,2.3655805265981655
61,2.3188058058792067,2.342727874368069
62,2.3312325227765576,2.375890282050552
63,2.3039766873178342,2.4385570204994536
64,2.289964025523559,2.3781020738439063
65,2.289451308432171,2.4096352691933496
66,2.282716162177658,2.4032518620897583
67,2.2697954180387696,2.310775121903477
68,2.2831163395740814,2.3936086295183503
69,2.27798006863386,2.338469851868787
70,2.2899431159180152,2.327917973337644
71,2.251981655545695,2.3441298056521167
72,2.252027429571475,2.3216996262885803
73,2.266106473803457,2.3292091471349776
74,2.2476693299282684,2.3506631295681824
75,2.2660453955399937,2.3214534998845346
76,2.2572459719441524,2.349746255245874
77,2.2934294668070665,2.3568074933652183
78,2.2798410619263283,2.367527622167596
79,2.2710002414334007,2.3566836243380256
80,2.2793001019912915,2.34825848743016
81,2.2452155016374533,2.3702918226487646
82,2.2558914368187297,2.4105518369539713
83,2.238500770052877,2.41681245297533
84,2.2537089742562717,2.3156597714692424
85,2.2553308470282842,2.338074455024211
86,2.2359052889032442,2.3513241551603
87,2.237083994718301,2.4426940382864295
88,2.2244476449376953,2.378552668251825
89,2.226330142097623,2.3690133610798814
90,2.210277403498268,2.332375553092917
91,2.2112618851957837,2.325135755341424
92,2.206343562300006,2.3170556935681366
93,2.20228625892998,2.305632918548452
94,2.2055498911248788,2.3584284053245494
95,2.1792121640637823,2.3308092923998873
96,2.1818183902874533,2.3264053507348277
97,2.1747768345197076,2.3220360598401197
98,2.1802524662989824,2.3547947114609338
99,2.189927266375352,2.414312997438762
100,2.16338656776105,2.3293765517074485
101,2.168458105006888,2.336537373983576
102,2.152196517326306,2.355101729821945
103,2.1459520391147726,2.3604007867603083
104,2.151358673015412,2.341485154353054
105,2.143364894515403,2.3957796291026074
106,2.138627311811033,2.4397043257612254
107,2.13059031119176,2.3301225588327448
108,2.122928814822694,2.325992788246347
109,2.120643111003763,2.335139104568592
110,2.1035142770579496,2.366925621510046
111,2.1093904415707336,2.4483409996151226
112,2.1075506603936756,2.3702566719976916
113,2.0773001694226165,2.4190286864154618
114,2.1016849332433405,2.4037750269323945
115,2.1105539119601793,2.4135701492567656
116,2.0699602378276594,2.422457599458836
117,2.083656341840487,2.405797825544342
118,2.0689443100130296,2.411731560970118
119,2.079773664018862,2.3942282875529806
120,2.0407456918840565,2.4691964031952924
121,2.0466814125554933,2.3913808954473934
122,2.03843719643612,2.4116831728619545
123,2.0384995312887666,2.465582253811974
