mean_error_km,median_error_km,p90_error_km,p95_error_km,stationary_error_mean_km,fly_error_mean_km,migration50_error_mean_km,gated_mean_error_km,gated_median_error_km,gated_p90_error_km,gated_p95_error_km,gated_stationary_error_mean_km,gated_fly_error_mean_km,gated_migration50_error_mean_km,fly_threshold,fly_tp,fly_fp,fly_tn,fly_fn,fly_accuracy,fly_precision,fly_recall,fly_specificity,fly_f1,fly_false_positive_rate,model,best_epoch,best_val_loss,train_samples,test_samples,params,k,weather,runtime_seconds,model_name
23.57617950439453,10.522693634033203,58.24243927001953,97.43988800048828,10.603679656982422,68.14157104492188,96.22367095947266,73.29010772705078,54.42528533935547,161.24758911132812,191.47816467285156,11.726040840148926,83.02766418457031,95.42899322509766,0.7500000000000001,389,113,1907,199,0.8803680981595092,0.7749003984063745,0.6615646258503401,0.944059405940594,0.7137614678899082,0.05594059405940594,triline_transformer_v3_k14,3,2.4702347312236856,8611,2608,3393092,14,with_weather,85.89543151855469,triline_transformer_v3
28.688114166259766,17.851245880126953,61.81792449951172,98.84046173095703,16.84673309326172,69.36769104003906,96.61521911621094,71.56232452392578,52.430458068847656,153.59312438964844,190.89633178710938,17.177139282226562,82.37604522705078,95.81182098388672,0.6500000000000001,410,142,1878,178,0.8773006134969326,0.7427536231884058,0.6972789115646258,0.9297029702970298,0.7192982456140351,0.0702970297029703,triline_transformer_v3_alibi_k14,5,2.437324254790698,8611,2608,3389252,14,with_weather,92.09030222892761,triline_transformer_v3_alibi
26.231380462646484,15.489177703857422,55.75765609741211,88.91606140136719,15.553346633911133,65.46636962890625,93.96942901611328,61.744136810302734,42.741580963134766,137.32655334472656,174.14755249023438,14.6111421585083,78.0843734741211,94.89171600341797,0.55,314,185,1406,119,0.849802371541502,0.6292585170340681,0.7251732101616628,0.8837209302325582,0.6738197424892703,0.11627906976744186,triline_lstm_2l_k30,8,2.4681252848960664,6899,2024,341956,30,with_weather,42.91515016555786,triline_lstm_2l
21.620973587036133,7.53220796585083,60.237030029296875,88.10346984863281,10.27267837524414,63.318748474121094,89.87004089355469,74.46298217773438,59.94840621948242,140.78466796875,173.1535186767578,9.800209045410156,81.50032806396484,91.77639770507812,0.7500000000000001,277,93,1498,156,0.8769762845849802,0.7486486486486487,0.6397228637413395,0.9415461973601509,0.6899128268991283,0.05845380263984915,triline_lstm_4l_k30,9,2.5397320057563633,6899,2024,2235460,30,with_weather,92.48416876792908,triline_lstm_4l
20.518573760986328,5.821985244750977,55.95255661010742,85.78318786621094,8.7699556350708,63.68728256225586,92.44160461425781,68.58623504638672,52.221439361572266,145.87916564941406,187.79690551757812,8.045507431030273,80.00395202636719,94.41676330566406,0.7000000000000001,291,126,1465,142,0.8675889328063241,0.697841726618705,0.6720554272517321,0.9208045254556882,0.6847058823529412,0.07919547454431175,triline_lstm_6l_k30,6,2.554229672247242,6899,2024,12842308,30,with_weather,145.64487504959106,triline_lstm_6l
18.6007022857666,4.124738693237305,54.555274963378906,90.46219635009766,5.966797351837158,65.02227020263672,95.97996520996094,67.4896011352539,48.645912170410156,154.88082885742188,190.3258514404297,6.446335315704346,81.75425720214844,97.93228912353516,0.6000000000000001,284,119,1472,149,0.8675889328063241,0.7047146401985112,0.6558891454965358,0.9252042740414833,0.6794258373205742,0.07479572595851666,triline_transformer_v2_k30,11,2.6387829855967886,6899,2024,3297348,30,with_weather,98.69682359695435,triline_transformer_v2
26.719327926635742,16.267532348632812,52.824134826660156,88.7789306640625,16.227495193481445,65.27014923095703,94.81444549560547,71.0376205444336,50.725799560546875,153.75326538085938,189.9544677734375,16.141523361206055,81.98924255371094,96.73548126220703,0.7500000000000001,281,109,1482,152,0.8710474308300395,0.7205128205128205,0.648960739030023,0.9314896291640478,0.6828675577156743,0.06851037083595223,triline_transformer_v3_k30,5,2.5726581090994975,6899,2024,3397188,30,with_weather,85.04624319076538,triline_transformer_v3
23.032773971557617,11.857135772705078,51.42321014404297,89.97160339355469,11.376487731933594,65.86222839355469,97.24657440185547,69.9295883178711,47.74452590942383,156.75411987304688,195.77001953125,12.15773868560791,83.42057037353516,99.56080627441406,0.7500000000000001,276,105,1486,157,0.8705533596837944,0.7244094488188977,0.6374133949191686,0.9340037712130735,0.6781326781326781,0.06599622878692646,triline_transformer_v3_alibi_k30,3,2.5951081170394956,6899,2024,3389252,30,with_weather,76.5595166683197,triline_transformer_v3_alibi
30.67303466796875,20.915729522705078,56.36228561401367,91.9246597290039,20.316776275634766,66.90385437011719,94.09127807617188,66.87781524658203,48.997276306152344,144.67234802246094,179.0480194091797,20.427305221557617,77.73474884033203,94.38232421875,0.6500000000000001,464,175,2078,180,0.8774594408008285,0.7261345852895149,0.7204968944099379,0.9223257878384377,0.7233047544816835,0.07767421216156237,triline_lstm_2l_k7,13,2.3087994698454355,9419,2897,340932,7,without_weather,63.547542095184326,triline_lstm_2l
22.64232635498047,9.026888847351074,58.469085693359375,95.1057357788086,10.37166976928711,65.57056427001953,94.19070434570312,69.98716735839844,51.481407165527344,148.7174530029297,184.61558532714844,10.014273643493652,78.39258575439453,93.0240249633789,0.8,455,155,2098,189,0.8812564722126338,0.7459016393442623,0.7065217391304348,0.931202840656902,0.7256778309409888,0.06879715934309809,triline_lstm_4l_k7,12,2.358477287470245,9419,2897,2233412,7,without_weather,90.58882761001587,triline_lstm_4l
