individual_local_identifier,date,temp_2m_celsius,temp_2m_celsius_max,temp_2m_celsius_min,wind_speed_10m,wind_direction_10m,surface_pressure_hpa,mean_sea_level_pressure_hpa,precipitation_mm,cloud_cover,boundary_layer_height,n_weather_points,era5_grid_distance_km_mean,era5_time_diff_hours_max
Angela / DER AY470 (eobs 4001),2019-01-13,10.034393315909092,16.443268,2.9769592,2.5620976931818182,38.64179813636363,1023.7558563636364,1027.266525,0.0,0.0021639737272727273,254.4601893409091,44,10.705358565570267,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-01-14,15.113716368421054,17.523102,9.992584,1.6546090421052633,263.8425031578947,1017.71495,1021.1613463157894,0.0,0.0,286.73168421052634,19,10.514434420522647,0.3366666666666666
Angela / DER AY470 (eobs 4001),2019-01-16,14.616811,15.690582,12.98819,1.5231770733333334,257.29143666666664,1014.676865,1018.1201116666666,0.43058394899999997,0.4948425333333334,527.4153025,18,10.515084087386823,0.3352777777777778
Angela / DER AY470 (eobs 4001),2019-01-17,11.29361,11.29361,11.29361,1.9734213,342.08438,1014.945,1018.39935,0.0,0.47808838,78.625694,1,10.215864418870428,0.0063888888888888
Angela / DER AY470 (eobs 4001),2019-01-18,12.731476,12.731476,12.731476,2.8721175,258.32367,1016.1969,1019.65875,0.0,0.83239746,205.09068,1,10.42657417155809,0.0063888888888888
Angela / DER AY470 (eobs 4001),2019-01-20,15.494967550000002,16.76944,13.062103,3.8325842999999997,331.50669800000003,1012.631199,1016.0574045,0.0,0.5941421498,1129.424208,20,10.883759594366753,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-01-21,14.992553666666668,16.15689,12.914612,1.2628723499999999,63.03664116666667,1017.5631366666668,1021.0244833333333,0.0,0.08863830433333333,615.5258718333333,18,10.549116427359147,0.3352777777777778
Angela / DER AY470 (eobs 4001),2019-01-22,13.35188604,14.197418,12.245575,4.849722888,304.6932132,1017.0650392,1020.5411839999999,0.0,0.9267614764,1199.0622032,25,10.717557212629467,0.3355555555555555
Angela / DER AY470 (eobs 4001),2019-01-23,16.6203845,17.055817,14.563568,6.1496851249999995,304.7044475,1011.858295,1015.2820225,0.0143051146,0.83267592075,1369.5399312499999,8,10.573590844465224,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-01-24,17.355651599999998,18.990875,14.846405,1.868421348,84.22272224000001,1009.959012,1013.3571400000001,0.0,0.579418948,745.8349913999999,5,10.028205465560474,0.335
Angela / DER AY470 (eobs 4001),2019-01-25,18.114562977272726,20.511414,14.506256,2.9392042681818182,42.16404486363637,1014.0216227272726,1017.4230809090909,0.0,0.0,460.572597,22,10.211720697993304,0.3355555555555555
Angela / DER AY470 (eobs 4001),2019-01-26,17.488389115384617,20.236237,13.703339,1.7089088311538463,144.05188161538462,1015.7576596153847,1019.1752673076923,0.0,0.47849097615384617,402.3226631538462,26,10.481485085725076,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-01-27,15.661508260869565,17.049225,12.906891,3.8297125608695652,309.4292060869565,1016.158545652174,1019.6088326086957,0.0,0.12785140258260871,940.8375243478259,23,10.476638008973861,0.3463888888888889
Angela / DER AY470 (eobs 4001),2019-01-28,16.114365157894735,17.412506,14.221954,4.5904574947368415,303.4007505263158,1017.9540426315789,1021.926967368421,0.0,0.6566852747368421,1217.4405842105264,19,11.30936525876489,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-01-29,14.930022999999998,15.860748,13.999298,4.24627545,269.079665,1014.77845,1019.4725000000001,0.017642975,0.99952698,965.5305000000001,2,11.365416845726354,0.0113888888888888
Angela / DER AY470 (eobs 4001),2019-01-30,14.906402499999999,16.320953,13.491852,4.05361925,255.09006,1012.136225,1015.58124,0.46491623,1.0,891.626085,2,10.126717713083622,0.0147222222222222
Angela / DER AY470 (eobs 4001),2019-01-31,16.666943647058826,17.772858,15.202545,7.534031211764706,242.80425529411764,1006.1209082352941,1009.5271047058824,0.1039505004,0.9207278935294118,1111.9059282352941,17,10.49235263010829,0.3352777777777778
Angela / DER AY470 (eobs 4001),2019-02-01,14.642051391304348,16.095123,11.7152405,7.409684626086956,274.3699665217391,1000.3966343478261,1003.8057143478261,0.4816055299,0.33950672765217393,1746.4126304347826,23,8.971414457870601,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-02,13.340423553571428,14.759186,10.598785,5.2732840535714285,316.07730321428573,1014.3858464285714,1018.2212728571428,0.0,0.1034469615357143,1627.3853460714286,28,10.559627229501217,0.3352777777777778
Angela / DER AY470 (eobs 4001),2019-02-03,11.670563,13.830475,9.510651,1.73517475,162.4485635,1022.0909,1026.84935,0.0,0.0,646.633506,2,11.013823198069083,0.0113888888888888
Angela / DER AY470 (eobs 4001),2019-02-04,13.782918842105262,16.25943,9.836334,2.679469510526316,37.388744157894735,1023.3559557894736,1027.4883578947367,0.0,0.15749479684210527,371.67209157894735,19,11.261307525019145,0.3352777777777778
Angela / DER AY470 (eobs 4001),2019-02-05,17.35897507894737,19.374176,12.527252,1.0369680631578948,135.82059652631577,1021.7468600000001,1026.7502736842105,0.0,0.005236173894736842,324.5938680526316,19,11.344091898647042,0.3355555555555555
Angela / DER AY470 (eobs 4001),2019-02-06,18.785486454545456,19.98233,14.065582,1.3708657563636364,273.76003,1017.7633554545454,1023.6558636363636,0.0,0.7032692736363637,439.16299727272724,11,11.375331687484577,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-07,18.83636294117647,20.555817,16.374908,1.6592144482352942,277.0926529411765,1017.5192364705882,1022.2459382352943,0.0,0.003434125088235294,501.31431070588235,17,11.341676744314002,0.3352777777777778
Angela / DER AY470 (eobs 4001),2019-02-08,16.57434705,18.716217,12.7447815,1.8086117000000002,256.33517700000004,1016.951483,1021.857646,0.0,0.0,419.08600399999995,10,11.319363304644074,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-09,12.27652,12.27652,12.27652,1.9446586,249.33972,1017.2569,1023.20935,0.0,0.100616455,108.407974,1,8.675329517820659,0.0063888888888888
Angela / DER AY470 (eobs 4001),2019-02-11,18.422821149999997,19.6669,15.599274,1.11471427,254.55557589999998,1021.168499,1025.593065,0.0,0.004284668,798.2075889,20,10.5690075133729,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-12,17.713409499999997,20.713043,14.713776,2.2741512,108.46942,1023.13783,1027.8371499999998,0.0,0.2000732425,917.67425,2,9.912493766506316,0.0113888888888888
Angela / DER AY470 (eobs 4001),2019-02-13,15.289459,15.289459,15.289459,2.0895848,137.54276,1020.65814,1026.585,0.0,0.0,93.788284,1,8.684277841755467,0.0063888888888888
Angela / DER AY470 (eobs 4001),2019-02-14,19.1455263,21.916412,14.29361,2.231921865,144.5035952,1020.758726,1025.796335,0.0,0.0,730.72118,20,10.496959728232415,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-15,18.444444964285715,20.968414,14.641998,2.5165692428571425,65.76784071428571,1018.7714796428571,1022.1922857142857,0.0,0.7596588178571428,618.2845535714285,28,10.086531343064896,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-16,16.020899271739133,21.2753,10.283356,3.2654459173913044,88.64824615217391,1017.026742826087,1021.6494063043477,0.0,0.9623154339130435,694.1489685217391,46,10.53197760286081,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-17,19.006301444444443,21.897858,13.827545,2.2044239,175.50747518518517,1013.8530133333334,1019.1730877777778,0.0,0.2407735171111111,1015.7627185185185,27,10.448194932252681,0.3352777777777778
Angela / DER AY470 (eobs 4001),2019-02-18,17.124705083333335,18.151764,15.394196,1.7248796750000002,191.51329875,1011.8614179166666,1015.26698125,4.7035218129,1.0,904.9041438333334,24,10.302365725750894,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-19,18.419738875,20.095367,15.794342,0.9373857225000001,292.4539625,1013.5596095833333,1018.5128775,0.3638267605,0.5660425870833333,1083.0008029166668,24,10.70855339471273,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-20,18.969589125,20.789703,15.825592,1.244350025,100.570392,1016.92375875,1021.419898125,0.0,0.05556106538125,1091.76242975,16,10.344392646527702,0.3352777777777778
Angela / DER AY470 (eobs 4001),2019-02-21,19.39775651724138,21.923737,15.065338,1.7750787413793103,133.05544896551726,1021.2417110344828,1025.614027586207,0.0,0.20842979657931035,960.6522675862069,29,10.201339968521017,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-22,15.04659262909091,23.215485,7.134674,1.6937024127272728,111.46832450909092,1023.9758749090909,1028.9114563636365,0.0,0.1815468519090909,381.9281574181818,55,9.701153332744495,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-23,15.283968136842105,23.325592,6.644684,2.1902401192982457,49.79239871929824,1022.3562873684211,1028.149854385965,0.0,0.9449805577192982,386.31987917543864,57,9.799131448138754,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-24,17.4525146125,24.407623,7.8509827,1.9426856916666668,100.58298485416667,1022.0873879166667,1026.7628541666666,0.0,0.029680887958333332,654.0041841666667,48,10.051207892518638,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-25,16.717476848214286,23.824371,9.875885,3.1385496571428573,73.32055992857143,1023.9751373214285,1028.3583660714287,0.0,0.0046811785857142855,602.2937351785714,56,10.08775288058489,0.3352777777777778
Angela / DER AY470 (eobs 4001),2019-02-26,14.832505094736842,23.298492,6.8209534,3.2710179175438596,98.74851514035088,1014.0480878947368,1026.5015210526317,0.0,0.006078351963157895,444.5970561403509,57,9.66702851227961,0.3358333333333333
Angela / DER AY470 (eobs 4001),2019-02-27,13.166516948214285,21.92276,2.887848,1.853592785357143,160.6985789285714,975.9402523214286,1027.406192857143,0.0,0.022986820742857145,463.97518605357146,56,9.12698141834489,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-02-28,12.213762891228072,20.17691,1.8866272,1.539190140877193,325.0746345614035,945.7605463157895,1027.2752561403508,0.0,0.8330078147368422,446.1171647543859,57,10.817191205962903,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-01,11.423824946551724,19.002106,3.9652405,1.774359682413793,261.03626744827585,932.1709887931036,1023.5377865517241,0.0,0.5867262249896552,509.31895887931034,58,9.31284535083248,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-02,15.370447014285714,21.8461,2.5387268,4.775569752380952,288.6708692857143,960.1957763095239,1022.8077808333334,0.00715255728,0.16929372166190476,947.3973112142858,84,8.03364040490915,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-03,17.331935595901637,21.299469,5.8697815,2.070403670819672,214.80959401639345,977.0886523770491,1019.8721228688524,0.0,0.7269499758032787,464.6704137213115,122,9.382586479878302,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-04,14.541647488970588,18.433014,7.801422,4.907787979411765,123.27467275073529,982.6700626470588,1014.8680769117647,0.496864323,0.8742617467647059,744.4624924264706,136,9.893784755158304,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-05,13.910892910714287,18.27652,7.061432,2.5968502195000003,184.87898192857142,996.2777172142858,1015.9644319285713,0.00095367432,0.2830834528407143,616.7397587928572,140,8.283181456342675,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-06,10.577003077966102,15.441559,5.48526,3.725293462711864,185.82205220338983,966.0223010169491,1007.7116406779661,0.29087066578,0.9900528191525424,574.4539460508474,59,6.390113955566368,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-07,9.050432905194805,10.389313,7.129303,5.772375266233766,211.53547194805196,956.1184948051948,1005.7133311688311,21.991253119,0.5405927376623376,1170.4777587792207,77,10.591903940484508,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-08,9.42980839537037,11.454498,6.972809,4.198678594444444,225.4725561111111,977.9829913888889,1018.3721551851852,9.3264579228,0.46295928851851853,1143.9262137962962,108,11.315144074600678,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-09,8.728338401754385,9.964752,7.10318,6.021563031578947,220.16532157894736,968.288131754386,1021.2832685964913,10.726451898,0.9912527014035087,996.824755263158,57,9.51444601640273,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-10,11.158249427419355,13.000397,8.442535,7.240044256451613,235.68599,964.1695748387097,1015.0748151612903,49.423694596,0.7292943185483871,1457.2858032258066,62,10.704134388115996,0.4980555555555555
Angela / DER AY470 (eobs 4001),2019-03-11,3.7609204333333333,5.1317444,1.8805237,4.312571240350877,257.77184771929825,970.467294385965,1024.9319166666667,19.1707611329,0.7290590526315789,1118.5794989473684,57,10.202082656653769,0.3402777777777778
Angela / DER AY470 (eobs 4001),2019-03-12,4.643583035263158,9.447662,-1.391449,3.5139995701754385,175.2064542105263,968.4063836842105,1022.2843310526316,0.0,0.7309216949122807,435.53461663157896,57,9.990325322487898,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-13,5.110161477192982,7.0123596,3.613922,5.406940738596491,228.5043052631579,962.3362433333333,1016.1064870175438,12.0434761,0.7015723501754386,1059.9801785964912,57,9.884758869749577,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-14,4.194895392982456,5.806793,3.7921448,6.388940049122807,221.06600298245613,960.3999389473685,1014.1871552631578,60.76192906,0.989897611754386,887.3867785964912,57,9.839609117947642,0.3391666666666666
Angela / DER AY470 (eobs 4001),2019-03-15,9.058285194444444,10.4964905,6.5672913,5.318841494444444,226.25584037037038,962.1672042592592,1015.0531042592593,44.09551628,0.9995416722222222,869.3430238888889,54,9.770688628224507,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-16,10.790474359649123,13.431061,8.982819,5.202656942105263,223.70766789473683,963.7527845614035,1016.4569949122807,4.137516013,0.5847146544210526,906.2180250877194,57,9.782065212336015,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-17,8.504667103508773,13.534821,3.2809143,4.6609461543859645,228.58981140350878,957.1790119298246,1009.5647780701754,12.483120055,0.7870269250877192,1043.5034405263157,57,9.860150515066701,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-18,4.373421398181818,6.4391174,2.2308655,2.669014056363636,232.2753710909091,967.5726559999999,1021.6300809090909,6.7019462966,0.5987127125454546,736.9809230909092,55,9.75645462907188,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-19,4.04371127754386,9.050201,-1.4258728,1.4777852571929826,56.505800963157895,973.9220087719298,1028.0806456140351,0.80871581018,0.6216682292982457,499.1265485087719,57,9.73793008899723,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-03-20,5.827625644482758,11.412994,-2.0360718,2.1693283879310346,41.92809736206897,979.2293962068966,1033.3058948275861,0.0,0.0002062567379310345,543.7474580517242,58,9.814222517598175,0.3355555555555555
Angela / DER AY470 (eobs 4001),2019-03-21,10.503641683833333,14.598541,0.033843994,2.4347706125,40.253128840277775,977.6976427777778,1030.9914076388889,0.0,0.05679109335416667,576.0332904861111,144,9.81123175833561,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-22,12.03693330328302,16.751617,-0.11947632,1.117608894716981,188.5232172327044,976.1914188050315,1028.9189396226416,0.0,0.31209252340880506,332.29861171069183,159,9.642633123706032,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-23,12.688494497575757,17.870026,1.7948303,1.3875066755757577,172.47311913515153,974.568590909091,1027.034856969697,0.0,0.0,436.1214130848485,165,9.549246521922004,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-24,12.40757559289941,17.128326,2.5397034,1.3409080060946745,250.39186989349113,971.1003164497041,1023.6858677514792,0.0,0.12297139378698224,520.2279665798817,169,9.578288181364842,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-25,7.235331546596858,9.306061,4.549469,3.0895017874345547,315.0304417172775,970.8749386910995,1024.628969947644,13.28659051242,0.47221254476439795,1000.8904831204188,191,9.724006021962104,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-26,6.803437212686568,8.392487,2.9501038,2.4930626111940297,11.166358466417911,976.3269847761194,1030.5162276119402,2.277851101,0.743378825597015,987.9822954477611,134,9.606194531061725,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-27,8.223969430983606,10.626373,0.2521057,3.1467565213114757,36.429450467213115,977.4481858196721,1031.3101836065573,0.448226938,0.7747257385245901,998.2532828278688,122,9.4895512109013,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-28,11.4657016875817,15.073639,1.0733948,3.6354184196078427,41.15978985620915,977.6682,1030.9023568627451,0.0,0.23384463040522876,1023.8196988039216,153,9.491364804712553,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-29,10.62485485388128,16.220123,3.7330627,1.279281391415525,137.5799260045662,975.4417551598173,1028.4859598173516,0.0,0.007514012991780821,467.01006228767125,219,9.663898741209609,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-30,11.706016363888889,19.0336,2.5382385,1.092200571388889,161.04453200462962,971.0740016203704,1023.3839340740741,0.0,0.0013032136402777777,430.49150287500004,216,9.572213775709063,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-03-31,12.571677842790697,18.838531,2.9950256,1.7111467679069767,66.12667920465117,966.8638204651163,1018.8250045581395,5.926132162,0.29425531707906977,599.8443072232558,215,9.717815698771805,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-01,11.891471909174312,17.82315,5.273102,2.218290694495413,29.997943958715595,964.4008434862386,1016.5474400917432,0.64086915,0.1918654134449541,519.8844476330275,218,9.619472792276051,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-02,13.576321112093023,19.14444,5.197174,2.895499285581395,187.89438693023254,958.0298757209301,1009.5171609767442,0.781059265,0.8230059969767441,814.9098441023257,215,9.62426904727131,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-03,7.251184933333334,10.247955,3.1898499,2.147654612237443,197.75237598173518,951.6713607762557,1004.1206591324202,100.418091512,0.9703227002739726,427.28658712328763,219,9.728295888868734,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-04,2.3093894671296296,3.3612366,1.0555725,1.4396009723148149,261.82619224074074,948.7740486111112,1002.0321776851852,137.542247304,1.0,286.3027608333333,216,9.72913470036732,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-05,4.702841055207373,8.412018,0.35317993,1.0976761014746543,69.18568117235023,952.3618997235023,1005.2549583870968,0.0305175776,0.8449854689400921,317.86818306451613,217,9.626544174124684,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-06,7.695488978325581,13.7621155,-0.16732788,1.5709951219534886,52.85547259906977,951.312482511628,1003.1645530232558,0.0,0.7505862225302325,413.4432426093023,215,9.45894993781288,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-07,9.378704798571428,12.777496,5.8297424,2.1789629535714288,226.67495864285715,953.471753,1005.6386287142857,9.4385146988,0.8817703252857143,439.73968319285717,140,9.731823283943575,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-08,10.451934945652175,12.396637,6.840973,1.9222851640217389,235.02283304347827,958.3938656521739,1010.769234673913,7.35616689092,0.9347514261956522,611.9211386086956,92,9.650119311133686,0.4980555555555555
Angela / DER AY470 (eobs 4001),2019-04-09,8.87343926491228,10.671539,6.785553,1.406889,70.89776279277193,957.8802729824561,1010.2618403508772,17.5976752746,0.8430786178947368,290.7383724035088,57,9.709154975044681,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-04-10,8.30844900181818,10.042633,6.013092,2.2712889334545454,90.15636417490909,958.1392876363636,1010.6553527272727,23.9791872141,0.974345262909091,389.491286,55,9.633251228665417,0.3397222222222222
Angela / DER AY470 (eobs 4001),2019-04-11,9.943257961616162,12.407867,4.132721,4.2369391686868685,15.1406839010101,963.5690823232324,1016.331515959596,0.26750564247999997,0.6780746949494949,916.3696315151515,99,9.597885964236996,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-12,7.972991137671232,10.6354065,0.9264221,3.20656038630137,66.43955752054794,965.8132648630138,1019.0366973972604,0.5025863688,0.5598098528041097,951.8916876027397,146,9.255065142539259,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-13,4.497649647244095,5.7272034,2.3106995,3.1863304141732285,107.67499241811024,965.9738437795276,1019.8147337795275,9.660243979539999,0.6912464488188976,757.8821023622047,127,8.889573725305201,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-14,3.3882625810396823,5.4979553,-0.0074157715,2.667453938095238,122.2235642873016,967.0816007936509,1021.2314938095238,5.8827400411,0.9059661387301587,557.3572384126984,63,9.394623530778661,0.4975
Angela / DER AY470 (eobs 4001),2019-04-15,10.859855674090909,15.271637,0.7748108,2.373471537012987,71.95692934415585,966.4654136363637,1018.973229025974,0.0,0.4456690002863637,892.7819849545455,154,9.398979819157717,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-16,10.08936807293578,14.856354,2.6373596,1.9677071912844037,195.96347050458715,965.5983027981652,1018.0376079816514,24.216175268,0.884358955825688,541.8852788348624,218,9.562043368911507,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-17,13.027943229357799,16.990143,8.506989,1.3963857658715595,85.34010917889907,968.4223122477064,1020.7544,15.8452988057,0.6536442479357798,487.7704907614679,218,9.461399573838323,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-18,14.313596787214612,21.066559,5.2291565,1.4749740394520547,47.94613425570776,968.9342236986301,1020.9367959817351,0.9975433125000001,0.33143984807762555,556.3166614155251,219,9.701568915219648,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-19,15.669161003686636,21.993805,7.6612854,1.0213819231797234,131.57616696774193,973.2164357142858,1025.2283244239632,8.35990905192,0.26434565262396315,545.5265864147466,217,9.477799611979606,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-20,17.179298287671234,23.473297,8.01236,1.960221731780822,45.62076496803653,972.5303093150685,1024.37291086758,0.00572204592,0.034527643529680366,765.0191266027397,219,9.782438086594365,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-21,16.239057689814814,22.81314,7.731598,1.4742919175925924,38.05912448611111,965.561341712963,1017.077810787037,0.0,0.3428357437638889,550.095637550926,216,9.464092295620459,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-22,17.15954153824885,23.890533,7.7096252,1.824477279262673,71.000524718894,954.4697629953916,1005.3290266359446,0.0,0.32170871327188943,570.7227986912443,217,9.69830023998998,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-23,17.048163421296298,21.989899,10.813141,1.1907840225,201.4322753305,946.7654340277777,997.3022612499999,0.562667846,0.6940611382407407,552.0294145231481,216,9.601417532146298,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-24,14.910687524074072,23.287994,7.5035706,2.411490717037037,136.504357,952.1878056481481,1003.3581587037037,99.176406416,0.7368548352314815,644.61668625,216,9.760595314849592,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-25,14.156127961290322,21.718903,5.058502,1.8797357216589863,192.05617569124425,956.5219250691244,1007.9476875115208,10.7879638156,0.44859067647004613,643.875932110599,217,9.459516036422547,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-26,8.740953323287671,11.578766,6.4234924,1.8869552319634704,214.04810812785388,963.9961581278538,1016.9805768493151,99.7304919799,0.9952038621004566,595.4408811415525,219,9.616192726374406,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-27,8.571968142396313,10.647125,6.0465393,4.256176581105991,220.61363414746543,965.6973581566821,1018.8122501843318,57.739257182,0.8473642912442396,778.6812232258065,217,9.580858117369955,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-28,6.496533241013825,8.564362,3.8851624,2.5317178732718895,232.46192271889402,967.9789603686636,1021.6491042396312,42.665004842900004,0.8089966731336405,743.710248248848,217,9.283117642784532,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-29,7.787688956164383,10.3541565,3.3155823,2.1841192497716895,196.27449394429223,969.782374109589,1023.2033386301371,15.064239518239999,0.9786163741552512,684.4869646666667,219,9.372938846046157,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-04-30,10.075124223255813,13.73111,7.389557,1.30908978,166.71805129925582,967.5998213953488,1020.6030479069768,9.2210770668,0.8338191560465117,318.44844949302325,215,9.46971190409356,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-05-01,12.230558344700462,18.512848,3.5887756,0.9842086113364055,145.50209878341013,963.698366359447,1015.7761322119816,0.0,0.26355205393548387,625.5080183640553,217,9.222357180353754,0.4983333333333333
Angela / DER AY470 (eobs 4001),2019-05-02,11.651702328440367,16.854156,5.231842,2.0875552801376145,211.01120715596332,959.5961377981652,1011.51745,43.7617305032,0.8171838888073395,477.70347803211007,218,9.542881854626044,0.4983333333333333
