epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.160492098877693,0.8971486249060001,0.9105198722322675,2.8685097132089004,0.3344074872465468,2.405555306740527,0.38152238702516994,3.7210950979967965,1.8084568746006393,2.4207744572683163,2.246049496684113,0.7580572189763188,15.094655801997895,92.81263647463031,6.946257498678834,13.62800714126333,False,inf,mean_error_too_high,0.6435643564356437,0.5158730158730159,0.8552631578947368,0.001
2,2.7668419944629514,0.696701395865078,0.6878727023813602,1.7625491799048658,0.27124648442808186,1.7861143071053807,0.3210766263245894,2.8153221735735787,1.8084568736366826,2.2886087939424336,2.463493960886953,0.7203320038691162,16.11470860253682,84.90407600448815,8.741039484298259,13.73812084049566,False,inf,mean_error_too_high,0.6305882352941176,0.4908424908424908,0.881578947368421,0.001
3,2.5892278409068474,0.6523274485313025,0.6721424388114333,1.6402995782399756,0.25713044632919074,1.6770380761102845,0.3057755549962951,2.6502889230887523,1.8084568733153639,2.253962121562495,2.255946456261401,0.8190765962004662,15.469075068490366,86.36359736261333,7.865012822931196,13.589007974524375,False,inf,mean_error_too_high,0.6142857142857142,0.48134328358208955,0.8486842105263158,0.001
4,2.4768233755528124,0.63563870275117,0.6598246388358248,1.5507911723257717,0.2508746669539865,1.5970386147820403,0.29628569482150424,2.545776315133848,1.8084568733153639,2.2011366603830753,2.009226273976246,0.6932534425333141,14.217699296969737,89.44446807447616,6.431826853845887,13.186028017830372,False,inf,mean_error_too_high,0.6935483870967741,0.5863636363636363,0.8486842105263158,0.001
5,2.4023174481250527,0.6067487149225733,0.6566409459011253,1.508347019994998,0.2461229995736536,1.5411081095590102,0.29264791988619576,2.458340993467367,1.8084568733153639,2.2600896930437524,1.9602802615924022,0.6901393795013426,13.734379753526177,88.90253054552528,5.927818935252013,12.938540246949504,False,inf,mean_error_too_high,0.6920980926430517,0.5906976744186047,0.8355263157894737,0.001
6,2.3192956717509143,0.5919615412658116,0.6470727145350526,1.4522061267631716,0.22671963848836338,1.5232343227072866,0.27081812504488184,2.412373104506747,1.8084568736366826,2.253430070260143,2.062786662032341,0.7926863909279928,14.440550971675139,87.02231198789555,6.744730207157307,13.228793221230703,False,inf,mean_error_too_high,0.6375321336760926,0.5232067510548524,0.8157894736842105,0.001
7,2.2559199866580193,0.5685539721157351,0.6445283190902031,1.4069304058172631,0.23860703300273,1.4651102460619574,0.2838883391930408,2.336740475780559,1.8084568736366826,2.1697667917472656,2.040733623376111,0.7811367907549721,14.45830358759819,88.69638703698281,6.711105798890562,13.040047597584712,False,inf,mean_error_too_high,0.6716791979949875,0.5425101214574899,0.881578947368421,0.001
8,2.198141154895896,0.558364509090259,0.6417744688267978,1.3648126311700621,0.2290408253027101,1.4392079227375534,0.2680192867700623,2.2920256779200305,1.8084568739580016,2.1823281432097814,2.1870133561908074,0.8817556042922661,15.125298340402137,85.28595236221118,7.691893888324065,13.15365345944829,False,inf,mean_error_too_high,0.6390243902439023,0.5077519379844961,0.8618421052631579,0.001
9,2.111793019700886,0.5394242278970477,0.6228944349160412,1.3041294337604246,0.22503149911078482,1.382619933619332,0.26171541824495054,2.2086254776006116,1.8084568739580016,2.2895671293099293,2.013717623733767,0.8707407711120322,13.862815729992755,91.89997099576162,5.924412569604881,12.637217526397354,False,inf,mean_error_too_high,0.6598984771573604,0.5371900826446281,0.8552631578947368,0.001
10,2.003842004868541,0.51023771901015,0.6167025623938466,1.2377099614901683,0.20343735902457225,1.310016301764311,0.2418762897706096,2.09536779023245,1.8084568746006393,2.292982704234573,2.3661815246160463,0.8771176050207578,16.490471128121296,86.38609481089178,8.985657601596108,13.89344154267447,False,inf,mean_error_too_high,0.6326034063260341,0.5019305019305019,0.8552631578947368,0.001
