epoch,train_loss,val_loss
1,3.932892929703333,3.841183299667265
2,3.233530265198755,3.028322981179126
3,2.8735260583565023,2.7057218646710637
4,2.6643454841642122,2.5493322676676184
5,2.5632986205059702,2.46453737188702
6,2.473404255911194,2.5618268814554974
7,2.4029074721103236,2.5680270633814524
8,2.3858042980455907,2.482775275692618
9,2.3406600808726274,2.37333271108522
10,2.2898671811167723,2.490252072094408
11,2.2546633984095377,2.4801865545518558
12,2.1903627041864446,2.557754067555527
13,2.157340131256171,2.565151292122215
14,2.0745341906687647,2.588294263266347
15,1.9531036818183931,3.0041087200305214
16,1.8818377430410478,2.8244360407437283
17,1.7908981449996368,2.9302702432761163
18,1.6815112162073818,3.2876491078569847
19,1.6085444671769076,3.1587001399759864
20,1.4731998521267446,2.96556782429935
21,1.384709473188407,3.3117955316063816
22,1.2879176490357522,3.2894473763331313
23,1.2151368634098014,3.6522853125823787
24,1.1563652171281251,3.6773866085918403
25,1.0818756389266286,3.880899663351796
26,1.0467608454279778,4.075205444558266
27,1.0359484361807598,3.9372410905873116
28,0.9923074485505032,3.912435261018437
29,0.9327417059360571,4.325517710001191
30,0.9225973742734457,4.884659711568633
31,0.8740777266370254,4.236239790185097
32,0.8653159685188048,4.654759367550809
33,0.8499903344357697,5.475685887541507
34,0.8269917485107876,4.297334948931735
35,0.8028922562205464,4.432176815220183
36,0.7646470813714673,4.331006978918438
37,0.7442256559299517,5.026459995222969
38,0.7478058709457021,4.776323988393772
39,0.7105509898981253,5.103651757620595
