fly_threshold,fly_tp,fly_fp,fly_tn,fly_fn,fly_accuracy,fly_precision,fly_recall,fly_specificity,fly_f1,fly_false_positive_rate,fly_roc_auc,fly_pr_auc
0.005754380486905575,215,1269,0,0,0.14487870619946092,0.14487870619946092,1.0,0.0,0.25309005297233667,1.0,0.900196089211428,0.7406149260780446
0.006809920710511505,215,1254,15,0,0.15498652291105122,0.146358066712049,1.0,0.01182033096926714,0.25534441805225655,0.9881796690307328,0.900196089211428,0.7406149260780446
0.007261570701375604,215,1239,30,0,0.1650943396226415,0.14786795048143053,1.0,0.02364066193853428,0.2576393049730377,0.9763593380614657,0.900196089211428,0.7406149260780446
0.007663203179836273,215,1224,45,0,0.1752021563342318,0.14940931202223767,1.0,0.03546099290780142,0.2599758162031439,0.9645390070921985,0.900196089211428,0.7406149260780446
0.008273222595453262,215,1209,60,0,0.1853099730458221,0.15098314606741572,1.0,0.04728132387706856,0.2623550945698596,0.9527186761229315,0.900196089211428,0.7406149260780446
0.008936178218573333,215,1194,75,0,0.1954177897574124,0.15259048970901348,1.0,0.0591016548463357,0.2647783251231527,0.9408983451536643,0.900196089211428,0.7406149260780446
0.009544069878757,215,1180,89,0,0.20485175202156333,0.15412186379928317,1.0,0.07013396375098503,0.2670807453416149,0.929866036249015,0.900196089211428,0.7406149260780446
0.010612764772959055,215,1165,104,0,0.21495956873315364,0.15579710144927536,1.0,0.08195429472025216,0.2695924764890282,0.9180457052797478,0.900196089211428,0.7406149260780446
0.010649256044998768,215,1165,104,0,0.21495956873315364,0.15579710144927536,1.0,0.08195429472025216,0.2695924764890282,0.9180457052797478,0.900196089211428,0.7406149260780446
0.013471429720520973,215,1150,119,0,0.22506738544474394,0.1575091575091575,1.0,0.0937746256895193,0.2721518987341772,0.9062253743104807,0.900196089211428,0.7406149260780446
0.015471149059012533,214,1137,132,1,0.23315363881401618,0.15840118430792005,0.9953488372093023,0.10401891252955082,0.27330779054916987,0.8959810874704491,0.900196089211428,0.7406149260780446
0.01601943304762244,214,1136,133,1,0.23382749326145552,0.15851851851851853,0.9953488372093023,0.10480693459416864,0.27348242811501594,0.8951930654058313,0.900196089211428,0.7406149260780446
0.017665391042828563,213,1122,147,2,0.24258760107816713,0.15955056179775282,0.9906976744186047,0.11583924349881797,0.27483870967741936,0.8841607565011821,0.900196089211428,0.7406149260780446
0.019186156205832958,213,1107,162,2,0.2526954177897574,0.16136363636363638,0.9906976744186047,0.1276595744680851,0.2775244299674267,0.8723404255319149,0.900196089211428,0.7406149260780446
0.020264779329299928,213,1093,176,2,0.26212938005390835,0.16309341500765698,0.9906976744186047,0.13869188337273444,0.28007889546351084,0.8613081166272656,0.900196089211428,0.7406149260780446
0.02032953334506601,213,1092,177,2,0.2628032345013477,0.1632183908045977,0.9906976744186047,0.13947990543735225,0.2802631578947369,0.8605200945626478,0.900196089211428,0.7406149260780446
0.021963984537869692,213,1078,191,2,0.2722371967654987,0.16498838109992253,0.9906976744186047,0.15051221434200157,0.2828685258964143,0.8494877856579984,0.900196089211428,0.7406149260780446
0.023262907564640046,212,1064,205,3,0.28099730458221023,0.16614420062695925,0.986046511627907,0.16154452324665092,0.28437290409121396,0.8384554767533491,0.900196089211428,0.7406149260780446
0.02417416824027896,212,1049,220,3,0.29110512129380056,0.1681205392545599,0.986046511627907,0.17336485421591805,0.2872628726287263,0.8266351457840819,0.900196089211428,0.7406149260780446
0.02518791763111949,212,1038,231,3,0.29851752021563344,0.1696,0.986046511627907,0.18203309692671396,0.28941979522184297,0.817966903073286,0.900196089211428,0.7406149260780446
0.02548914559185505,212,1034,235,3,0.30121293800539084,0.17014446227929375,0.986046511627907,0.18518518518518517,0.29021218343600275,0.8148148148148148,0.900196089211428,0.7406149260780446
