individual_local_identifier,date,lat_median,lon_median,n_points,timestamp_min_utc,step_length_km,heading_deg,speed_km_per_day,turning_angle_deg,stopover_duration_days
Ziegentom + / DER AF370 (eobs 3961),2015-10-30 00:00:00+00:00,14.062238149999999,21.358565849999998,218,2015-10-30T02:00:23+00:00,106.43096210705792,263.64784060247956,106.43096210705792,20.83266958992766,0
Ziegentom + / DER AF370 (eobs 3961),2015-10-31 00:00:00+00:00,13.74053565,20.9071105,218,2015-10-31T02:00:23+00:00,60.44959629237576,233.7723562810487,60.44959629237576,29.87548432143086,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-01 00:00:00+00:00,13.7442533,20.915324249999998,218,2015-11-01T02:00:23+00:00,0.978764959825303,65.01578812982382,0.978764959825303,168.75656815122488,1
Ziegentom + / DER AF370 (eobs 3961),2015-11-02 00:00:00+00:00,13.63138515,21.945670550000003,218,2015-11-02T02:00:23+00:00,112.02076790099042,96.31061950584058,112.02076790099042,31.29483137601676,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-03 00:00:00+00:00,13.45184195,22.67473965,218,2015-11-03T02:00:23+00:00,81.30435326947583,104.12880722044025,81.30435326947583,7.818187714599674,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-04 00:00:00+00:00,13.503424,22.6946611,215,2015-11-04T02:00:23+00:00,6.126853462782843,20.58250929920945,6.126853462782843,83.5462979212308,1
Ziegentom + / DER AF370 (eobs 3961),2015-11-05 00:00:00+00:00,13.5180702,22.69083195,216,2015-11-05T02:00:23+00:00,1.6803826962888686,345.7375062680511,1.6803826962888686,34.84500303115834,2
Ziegentom + / DER AF370 (eobs 3961),2015-11-06 00:00:00+00:00,13.44513805,22.64495435,218,2015-11-06T02:00:23+00:00,9.506663509746392,211.45995574460989,9.506663509746392,134.27755052344122,3
Ziegentom + / DER AF370 (eobs 3961),2015-11-07 00:00:00+00:00,13.538578099999999,22.7823792,218,2015-11-07T02:00:23+00:00,18.131496601683647,55.0214971570274,18.131496601683647,156.4384585875825,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-08 00:00:00+00:00,13.55156625,22.75198005,216,2015-11-08T02:00:23+00:00,3.589567549068521,293.72796077108944,3.589567549068521,121.29353638593795,1
Ziegentom + / DER AF370 (eobs 3961),2015-11-09 00:00:00+00:00,13.4250287,22.7081306,217,2015-11-09T02:00:23+00:00,14.847736394322537,198.62764235310934,14.847736394322537,95.1003184179801,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-10 00:00:00+00:00,13.4575139,22.680772,217,2015-11-10T02:00:23+00:00,4.66931745386504,320.6816561003679,4.66931745386504,122.05401374725855,1
Ziegentom + / DER AF370 (eobs 3961),2015-11-11 00:00:00+00:00,13.420110300000001,22.60636365,218,2015-11-11T02:00:23+00:00,9.058532644216196,242.67729682022747,9.058532644216196,78.00435928014042,2
Ziegentom + / DER AF370 (eobs 3961),2015-11-12 00:00:00+00:00,13.4400542,22.6272013,211,2015-11-12T02:00:23+00:00,3.161821644692934,45.45911605503187,3.161821644692934,162.7818192348044,3
