individual_local_identifier,date,temp_2m_celsius,temp_2m_celsius_max,temp_2m_celsius_min,wind_speed_10m,wind_direction_10m,surface_pressure_hpa,mean_sea_level_pressure_hpa,precipitation_mm,cloud_cover,boundary_layer_height,n_weather_points,era5_grid_distance_km_mean,era5_time_diff_hours_max
Angela / DER AY470 (eobs 4001),2023-01-03,16.6359920501709,18.044586,14.623688,2.2374379634857178,187.33407592773438,1023.884033203125,1028.5723876953125,0.0,0.33198729157447815,430.1153259277344,25,15.560765891143681,0.3397222222222222
Angela / DER AY470 (eobs 4001),2023-01-04,17.94586753845215,19.408844,15.264313,4.938549995422363,99.86344909667969,1024.421875,1030.2177734375,0.0,0.01139234472066164,622.8269653320312,23,15.14029252868588,0.3397222222222222
Angela / DER AY470 (eobs 4001),2023-01-05,16.816240310668945,18.27945,15.007721,3.3899149894714355,109.13626861572266,1021.3740844726562,1026.1529541015625,0.0,0.037398118525743484,444.4841613769531,13,14.622800739140972,0.3397222222222222
Angela / DER AY470 (eobs 4001),2023-01-06,16.17049789428711,17.166656,13.779694,1.4669339656829834,317.1866760253906,1023.6351928710938,1025.7138671875,0.0,0.09887213259935379,416.3116455078125,19,14.446853522542364,0.3397222222222222
Angela / DER AY470 (eobs 4001),2023-01-07,17.244293212890625,17.983063,16.505524,4.654953956604004,220.99954223632812,1021.2806396484375,1025.869384765625,0.056266785,0.874847412109375,749.276611328125,2,15.349849657306528,0.01138888888888889
Angela / DER AY470 (eobs 4001),2023-01-10,16.75546646118164,17.82193,14.950348,3.067081928253174,340.88189697265625,1023.6613159179688,1029.294189453125,0.0,0.41881248354911804,558.5296630859375,17,15.345401470982651,0.33555555555555555
Angela / DER AY470 (eobs 4001),2023-01-11,16.40785026550293,17.411041,15.340485,4.057852268218994,336.6376953125,1023.3753051757812,1027.9658203125,0.0042915344,0.5562918782234192,689.3853759765625,14,15.302992741369248,0.3352777777777778
Angela / DER AY470 (eobs 4001),2023-01-12,17.09052848815918,18.96524,14.440582,1.4171521663665771,65.53632354736328,1022.6539306640625,1027.6888427734375,0.024318695,0.3551594018936157,427.6186828613281,22,15.545425041196161,0.35638888888888887
Angela / DER AY470 (eobs 4001),2023-01-13,16.090261459350586,17.597076,14.266266,2.9325358867645264,334.9204406738281,1024.1312255859375,1027.2626953125,0.0,0.15835826098918915,437.1554870605469,24,14.859504051961698,0.3352777777777778
Angela / DER AY470 (eobs 4001),2023-01-14,16.337722778320312,17.973541,13.563385,1.8260899782180786,227.2725067138672,1020.1765747070312,1025.692138671875,0.0,0.06270238012075424,426.4504699707031,19,14.871448781739039,0.3397222222222222
