epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.131327940125992,0.9249697309941295,0.8568172658871448,2.805484079607735,0.3733396622530534,2.2669025177582895,0.4064203178625544,3.6092867407837326,1.3701987873833135,2.7140872362810327,2.444447523178759,0.8227794784493744,15.234769622803412,110.66499410739553,5.874091600624813,13.749353691420778,False,inf,migration50_not_improved,0.5477707006369428,0.4043887147335423,0.8486842105263158,0.001
2,3.269185057226217,0.8043085932731628,0.7139103999035057,2.1386104513692725,0.29557678464930653,1.881400875004154,0.33161657671080125,3.0299953701039852,1.3701987870619947,2.6041254656655446,2.7048897781783356,0.7869312649965285,16.28043656164528,94.44938944705294,8.345456950193348,13.608797308791036,False,inf,mean_error_too_high,0.5081081081081081,0.34987593052109184,0.9276315789473685,0.001
3,2.9489275001772652,0.7357476400236557,0.6858408764366191,1.8995127032066612,0.28441384496955535,1.6953101225619047,0.3202687982479838,2.7626523836603702,1.3701987873833135,2.2158164367521547,2.0506752899714877,0.847326890565455,14.020342679369367,99.15229805901886,5.554809595558802,12.838069673249743,True,12.838069673249743,accepted,0.6313253012048192,0.49809885931558934,0.8618421052631579,0.001
4,2.7389746444887226,0.691046075840202,0.6687593517920399,1.7412909995513464,0.27889545362272034,1.5867230834344006,0.3125725551596228,2.601245297254578,1.3701987877046322,2.231150892545592,2.101901078802556,0.7810136564075947,14.390837006814575,93.11132116359015,6.313494469118055,13.219729268153019,False,inf,mean_error_too_high,0.6327944572748267,0.4875444839857651,0.9013157894736842,0.001
5,2.566568367564775,0.6541024048052065,0.6569275080033068,1.606231341625481,0.2840054569379339,1.4422523355226953,0.3187084077503482,2.4199408353820964,1.3701987873833135,2.206107780297169,2.0063645537651453,0.6670806966722012,14.247108665116253,91.57966029162588,6.219071960706657,13.541842912711658,False,inf,mean_error_too_high,0.6825396825396826,0.5707964601769911,0.8486842105263158,0.001
6,2.5117069106860304,0.6444681384814075,0.6449189788569016,1.5780876058773854,0.2558428788924153,1.4328679834414686,0.28862680844219546,2.382879255595554,1.3701987870619947,2.124038063933586,1.9645078509965677,0.8429051388055085,13.891854805439307,93.18293124263664,5.853624582528739,12.863687404211621,True,12.863687404211621,accepted,0.6788511749347258,0.5627705627705628,0.8552631578947368,0.001
7,2.4696737328629608,0.6408202514815523,0.6415814349272181,1.5305476599947783,0.275820974230445,1.3999609931138648,0.3072338146019496,2.3547934949237384,1.3701987877046322,2.115522342229468,1.9333865745369636,0.8215043732523918,13.971819695023514,93.7096145932104,5.8532930894653115,13.071852882287649,True,13.071852882287649,accepted,0.7087912087912087,0.6084905660377359,0.8486842105263158,0.001
8,2.4236657420258636,0.6152442462360762,0.6353661376189671,1.5254854555078594,0.2481890272580067,1.3925526678722824,0.2772616928799776,2.305269277320718,1.3701987873833135,2.1077322233719324,2.037030599830607,0.8245536607550458,14.58998167277418,89.26359403181033,6.852951587635751,13.437919312834195,False,inf,mean_error_too_high,0.6382978723404256,0.4981549815498155,0.8881578947368421,0.001
9,2.398992471296511,0.6199271537544271,0.6355750584859411,1.4939820625068685,0.25237897199119197,1.384013461295485,0.28088587233319756,2.3032773350769618,1.3701987870619947,2.1211396285465787,1.903438636877466,0.7675092465616763,13.780949539787205,102.9958355442746,4.978047575134768,13.025334635076801,True,13.025334635076801,accepted,0.6600985221674877,0.5275590551181102,0.881578947368421,0.001
10,2.3484925156976333,0.6071157874765422,0.6313631902486487,1.4607975762488064,0.24547672271728516,1.3195658016076306,0.2751529529248929,2.2220988999801183,1.3701987873833135,2.1416609178013557,2.026975145237144,0.7365570266544819,14.093255870747221,93.95311967571128,6.028489401207576,12.95910987043274,False,inf,mean_error_too_high,0.6040268456375839,0.4576271186440678,0.8881578947368421,0.001
