fly_threshold,fly_tp,fly_fp,fly_tn,fly_fn,fly_accuracy,fly_precision,fly_recall,fly_specificity,fly_f1,fly_false_positive_rate,fly_roc_auc,fly_pr_auc
0.045464929193258286,152,1332,0,0,0.10242587601078167,0.10242587601078167,1.0,0.0,0.18581907090464547,1.0,0.9159159159159159,0.627921055517225
0.04965186255052686,152,1317,15,0,0.11253369272237197,0.10347174948944861,1.0,0.01126126126126126,0.1875385564466379,0.9887387387387387,0.9159159159159159,0.627921055517225
0.050448062047362324,152,1317,15,0,0.11253369272237197,0.10347174948944861,1.0,0.01126126126126126,0.1875385564466379,0.9887387387387387,0.9159159159159159,0.627921055517225
0.05383879590779543,152,1311,21,0,0.11657681940700809,0.1038961038961039,1.0,0.015765765765765764,0.18823529411764706,0.9842342342342343,0.9159159159159159,0.627921055517225
0.05795377366244793,151,1303,29,1,0.12129380053908356,0.10385144429160935,0.993421052631579,0.02177177177177177,0.1880448318804483,0.9782282282282282,0.9159159159159159,0.627921055517225
0.058025729265064,151,1302,30,1,0.12196765498652291,0.10392291810048176,0.993421052631579,0.02252252252252252,0.18816199376947043,0.9774774774774775,0.9159159159159159,0.627921055517225
0.0616975362226367,151,1288,44,1,0.13140161725067384,0.10493398193189715,0.993421052631579,0.03303303303303303,0.18981772470144564,0.9669669669669669,0.9159159159159159,0.627921055517225
0.062212662622332576,151,1286,46,1,0.13274932614555257,0.10508002783576896,0.993421052631579,0.03453453453453453,0.19005663939584644,0.9654654654654654,0.9159159159159159,0.627921055517225
0.06501926988363266,151,1273,59,1,0.14150943396226415,0.10603932584269662,0.993421052631579,0.044294294294294295,0.1916243654822335,0.9557057057057057,0.9159159159159159,0.627921055517225
0.06639959597960114,151,1269,63,1,0.14420485175202155,0.10633802816901408,0.993421052631579,0.0472972972972973,0.19211195928753183,0.9527027027027027,0.9159159159159159,0.627921055517225
0.07058652933686971,151,1260,72,1,0.15026954177897575,0.10701630049610206,0.993421052631579,0.05405405405405406,0.19321817018554063,0.9459459459459459,0.9159159159159159,0.627921055517225
0.07124604284763336,151,1258,74,1,0.15161725067385445,0.10716820440028389,0.993421052631579,0.05555555555555555,0.1934657270980141,0.9444444444444444,0.9159159159159159,0.627921055517225
0.073358985632658,150,1245,87,2,0.1597035040431267,0.10752688172043011,0.9868421052631579,0.06531531531531531,0.19392372333548805,0.9346846846846847,0.9159159159159159,0.627921055517225
0.07476828455924987,150,1230,102,2,0.16981132075471697,0.10869565217391304,0.9868421052631579,0.07657657657657657,0.195822454308094,0.9234234234234234,0.9159159159159159,0.627921055517225
0.07477346269413829,150,1229,103,2,0.17048517520215634,0.10877447425670776,0.9868421052631579,0.07732732732732733,0.1959503592423253,0.9226726726726727,0.9159159159159159,0.627921055517225
0.0769575759768486,150,1215,117,2,0.17991913746630728,0.10989010989010989,0.9868421052631579,0.08783783783783784,0.1977587343441002,0.9121621621621622,0.9159159159159159,0.627921055517225
0.0784062284976244,150,1200,132,2,0.19002695417789758,0.1111111111111111,0.9868421052631579,0.0990990990990991,0.1997336884154461,0.9009009009009009,0.9159159159159159,0.627921055517225
0.07896039605140687,150,1197,135,2,0.19204851752021562,0.111358574610245,0.9868421052631579,0.10135135135135136,0.20013342228152106,0.8986486486486487,0.9159159159159159,0.627921055517225
0.08095406144857406,150,1185,147,2,0.20013477088948786,0.11235955056179775,0.9868421052631579,0.11036036036036036,0.20174848688634836,0.8896396396396397,0.9159159159159159,0.627921055517225
0.08314732940867543,150,1171,161,2,0.2095687331536388,0.11355034065102196,0.9868421052631579,0.12087087087087087,0.20366598778004075,0.8791291291291291,0.9159159159159159,0.627921055517225
0.08331247076392173,150,1170,162,2,0.21024258760107817,0.11363636363636363,0.9868421052631579,0.12162162162162163,0.20380434782608695,0.8783783783783784,0.9159159159159159,0.627921055517225
0.08534363389015198,150,1156,176,2,0.2196765498652291,0.11485451761102604,0.9868421052631579,0.13213213213213212,0.20576131687242802,0.8678678678678678,0.9159159159159159,0.627921055517225
0.08638439752161503,150,1141,191,2,0.22978436657681942,0.11618900077459333,0.9868421052631579,0.14339339339339338,0.2079002079002079,0.8566066066066066,0.9159159159159159,0.627921055517225
0.087334262765944,150,1133,199,2,0.23517520215633422,0.11691348402182385,0.9868421052631579,0.1493993993993994,0.20905923344947733,0.8506006006006006,0.9159159159159159,0.627921055517225
0.0883692927658558,150,1126,206,2,0.2398921832884097,0.11755485893416928,0.9868421052631579,0.15465465465465467,0.21008403361344535,0.8453453453453453,0.9159159159159159,0.627921055517225
