epoch,train_loss,test_delta_mse_norm,lr
1,0.6646002204305282,1.452565399720707,0.001
2,0.6011857829718205,1.3781944961683847,0.001
3,0.5734188892594785,1.2876836960328455,0.001
4,0.5497501340051879,1.2533035796806349,0.001
5,0.5280686360016507,1.3103055172000553,0.001
6,0.5216546190050652,1.3255467414855957,0.001
7,0.5155260220211528,1.254418464905438,0.001
8,0.48085044138278804,1.4110654246148366,0.001
9,0.4781314559368038,1.3206509481351856,0.0005
10,0.4325255500041675,1.4229917356249695,0.0005
11,0.4109337958336541,1.3245323660539434,0.0005
12,0.39172977927314706,1.3549911104634058,0.0005
13,0.38360553529518227,1.3144178900489196,0.0005
14,0.3787510152347905,1.2964314215960988,0.00025
15,0.3401169337016792,1.3522435033597624,0.00025
16,0.33462807052646837,1.3352625612269111,0.00025
17,0.3283889032472807,1.3437881809717407,0.00025
18,0.3086352413544084,1.385063415330149,0.00025
19,0.3125190536922731,1.3713147253488687,0.000125
20,0.2950891121993656,1.3792046361641026,0.000125
21,0.27363036092609416,1.4172803892383814,0.000125
22,0.27785641845813785,1.3838725608512892,0.000125
23,0.27401056615755087,1.4115462592153838,0.000125
24,0.26124280872388966,1.4074884472471294,6.25e-05
25,0.25902305603525433,1.4115550836777304,6.25e-05
26,0.2496577367576716,1.4052103037502677,6.25e-05
27,0.25279846007445395,1.400813291417086,6.25e-05
28,0.24094437936824178,1.431438765636315,6.25e-05
29,0.24411190147768488,1.4278398937082546,3.125e-05
30,0.24564959673185036,1.4409240826353458,3.125e-05
31,0.2393474464294887,1.447214009290073,3.125e-05
32,0.22904874685581017,1.4480960152365945,3.125e-05
33,0.23512415258582256,1.450600533136922,3.125e-05
34,0.2385061671441644,1.4481830800918334,1.5625e-05
