epoch,train_loss,test_delta_mse_norm,lr
1,0.6498394763652434,1.482610785613762,0.001
2,0.5963843309523517,1.4357449555872408,0.001
3,0.5653581058414205,1.467887882988877,0.001
4,0.5376050718402963,1.4626930370652602,0.001
5,0.5212222947440016,1.4085500895794183,0.001
6,0.5027342909042213,1.4289171251416937,0.001
7,0.47491407412406167,1.429086457732265,0.001
8,0.46982639207752475,1.3847265682337475,0.001
9,0.45639146875489284,1.429207349481758,0.001
10,0.43408429421914496,1.4653017988965555,0.001
11,0.44769004359365466,1.3957697875294948,0.001
12,0.43082205868669954,1.3977475036049913,0.001
13,0.4039339675448966,1.5148667619089407,0.0005
14,0.3701469381710279,1.4761548751702338,0.0005
15,0.33029459556516017,1.4640273934493035,0.0005
16,0.3216094549089037,1.5036272961943427,0.0005
17,0.32307621342264226,1.4979883167275623,0.0005
18,0.3059245335448011,1.517548993184157,0.00025
19,0.274888715331576,1.5048649624629986,0.00025
20,0.2585182686342503,1.5865406382577552,0.00025
21,0.24539009113162807,1.5572516154383589,0.00025
22,0.23693501541609271,1.5469728686326851,0.00025
23,0.23045822332204668,1.59300693458209,0.000125
24,0.22200426009906846,1.6010503219497716,0.000125
25,0.2083699079482429,1.5915536261135084,0.000125
26,0.21298127594330268,1.6165941084729383,0.000125
27,0.2092357721063349,1.5895999295214203,0.000125
28,0.2115585501428515,1.6193093439918353,6.25e-05
29,0.20737965898001018,1.6227517873048782,6.25e-05
30,0.20017244938413603,1.618459502703573,6.25e-05
31,0.1991576982657539,1.6032990223608135,6.25e-05
32,0.19065256931788413,1.6099679764428754,6.25e-05
33,0.19085639565724513,1.6282274885777315,3.125e-05
34,0.18351327442476356,1.6340717676958423,3.125e-05
35,0.17886938316497275,1.6319681316431314,3.125e-05
36,0.18565704873831704,1.6381450733341323,3.125e-05
37,0.18550303686704803,1.6322043415593224,3.125e-05
38,0.18220667131076415,1.64339497059218,1.5625e-05
