fly_threshold,fly_tp,fly_fp,fly_tn,fly_fn,fly_accuracy,fly_precision,fly_recall,fly_specificity,fly_f1,fly_false_positive_rate,fly_roc_auc,fly_pr_auc
0.008411863818764687,531,1933,0,0,0.21550324675324675,0.21550324675324675,1.0,0.0,0.3545909849749583,1.0,0.8871634793842307,0.7778274206754918
0.013315847693011165,531,1910,23,0,0.22483766233766234,0.2175337976239246,1.0,0.01189860320744956,0.35733512786002686,0.9881013967925505,0.8871634793842307,0.7778274206754918
0.016298256022855638,531,1908,25,0,0.22564935064935066,0.2177121771217712,1.0,0.012933264355923435,0.3575757575757576,0.9870667356440765,0.8871634793842307,0.7778274206754918
0.018219831567257642,531,1905,28,0,0.2268668831168831,0.21798029556650247,1.0,0.014485256078634247,0.3579373104145602,0.9855147439213657,0.8871634793842307,0.7778274206754918
0.02312381544150412,531,1894,39,0,0.23133116883116883,0.21896907216494846,1.0,0.02017589239524056,0.35926928281461434,0.9798241076047595,0.8871634793842307,0.7778274206754918
0.026157124377787114,531,1883,50,0,0.23579545454545456,0.21996685998343,1.0,0.02586652871184687,0.36061120543293723,0.9741334712881531,0.8871634793842307,0.7778274206754918
0.0280277993157506,531,1874,59,0,0.23944805194805194,0.2207900207900208,1.0,0.030522503879979308,0.361716621253406,0.9694774961200207,0.8871634793842307,0.7778274206754918
0.03293178318999708,530,1861,72,1,0.24431818181818182,0.22166457549142618,0.9981167608286252,0.03724780134505949,0.36276522929500343,0.9627521986549405,0.8871634793842307,0.7778274206754918
0.033730405233800415,530,1860,73,1,0.24472402597402598,0.2217573221757322,0.9981167608286252,0.03776513191929643,0.36288942143101677,0.9622348680807036,0.8871634793842307,0.7778274206754918
0.037835767064243554,530,1846,87,1,0.25040584415584416,0.22306397306397308,0.9981167608286252,0.04500775995861355,0.3646370829033368,0.9549922400413865,0.8871634793842307,0.7778274206754918
0.04238337859511375,529,1836,97,2,0.25405844155844154,0.22367864693446088,0.9962335216572504,0.05018106570098293,0.3653314917127071,0.9498189342990171,0.8871634793842307,0.7778274206754918
0.04273975093849003,529,1836,97,2,0.25405844155844154,0.22367864693446088,0.9962335216572504,0.05018106570098293,0.3653314917127071,0.9498189342990171,0.8871634793842307,0.7778274206754918
0.04764373481273651,529,1821,112,2,0.2601461038961039,0.2251063829787234,0.9962335216572504,0.05794102431453699,0.3672335994446373,0.942058975685463,0.8871634793842307,0.7778274206754918
0.05054468624293804,529,1811,122,2,0.26420454545454547,0.22606837606837607,0.9962335216572504,0.06311433005690636,0.3685127133402995,0.9368856699430936,0.8871634793842307,0.7778274206754918
0.05254771868698299,529,1800,133,2,0.26866883116883117,0.22713610991841993,0.9962335216572504,0.06880496637351267,0.36993006993006994,0.9311950336264874,0.8871634793842307,0.7778274206754918
0.05701563984155655,529,1787,146,2,0.2739448051948052,0.22841105354058722,0.9962335216572504,0.07553026383859286,0.3716192483315771,0.9244697361614072,0.8871634793842307,0.7778274206754918
0.057451702561229466,528,1786,147,3,0.2739448051948052,0.22817631806395852,0.9943502824858758,0.0760475944128298,0.37117750439367314,0.9239524055871702,0.8871634793842307,0.7778274206754918
0.06224881574511528,527,1764,169,4,0.2824675324675325,0.23003055434308162,0.992467043314501,0.08742886704604243,0.37349397590361444,0.9125711329539575,0.8871634793842307,0.7778274206754918
0.06235568643547594,527,1763,170,4,0.28287337662337664,0.23013100436681222,0.992467043314501,0.08794619762027936,0.37362637362637363,0.9120538023797207,0.8871634793842307,0.7778274206754918
0.0661265179514885,526,1740,193,5,0.29180194805194803,0.2321270962047661,0.9905838041431262,0.09984480082772892,0.3761172685019664,0.900155199172271,0.8871634793842307,0.7778274206754918
0.06725967030972242,525,1736,197,6,0.2930194805194805,0.23219814241486067,0.9887005649717514,0.10191412312467667,0.37607449856733527,0.8980858768753234,0.8871634793842307,0.7778274206754918
0.07019718401134013,523,1719,214,8,0.29910714285714285,0.23327386262265834,0.9849340866290018,0.1107087428867046,0.37720879913451133,0.8892912571132954,0.8871634793842307,0.7778274206754918
0.0721636541839689,523,1698,235,8,0.30762987012987014,0.2354795137325529,0.9849340866290018,0.12157268494568028,0.3800872093023256,0.8784273150543197,0.8871634793842307,0.7778274206754918
0.07254837825894356,523,1694,239,8,0.3092532467532468,0.2359043752819125,0.9849340866290018,0.12364200724262804,0.38064046579330424,0.8763579927573719,0.8871634793842307,0.7778274206754918
0.07521320655941963,523,1670,263,8,0.3189935064935065,0.23848609211126312,0.9849340866290018,0.13605794102431454,0.38399412628487517,0.8639420589756854,0.8871634793842307,0.7778274206754918
0.07706763805821537,523,1653,280,8,0.32589285714285715,0.24034926470588236,0.9849340866290018,0.14485256078634248,0.38640561507203547,0.8551474392136575,0.8871634793842307,0.7778274206754918
0.07796161234378815,523,1645,288,8,0.32913961038961037,0.24123616236162362,0.9849340866290018,0.14899120538023797,0.3875509447943683,0.851008794619762,0.8871634793842307,0.7778274206754918
0.0810392277687788,523,1620,313,8,0.3392857142857143,0.244050396640224,0.9849340866290018,0.1619244697361614,0.3911742707554226,0.8380755302638386,0.8871634793842307,0.7778274206754918
0.08197162193246185,523,1616,317,8,0.3409090909090909,0.2445067788686302,0.9849340866290018,0.16399379203310915,0.39176029962546816,0.8360062079668908,0.8871634793842307,0.7778274206754918
0.08342361718416215,523,1596,337,8,0.349025974025974,0.24681453515809343,0.9849340866290018,0.1743404035178479,0.3947169811320755,0.8256595964821521,0.8871634793842307,0.7778274206754918
0.0858457025140524,522,1572,361,9,0.35836038961038963,0.2492836676217765,0.9830508474576272,0.1867563372995344,0.39771428571428574,0.8132436627004656,0.8871634793842307,0.7778274206754918
0.08687560580670833,522,1560,373,9,0.3632305194805195,0.2507204610951009,0.9830508474576272,0.19296430419037766,0.399540757749713,0.8070356958096223,0.8871634793842307,0.7778274206754918
0.08905473530292511,520,1549,384,11,0.36688311688311687,0.2513291445142581,0.9792843691148776,0.19865494050698396,0.39999999999999997,0.801345059493016,0.8871634793842307,0.7778274206754918
0.09151266850531102,520,1525,408,11,0.37662337662337664,0.254278728606357,0.9792843691148776,0.21107087428867047,0.40372670807453415,0.7889291257113296,0.8871634793842307,0.7778274206754918
0.09177958968095482,520,1521,412,11,0.3782467532467532,0.25477707006369427,0.9792843691148776,0.2131401965856182,0.4043545878693624,0.7868598034143818,0.8871634793842307,0.7778274206754918
0.09440556228160857,520,1500,433,11,0.3867694805194805,0.25742574257425743,0.9792843691148776,0.2240041386445939,0.4076832614660917,0.7759958613554061,0.8871634793842307,0.7778274206754918
0.0966835735552013,520,1479,454,11,0.3952922077922078,0.26013006503251623,0.9792843691148776,0.23486808070356957,0.4110671936758893,0.7651319192964304,0.8871634793842307,0.7778274206754918
0.09712311014533044,520,1476,457,11,0.3965097402597403,0.2605210420841683,0.9792843691148776,0.23642007242628038,0.41155520379897104,0.7635799275737196,0.8871634793842307,0.7778274206754918
0.09979880005121232,518,1453,480,13,0.4050324675324675,0.2628107559614409,0.975517890772128,0.24831867563372995,0.41406874500399676,0.75168132436627,0.8871634793842307,0.7778274206754918
0.10158755742944776,518,1441,492,13,0.4099025974025974,0.26442062276671774,0.975517890772128,0.2545266425245732,0.41606425702811256,0.7454733574754268,0.8871634793842307,0.7778274206754918
0.1041052033752203,518,1428,505,13,0.41517857142857145,0.26618705035971224,0.975517890772128,0.2612519399896534,0.4182478805006056,0.7387480600103467,0.8871634793842307,0.7778274206754918
0.10649154130369425,516,1412,521,15,0.42086038961038963,0.2676348547717842,0.9717514124293786,0.2695292291774444,0.41968279788531926,0.7304707708225556,0.8871634793842307,0.7778274206754918
0.10831706076860428,516,1406,527,15,0.42329545454545453,0.2684703433922997,0.9717514124293786,0.272633212622866,0.42070933550754186,0.727366787377134,0.8871634793842307,0.7778274206754918
0.11139552517794073,515,1385,548,16,0.43141233766233766,0.2710526315789474,0.9698681732580038,0.2834971546818417,0.4236939531057179,0.7165028453181583,0.8871634793842307,0.7778274206754918
0.11183280289173127,515,1382,551,16,0.43262987012987014,0.27148128624143386,0.9698681732580038,0.28504914640455253,0.42421746293245466,0.7149508535954475,0.8871634793842307,0.7778274206754918
0.11537145584821701,513,1359,574,18,0.4411525974025974,0.27403846153846156,0.9661016949152542,0.29694774961200204,0.4269662921348315,0.7030522503879979,0.8871634793842307,0.7778274206754918
0.1162995090521872,511,1351,582,20,0.44358766233766234,0.2744360902255639,0.9623352165725048,0.30108639420589756,0.4270789803593816,0.6989136057941024,0.8871634793842307,0.7778274206754918
0.11827938072383404,511,1337,596,20,0.4492694805194805,0.2765151515151515,0.9623352165725048,0.3083290222452147,0.4295922656578395,0.6916709777547853,0.8871634793842307,0.7778274206754918
0.12120349292643368,510,1320,613,21,0.455762987012987,0.2786885245901639,0.96045197740113,0.31712364200724263,0.43202033036848797,0.6828763579927574,0.8871634793842307,0.7778274206754918
0.12205333545804024,510,1313,620,21,0.4586038961038961,0.2797586396050466,0.96045197740113,0.3207449560269012,0.43330501274426503,0.6792550439730988,0.8871634793842307,0.7778274206754918
0.1245326279848814,509,1289,644,22,0.4679383116883117,0.28309232480533925,0.9585687382297552,0.3331608898085877,0.4370974667239158,0.6668391101914123,0.8871634793842307,0.7778274206754918
0.12610747680068016,509,1278,655,22,0.4724025974025974,0.28483491885842194,0.9585687382297552,0.338851526125194,0.43917169974115616,0.661148473874806,0.8871634793842307,0.7778274206754918
