epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_accuracy,fixed_precision,fixed_recall,fixed_f1,fixed_false_positive_rate,lr
1,2.270951307758244,0.8135567802521275,1.3302994172086515,0.533873496149821,2.178851750593161,0.8149870801033592,0.23114355231143552,0.6934306569343066,0.3467153284671533,0.1757508342602892,0.001
2,1.9658035860669325,0.6925483616698508,1.1313609544645682,0.48816844453599173,2.0159472974387866,0.937467700258398,0.5615384615384615,0.5328467153284672,0.5468164794007492,0.03170189098998888,0.001
3,1.7964476286417388,0.6204296636676948,1.038202524308442,0.4480302774029461,1.8827074599204445,0.9116279069767442,0.42272727272727273,0.6788321167883211,0.5210084033613445,0.07063403781979978,0.001
4,1.7441324041505124,0.6104950010930597,1.00137492580224,0.43750998333502883,1.8587109274950446,0.8770025839793282,0.32764505119453924,0.7007299270072993,0.44651162790697674,0.10956618464961068,0.001
5,1.6697685298830929,0.5697201571446666,0.9819970910626511,0.40291136068722777,1.8236538174232464,0.9209302325581395,0.45918367346938777,0.656934306569343,0.5405405405405405,0.058954393770856504,0.001
6,1.651160024034279,0.5781394314809072,0.9748204424043211,0.38726986750538567,1.7959537230720817,0.9069767441860465,0.4069264069264069,0.6861313868613139,0.5108695652173914,0.07619577308120133,0.001
7,1.6276315600045879,0.5762130725564029,0.9670499385258355,0.3724750870769186,1.7989068302381255,0.9049095607235143,0.4008438818565401,0.6934306569343066,0.5080213903743316,0.07897664071190211,0.001
8,1.6242623764275734,0.5557490475836906,0.9584950095263349,0.3878928385333095,1.7743975921502717,0.8909560723514212,0.3669064748201439,0.7445255474452555,0.49156626506024104,0.09788654060066741,0.001
9,1.5605624088163106,0.5527723039808208,0.9330244538040452,0.35115180603598417,1.804477479599551,0.9043927648578811,0.4016393442622951,0.7153284671532847,0.5144356955380577,0.08120133481646273,0.001
10,1.5676174753162462,0.5462343346722847,0.9347356208784876,0.35976468893705726,1.787640047196578,0.9142118863049096,0.43317972350230416,0.6861313868613139,0.5310734463276837,0.06840934371523916,0.001
11,1.5314177120010781,0.5389032147798763,0.9174196908636365,0.34454641400750824,1.8441606215420312,0.9095607235142119,0.4188034188034188,0.7153284671532847,0.5283018867924528,0.07563959955506118,0.001
12,1.5121349444666066,0.5351773189207187,0.9128265162840576,0.33171975829888795,1.7663022160838124,0.9090439276485788,0.41630901287553645,0.708029197080292,0.5243243243243243,0.07563959955506118,0.001
13,1.4960309829424714,0.527995696598759,0.9094873502363264,0.3225457913094102,1.8490596053520223,0.917312661498708,0.4449760765550239,0.6788321167883211,0.53757225433526,0.06451612903225806,0.001
14,1.4907232139081907,0.5311279103662581,0.9085577887220408,0.3166014819728692,1.812777767994607,0.9090439276485788,0.4155844155844156,0.7007299270072993,0.5217391304347826,0.07508342602892103,0.001
15,1.4560663446647277,0.5253409811796198,0.8968183832358402,0.296577470469293,1.8284152306943593,0.903359173126615,0.39919354838709675,0.7226277372262774,0.5142857142857142,0.0828698553948832,0.001
16,1.481209049703108,0.5267489953174815,0.9022823682477866,0.31555219323379025,1.892034061441742,0.9286821705426357,0.49710982658959535,0.6277372262773723,0.5548387096774193,0.04838709677419355,0.001
17,1.4323535519575632,0.5066879184590888,0.8884876972485439,0.2905218959108902,1.8400272773525819,0.9054263565891473,0.4049586776859504,0.7153284671532847,0.5171503957783641,0.08008898776418243,0.0005
18,1.3632757861099303,0.4912360157575413,0.8703093957235389,0.24734838289762784,1.82097665659833,0.8868217054263566,0.35251798561151076,0.7153284671532847,0.472289156626506,0.10011123470522804,0.0005
19,1.316270142466242,0.48686496748378205,0.8468189577700725,0.22601870158406767,1.8923533792027516,0.9188630490956072,0.45,0.656934306569343,0.5341246290801186,0.06117908787541713,0.0005
20,1.3225048915258564,0.4835572211305131,0.850979439892078,0.2297468390828558,1.8472785589922922,0.9038759689922481,0.39574468085106385,0.6788321167883211,0.5,0.07897664071190211,0.0005
21,1.306108377062105,0.4676842829493014,0.8423249714439562,0.22994125607757276,1.8699032575277088,0.9064599483204134,0.4043478260869565,0.6788321167883211,0.5068119891008174,0.07619577308120133,0.0005
22,1.282673419315377,0.4625465392765956,0.8370920307679094,0.21430812574440586,1.8878926248205417,0.8945736434108527,0.3675889328063241,0.6788321167883211,0.47692307692307684,0.08898776418242492,0.00025
