fly_error_mean_km_delta_weighted_minus_weather,fly_error_mean_km_improved,fly_error_mean_km_weather,fly_error_mean_km_weighted,gated_fly_error_mean_km_delta_weighted_minus_weather,gated_fly_error_mean_km_improved,gated_fly_error_mean_km_weather,gated_fly_error_mean_km_weighted,gated_mean_error_km_delta_weighted_minus_weather,gated_mean_error_km_improved,gated_mean_error_km_weather,gated_mean_error_km_weighted,gated_median_error_km_delta_weighted_minus_weather,gated_median_error_km_improved,gated_median_error_km_weather,gated_median_error_km_weighted,gated_migration50_error_mean_km_delta_weighted_minus_weather,gated_migration50_error_mean_km_improved,gated_migration50_error_mean_km_weather,gated_migration50_error_mean_km_weighted,gated_p90_error_km_delta_weighted_minus_weather,gated_p90_error_km_improved,gated_p90_error_km_weather,gated_p90_error_km_weighted,gated_p95_error_km_delta_weighted_minus_weather,gated_p95_error_km_improved,gated_p95_error_km_weather,gated_p95_error_km_weighted,gated_stationary_error_mean_km_delta_weighted_minus_weather,gated_stationary_error_mean_km_improved,gated_stationary_error_mean_km_weather,gated_stationary_error_mean_km_weighted,k,kind,mean_error_km_delta_weighted_minus_weather,mean_error_km_improved,mean_error_km_weather,mean_error_km_weighted,median_error_km_delta_weighted_minus_weather,median_error_km_improved,median_error_km_weather,median_error_km_weighted,migration50_error_mean_km_delta_weighted_minus_weather,migration50_error_mean_km_improved,migration50_error_mean_km_weather,migration50_error_mean_km_weighted,model,model_family,p90_error_km_delta_weighted_minus_weather,p90_error_km_improved,p90_error_km_weather,p90_error_km_weighted,p95_error_km_delta_weighted_minus_weather,p95_error_km_improved,p95_error_km_weather,p95_error_km_weighted,setup,stationary_error_mean_km_delta_weighted_minus_weather,stationary_error_mean_km_improved,stationary_error_mean_km_weather,stationary_error_mean_km_weighted
2.2786728433801358,False,88.62028340462689,90.89895624800702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,direct_mlp_sequence,1.1198776006527424,False,18.586050673238304,19.705928273891047,1.1896206390461375,False,5.975712751993324,7.165333391039462,5.037286567053883,False,95.914167713624,100.95145428067788,direct_mlp_sequence_k30,direct,-5.7486351170731425,True,53.49648411692534,47.747848999852195,-7.315342435318016,True,91.12696708464252,83.8116246493245,setup_30km,0.9766827575742809,False,9.931768539245322,10.908451296819603
4.22224142631336,False,65.4064701739166,69.62871160022996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,direct_transformer,4.539436037709079,False,14.274545749690583,18.813981787399662,5.009408305763203,False,3.393367978676742,8.402776284439945,2.613551724304102,False,85.63335244676999,88.24690417107409,direct_transformer_2l_k7,direct,5.99031136266305,False,42.71279991782659,48.70311128048964,16.036944653292196,False,73.72902169497426,89.76596634826646,setup_10km,4.593176653508981,False,5.611532549368605,10.204709202877586
6.089782253498825,False,64.51159748980898,70.6013797433078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,direct_mlp_last,3.9467390562418156,False,14.341497833291358,18.288236889533174,3.4684998482254956,False,3.705290085413627,7.173789933639123,3.9555953313995786,False,90.46299049628546,94.41858582768504,direct_mlp_last_day_k1,direct,-0.9400028797549851,True,41.45636946891305,40.51636658915807,9.171237503642388,False,72.70787373290777,81.87911123655016,setup_10km,3.59163276668186,False,6.028217933622376,9.619850700304236
0.08579268997181089,False,71.22722171585409,71.3130144058259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,direct_mlp_sequence,1.1198776006527424,False,18.586050673238304,19.705928273891047,1.1896206390461375,False,5.975712751993324,7.165333391039462,5.037286567053883,False,95.914167713624,100.95145428067788,direct_mlp_sequence_k30,direct,-5.7486351170731425,True,53.49648411692534,47.747848999852195,-7.315342435318016,True,91.12696708464252,83.8116246493245,setup_10km,1.3126346563717775,False,8.773551685031418,10.086186341403195
-10.580911721155417,True,95.11162926022936,84.53071753907395,-4.223222138902472,True,95.8188615102419,91.59563937133943,1.645038080288252,False,13.021246533239529,14.66628461352778,0.016216201190286106,False,0.8049111122092937,0.8211273133995798,-8.725570254762147,True,108.45493994042224,99.72936968566009,21.150026732818375,False,37.64401178689472,58.7940385197131,17.853450916872177,False,72.3788529975105,90.23230391438268,2.3146893965922994,False,3.572870049377394,5.887559445969694,7,triline_transformer,4.5665662275591785,False,13.549866778737258,18.116433006296436,1.9830227075005387,False,1.5161320210107774,3.499154728511316,-16.06232809565023,True,107.92681077217256,91.86448267652233,triline_transformer_2l_k7,triline,29.592992243473894,False,36.48237871926583,66.07537096273973,16.431024947713084,False,72.31724599812188,88.74827094583496,setup_30km,6.295107254739822,False,4.242518507575996,10.537625762315818
-5.1365502962540575,True,101.96621759848853,96.82966730223447,3.485373388556127,False,102.23168151471972,105.71705490327585,0.7945398089293398,False,14.444902696173047,15.239442505102387,-0.04710896543043008,True,0.9216405057608904,0.8745315403304603,3.2297243322168754,False,115.93229247194408,119.16201680416096,7.568091755564176,False,40.84840754414091,48.41649929970509,8.622302849266688,False,79.65805385044489,88.28035669971158,0.4620276635756597,False,3.596899913818896,4.058927577394556,30,triline_transformer,4.565615098266893,False,15.05578836512515,19.621403463392042,4.779353676524003,False,1.9723668340792175,6.75172051060322,-7.3346429724265505,True,115.74817302840086,108.4135300559743,triline_transformer_3l_k30,triline,7.892935695729612,False,40.84840754414091,48.741343239870524,0.7674857538288364,False,79.65805385044489,80.42553960427372,setup_30km,5.764532732688481,False,4.316078002954603,10.080610735643084
19.171714776648216,False,90.97376740554492,110.14548218219313,19.43783913548853,False,91.51216155820094,110.95000069368947,4.5588962138437985,False,13.969701057213015,18.528597271056814,1.1537773187121876,False,0.8854642098243661,2.0392415285365537,26.149991367361267,False,100.79822393819772,126.94821530555899,2.3563538441581358,False,46.96983593329532,49.32618977745346,4.2034785993174495,False,86.75402551684918,90.95750411616663,2.720272945229345,False,4.387610922615333,7.107883867844678,30,triline_transformer,5.790144643831823,False,14.527478781747355,20.31762342557918,3.7955586527841696,False,1.811046818640552,5.6066054714247215,25.792379150766067,False,100.31343836530192,126.10581751606799,triline_transformer_4l_k30,triline,2.0890992826040957,False,46.96983593329532,49.05893521589942,6.238988831059245,False,84.69095393018844,90.92994276124769,setup_30km,4.1365549804827575,False,5.080844985037172,9.21739996551993
-4.711708337835134,True,92.4872406578954,87.77553232006026,-3.545455655814493,True,92.93136423383538,89.38590857802089,1.1070089009377746,False,12.644186858536704,13.751195759474479,0.0,False,0.8078201806387191,0.8078201806387191,-9.132845684204383,True,105.19681718786744,96.06397150366305,13.448745846516253,False,36.32947532285186,49.778221169368116,17.07768116061679,False,76.28940096468465,93.36708212530144,1.6379207722788731,False,3.4822867376317506,5.120207509910624,7,triline_lstm,2.059477035065308,False,13.144139911016392,15.2036169460817,1.0713199817150303,False,1.6358304702963833,2.7071504520114136,-10.422325314727829,True,104.7680104346084,94.34568511988057,triline_lstm_2l_k7,triline,13.705399762151472,False,35.731565471893994,49.436965234045466,15.945369735678625,False,76.28940096468465,92.23477070036327,setup_30km,2.8321648553962904,False,4.0899722582193885,6.922137113615679
16.92596503797644,False,92.06580404702854,108.99176908500498,16.556412565685847,False,93.72728404792063,110.28369661360648,3.9179743952332817,False,13.234519146594694,17.152493541827976,0.03645913822677094,False,0.7846681751728088,0.8211273133995798,12.775248033728303,False,103.09556457119815,115.87081260492646,10.969752630855872,False,39.47070320046945,50.44045583132532,28.619737955553276,False,84.2772900375076,112.89702799306087,2.475750219626085,False,4.049158587284222,6.524908806910307,7,triline_linear_ar,5.176752577611309,False,14.092144663859758,19.268897241471066,1.8143178078980555,False,2.1806689433857223,3.994986751283778,13.03319518384096,False,101.3198083359316,114.35300351977256,triline_linear_ar_full_k7,triline,10.865744999062727,False,38.85528936446395,49.72103436352668,28.971336793565257,False,83.89639981960747,112.86773661317272,setup_30km,3.836001606158228,False,5.19424959911377,9.030251205271998
26.750464075509726,False,102.99309747648432,129.74356155199405,29.69324881359219,False,103.66164065397555,133.35488946756774,7.126245972069849,False,15.131452323790093,22.257698295859942,0.03939450437303593,False,0.9190131128767056,0.9584076172497416,27.492730933076203,False,114.64129227070477,142.13402320378097,26.26567263964148,False,46.50089957379532,72.7665722134368,50.17664380805053,False,95.13873596311288,145.3153797711634,4.337592453750886,False,4.191584814660222,8.529177268411107,30,triline_linear_ar,11.346951433096748,False,15.854525929413168,27.201477362509916,7.210116037390165,False,2.3834054431636678,9.593521480553832,23.78419433830335,False,113.92248952827892,137.70668386658227,triline_linear_ar_delta_k30,triline,23.520212912521316,False,47.91859401600183,71.43880692852315,47.3464731788477,False,95.13873596311288,142.48520914196058,setup_30km,9.443505945612696,False,5.086623526400225,14.530129472012922
-2.8760096817035787,True,72.5299145884556,69.65390490675202,-2.2046144885766807,True,72.75252144104739,70.54790695247071,3.2688487201761482,False,12.842725072311644,16.111573792487793,0.149996870021335,False,0.8211273133995798,0.9711241834209148,-10.880050102280137,True,104.2687485884976,93.38869848621746,27.33358000682204,False,36.09718245312243,63.43076245994447,10.374737614008637,False,78.25048915314991,88.62522676715855,4.196188822525918,False,2.6925231658670503,6.888711988392968,7,triline_transformer,4.998211399583317,False,13.252596414900404,18.25080781448372,2.4675154488968265,False,1.5134098771058668,3.9809253260026933,-11.626018699467835,True,104.09316398584257,92.46714528637473,triline_transformer_2l_k7,triline,27.12402663064654,False,36.09718245312243,63.22120908376897,10.245151525721965,False,78.25048915314991,88.49564067887188,setup_10km,6.332299289635864,False,3.2095519646920776,9.541851254327941
-0.3795080882096329,True,75.00150673217041,74.62199864396078,1.7320056125837198,False,75.28582379665697,77.01782940924069,2.421113970316677,False,14.189217000425304,16.61033097074198,0.27611916539449255,False,0.901845820139392,1.1779649855338845,0.5371790543694601,False,109.74072955675152,110.27790861112098,5.204562099688829,False,45.51701771125833,50.72157981094716,6.923090701074557,False,73.59563465551679,80.51872535659135,2.5495661861221657,False,2.8005951195487824,5.350161305670948,30,triline_transformer,4.659357776108365,False,14.718107808187078,19.377465584295443,4.562132631754121,False,1.8044909803968323,6.366623612150954,-2.179193983186721,True,109.39901910543718,107.21982512225046,triline_transformer_3l_k30,triline,4.751470292775011,False,45.50498697008206,50.25645726285707,6.923090701074557,False,73.59563465551679,80.51872535659135,setup_10km,5.598620053448344,False,3.4810707280586017,9.079690781506946
6.6170983571308,False,75.46821096162849,82.08530931875929,7.6714734694214,False,75.66216431922443,83.33363778864583,2.1567402903421673,False,14.19704072595373,16.353781016295898,0.5147452803145488,False,0.9265101795054697,1.4412554598200185,14.224852059453625,False,113.02932594429252,127.25417800374615,-3.4875299483684685,True,41.43880925230683,37.951279303938364,9.309696987747756,False,82.33601991537131,91.64571690311907,1.1287746758208144,False,2.7397260210677445,3.868500696888559,30,triline_transformer,3.8004797990091763,False,14.826533894024925,18.6270136930341,2.9717406879295605,False,2.16600023867596,5.13774092660552,13.190252219312441,False,112.74343927639396,125.9336914957064,triline_transformer_4l_k30,triline,-3.611641768559153,True,41.43880925230683,37.82716748374768,8.037292013467976,False,82.33601991537131,90.37331192883929,setup_10km,3.275452216903178,False,3.522712510809344,6.798164727712522
-0.2487470335526467,True,73.36124674840259,73.11249971484995,0.5267572978575146,False,73.64670592517521,74.17346322303273,1.380555599298738,False,12.754804614193892,14.13536021349263,-0.0030700890892313426,True,0.8132165286706651,0.8101464395814337,-11.017714799763198,True,106.5919861602032,95.57427136044001,13.080745240143493,False,37.612164492698426,50.69290973284192,22.248039419365668,False,75.13839725758292,97.38643667694859,1.5252101578565518,False,2.438209829433463,3.9634199872900147,7,triline_lstm,2.483189220334676,False,13.313058234836303,15.79624745517098,1.3447948982912477,False,1.7432076117605575,3.088002510051805,-12.312428491558734,True,106.35808208430012,94.04565359274139,triline_lstm_2l_k7,triline,12.62408319611913,False,37.3615763812826,49.985659577401734,20.390872648106836,False,75.13839725758292,95.52926990568976,setup_10km,2.9460468204810746,False,3.139409274697019,6.085456095178094
13.62844086138304,False,75.86482619472844,89.49326705611148,14.766911940498176,False,76.28621807897765,91.05313001947583,3.549648127599344,False,13.609058861231755,17.1587069888311,-0.001960306761045194,True,0.841441993955097,0.8394816871940518,12.315512892035827,False,103.58827240079496,115.90378529283079,10.206818595894546,False,41.72135040797117,51.92816900386572,20.056621161979322,False,90.17990769136894,110.23652885334826,1.6491660789206626,False,2.9899972128350885,4.639163291755751,7,triline_linear_ar,4.757627742537258,False,14.405260315361202,19.16288805789846,1.6852611991536897,False,2.2517704747924654,3.937031673946155,10.821808290823114,False,103.18083846603382,114.00264675685693,triline_linear_ar_full_k7,triline,8.309886368210307,False,41.39774764543489,49.7076340136452,18.512530929438,False,90.17990769136894,108.69243862080694,setup_10km,3.2546925017556685,False,3.992489106484954,7.247181608240623
25.842901821137673,False,78.72624993587563,104.5691517570133,27.149330341656054,False,79.18091832335881,106.33024866501486,7.931501975471395,False,14.759491355213871,22.690993330685266,0.262535569642522,False,0.9190131128767056,1.1815486825192276,28.69541822277796,False,112.16496622258742,140.86038444536538,24.697656394268,False,47.22965372774804,71.92731012201604,46.84451874623693,False,94.46073424121616,141.3052529874531,4.34923133703785,False,2.751111328257029,7.100342665294878,30,triline_linear_ar,11.541388186243026,False,15.494244363985231,27.035632550228257,6.971887316667125,False,2.461170743343606,9.433058060010731,25.8891445955947,False,111.60369119723572,137.49283579283042,triline_linear_ar_delta_k30,triline,22.25050581330847,False,47.22965372774804,69.48015954105651,43.658838418282926,False,94.46073424121616,138.11957265949908,setup_10km,8.875535863949063,False,3.707576658698647,12.58311252264771
