threshold,tp,fp,tn,fn,accuracy,precision,recall,specificity,f1,false_positive_rate,false_negative_rate,balanced_accuracy,roc_auc,pr_auc
0.013479627668857574,126,1662,0,0,0.07046979865771812,0.07046979865771812,1.0,0.0,0.13166144200626959,1.0,0.0,0.5,0.8723377838901305,0.5205946850450691
0.016236720122396946,126,1644,18,0,0.08053691275167785,0.0711864406779661,1.0,0.010830324909747292,0.1329113924050633,0.9891696750902527,0.0,0.5054151624548736,0.8723377838901305,0.5205946850450691
0.017852281630039216,125,1627,35,1,0.0894854586129754,0.07134703196347032,0.9920634920634921,0.0210589651022864,0.13312034078807242,0.9789410348977136,0.007936507936507936,0.5065612285828892,0.8723377838901305,0.5205946850450691
0.01831163089722395,125,1624,38,1,0.09116331096196868,0.0714694110920526,0.9920634920634921,0.02286401925391095,0.13333333333333333,0.9771359807460891,0.007936507936507936,0.5074637556587015,0.8723377838901305,0.5205946850450691
0.019476067144423723,125,1609,53,1,0.09955257270693513,0.07208765859284891,0.9920634920634921,0.031889290012033694,0.13440860215053763,0.9681107099879663,0.007936507936507936,0.5119763910377629,0.8723377838901305,0.5205946850450691
0.021255293264985084,125,1591,71,1,0.10961968680089486,0.07284382284382285,0.9920634920634921,0.04271961492178099,0.13572204125950055,0.957280385078219,0.007936507936507936,0.5173915534926365,0.8723377838901305,0.5205946850450691
0.02252348503097892,125,1573,89,1,0.11968680089485459,0.07361601884570082,0.9920634920634921,0.05354993983152828,0.1370614035087719,0.9464500601684718,0.007936507936507936,0.5228067159475102,0.8723377838901305,0.5205946850450691
0.023143634125590326,125,1561,101,1,0.12639821029082773,0.07413997627520759,0.9920634920634921,0.060770156438026475,0.13796909492273732,0.9392298435619735,0.007936507936507936,0.5264168242507593,0.8723377838901305,0.5205946850450691
0.02358538154512644,125,1555,107,1,0.1297539149888143,0.0744047619047619,0.9920634920634921,0.06438026474127558,0.13842746400885936,0.9356197352587244,0.007936507936507936,0.5282218784023839,0.8723377838901305,0.5205946850450691
0.025126014780253173,124,1538,124,2,0.13870246085011187,0.07460890493381468,0.9841269841269841,0.07460890493381468,0.13870246085011187,0.9253910950661853,0.015873015873015872,0.5293679445303994,0.8723377838901305,0.5205946850450691
0.026223094686865806,124,1521,141,2,0.14821029082774048,0.07537993920972644,0.9841269841269841,0.08483754512635379,0.14003387916431392,0.9151624548736462,0.015873015873015872,0.5344822646266689,0.8723377838901305,0.5205946850450691
0.027854428365826606,124,1503,159,2,0.15827740492170023,0.0762138905961893,0.9841269841269841,0.09566787003610108,0.1414717626925271,0.9043321299638989,0.015873015873015872,0.5398974270815425,0.8723377838901305,0.5205946850450691
0.0279756373539567,124,1499,163,2,0.16051454138702462,0.07640172520024646,0.9841269841269841,0.09807460890493382,0.1417953116066324,0.9019253910950662,0.015873015873015872,0.541100796515959,0.8723377838901305,0.5205946850450691
0.028674472309648993,124,1485,177,2,0.16834451901565994,0.07706650093225606,0.9841269841269841,0.10649819494584838,0.1429394812680115,0.8935018050541517,0.015873015873015872,0.5453125895364163,0.8723377838901305,0.5205946850450691
0.029779448378831147,124,1467,195,2,0.1784116331096197,0.07793840351979887,0.9841269841269841,0.11732851985559567,0.14443797320908563,0.8826714801444043,0.015873015873015872,0.5507277519912899,0.8723377838901305,0.5205946850450691
0.03066276781260967,124,1449,213,2,0.1884787472035794,0.07883026064844247,0.9841269841269841,0.12815884476534295,0.14596821659799883,0.871841155234657,0.015873015873015872,0.5561429144461635,0.8723377838901305,0.5205946850450691
0.0315462089329958,124,1431,231,2,0.19854586129753915,0.0797427652733119,0.9841269841269841,0.13898916967509026,0.14753123140987506,0.8610108303249098,0.015873015873015872,0.5615580769010372,0.8723377838901305,0.5205946850450691
0.03280764058232308,124,1415,247,2,0.20749440715883669,0.08057179987004548,0.9841269841269841,0.1486161251504212,0.14894894894894897,0.8513838748495788,0.015873015873015872,0.5663715546387026,0.8723377838901305,0.5205946850450691
0.032886030599474904,123,1414,248,3,0.20749440715883669,0.08002602472348731,0.9761904761904762,0.14921780986762936,0.14792543595911006,0.8507821901323707,0.023809523809523808,0.5627041430290528,0.8723377838901305,0.5205946850450691
0.03418091684579849,123,1396,266,3,0.21756152125279643,0.08097432521395655,0.9761904761904762,0.16004813477737664,0.14954407294832825,0.8399518652226233,0.023809523809523808,0.5681193054839264,0.8723377838901305,0.5205946850450691
0.03553050071001053,123,1379,283,3,0.22706935123042504,0.08189081225033289,0.9761904761904762,0.17027677496991575,0.15110565110565108,0.8297232250300842,0.023809523809523808,0.573233625580196,0.8723377838901305,0.5205946850450691
0.037149886377155786,123,1361,301,3,0.2371364653243848,0.08288409703504043,0.9761904761904762,0.18110709987966306,0.15279503105590062,0.818892900120337,0.023809523809523808,0.5786487880350696,0.8723377838901305,0.5205946850450691
0.03763964381068945,123,1352,310,3,0.24217002237136465,0.08338983050847458,0.9761904761904762,0.1865222623345367,0.1536539662710806,0.8134777376654633,0.023809523809523808,0.5813563692625064,0.8723377838901305,0.5205946850450691
