epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,2.939237494124943,0.9489672623588505,1.6570942514264428,0.6663519390850102,2.331678945343948,0.6404494382022471,0.6129032258064516,0.6705882352941176,0.001
2,2.4559849176741793,0.8281674212096138,1.3565122080818783,0.5426105915839042,2.1966379931585625,0.6807228915662651,0.6975308641975309,0.6647058823529411,0.001
3,2.3670343682858506,0.8028483212324696,1.2903880978247595,0.5475958923425339,2.156294325583523,0.6451612903225806,0.5579399141630901,0.7647058823529411,0.001
4,2.3047535785244926,0.787303916407601,1.2577713159448338,0.5193566949883142,2.1854260893273487,0.6981132075471699,0.75,0.6529411764705882,0.001
5,2.2450269846290407,0.7641285412192566,1.215703618394249,0.5303896662267872,2.1092245547916884,0.6852367688022284,0.6507936507936508,0.7235294117647059,0.001
6,2.189921928201277,0.746606920541104,1.1837424714111355,0.5191450617009302,2.079188670336429,0.7283236994219654,0.7159090909090909,0.7411764705882353,0.001
7,2.1779693979873236,0.7463287843353427,1.1862556326190998,0.49076996426926084,2.1852493770902566,0.6932515337423313,0.7243589743589743,0.6647058823529411,0.001
8,2.150852096719795,0.7331745527588286,1.1755329042177323,0.48428930102566914,2.058582087321114,0.6835443037974683,0.6,0.7941176470588235,0.001
9,2.1186466336029954,0.725591342903109,1.1514113921114346,0.48328783342446063,2.0338400194693405,0.7042253521126761,0.6756756756756757,0.7352941176470589,0.001
10,2.0820480071683027,0.7133232019084218,1.1226620942960164,0.49212541619863176,2.0879774261093846,0.7154929577464787,0.6864864864864865,0.7470588235294118,0.001
11,2.0744605271520986,0.708505088322264,1.1240510638672412,0.4838087573069081,2.051000787678576,0.6805194805194805,0.6093023255813953,0.7705882352941177,0.001
12,2.0328724534145786,0.7050250692640787,1.0964764175926252,0.4627418900924337,2.0702526913112282,0.6808510638297872,0.6213592233009708,0.7529411764705882,0.001
13,1.980524350446606,0.6854143136089699,1.0753549143479184,0.43951024178436193,2.0980490342526252,0.689655172413793,0.6280193236714976,0.7647058823529411,0.001
14,1.9445647860631043,0.6645924700165853,1.0552796259825419,0.4493853303839671,2.117287731435074,0.6985915492957747,0.6702702702702703,0.7294117647058823,0.0005
15,1.8406388208738316,0.6291656788307726,0.9988156806078503,0.42531492870968945,2.196296002199381,0.6702412868632709,0.6157635467980296,0.7352941176470589,0.0005
16,1.7857562636271422,0.6074159728180679,0.9730741509448138,0.41053231388275374,2.1867714739110244,0.6632911392405064,0.5822222222222222,0.7705882352941177,0.0005
17,1.7311560049956034,0.5912969935403073,0.9409305897305501,0.39785682444431425,2.276585955276066,0.6988636363636365,0.6758241758241759,0.7235294117647059,0.0005
18,1.7142766401199228,0.5859509331902383,0.9343490468376004,0.3879533585250488,2.200701663322237,0.6824146981627297,0.6161137440758294,0.7647058823529411,0.0005
19,1.6676690571850197,0.5770404605460034,0.9036373490546856,0.3739825092710541,2.2431494956095865,0.6649484536082475,0.591743119266055,0.7588235294117647,0.00025
20,1.5812248967711895,0.532334647094917,0.8666022045334695,0.364576074861114,2.310314870365446,0.6702412868632709,0.6157635467980296,0.7352941176470589,0.00025
21,1.531565118629258,0.5131193135009455,0.8463619211464845,0.34416773964869557,2.38329610806957,0.6579634464751958,0.5915492957746479,0.7411764705882353,0.00025
22,1.522301098335252,0.5208471354627345,0.8316352896240855,0.33963737293885066,2.3732588859670924,0.654911838790932,0.5726872246696035,0.7647058823529411,0.00025
23,1.4908459177739959,0.505005373862226,0.8215031633756077,0.3286747706024572,2.367222180428214,0.6498740554156172,0.5682819383259912,0.7588235294117647,0.00025
24,1.4590702277234653,0.4912530061497926,0.8037747934653446,0.3280848634882026,2.4412522360048983,0.6307692307692306,0.5590909090909091,0.7235294117647059,0.000125
25,1.3988678212967907,0.47195866577285933,0.7685987120855758,0.31662090373347734,2.4706611862464665,0.641025641025641,0.5681818181818182,0.7352941176470589,0.000125
26,1.3906492190969189,0.46176681858995267,0.7681363721872213,0.3214920719813507,2.52429003988749,0.6614173228346457,0.5971563981042654,0.7411764705882353,0.000125
27,1.3571510370028879,0.4534400401846979,0.7479265934878929,0.3115688425225383,2.5332469931371553,0.6525198938992042,0.5942028985507246,0.7235294117647059,0.000125
28,1.33882563656227,0.44793398620460917,0.73163986591667,0.31850357764088955,2.5572922921665495,0.6494845360824743,0.5779816513761468,0.7411764705882353,0.000125
29,1.3382489544626965,0.44825662515520387,0.7260103638864048,0.32796393844424687,2.578836795362659,0.6358974358974359,0.5636363636363636,0.7294117647058823,6.25e-05
