epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,5.236163849751302,1.0613012427322965,3.950161030023684,0.4494032692887206,2.593351026119014,0.4998344306364077,3.904569495407358,1.7021719060851994,3.1439623048257035,3.6137722534525194,0.44017094017094016,0.29512893982808025,0.865546218487395,0.001
2,2.831220569099384,0.7777002732546625,1.9002932316714867,0.30645417919220636,1.823337747297093,0.3506950598327157,2.776385558951584,1.7021719060851994,2.98588094164836,2.8378258813551307,0.6036585365853658,0.47368421052631576,0.8319327731092437,0.001
3,2.2273830622710054,0.6208597112054525,1.4660184011001023,0.2810098734889145,1.4748507257750647,0.3302001091556937,2.26081047965947,1.7021719063055494,2.8580253512052862,2.8709295069223852,0.6,0.46919431279620855,0.8319327731092437,0.001
4,1.9220518210899367,0.5273311215275537,1.278215826989983,0.2330097474309301,1.316866959970231,0.2725583258981846,1.980477235674197,1.702171906746249,3.0469391782270563,2.8674228795134424,0.5325443786982249,0.410958904109589,0.7563025210084033,0.001
5,1.582008514298529,0.4132173786321982,1.0556208494630628,0.2263405945516999,1.1229198049485354,0.26036858817565905,1.6663214814420548,1.7021719063055494,3.2254191987395506,3.2569105391581705,0.4866310160427807,0.3568627450980392,0.7647058823529411,0.001
6,1.3315381649020859,0.335218377673031,0.9026603793480921,0.18731882206944134,0.9512711974917851,0.2189187416583024,1.395948949891406,1.702171906746249,3.286972364524376,3.4393618640088772,0.5307262569832402,0.39748953974895396,0.7983193277310925,0.001
7,1.1332918738261168,0.26180170165192396,0.7851497755694081,0.17268078726012254,0.8281826407763963,0.20315647910240617,1.1915625701770325,1.7021719058648495,3.3155326790377746,3.2254157736208877,0.5515151515151516,0.4312796208530806,0.7647058823529411,0.001
8,1.0065179560849935,0.2224088419442256,0.7084600100235225,0.15129821111281125,0.749235376522854,0.17530677733381664,1.0592976037323365,1.7021719041020504,3.735997027257895,3.3707558866349254,0.576271186440678,0.48295454545454547,0.7142857142857143,0.0005
9,0.8284304091317817,0.1615295953594162,0.5984297491706453,0.13694213907786967,0.6362926963296703,0.157768026393685,0.8767063055814084,1.7021719047631,3.741846468003532,3.624275746936058,0.5612903225806452,0.45549738219895286,0.7310924369747899,0.0005
10,0.7262872902611047,0.12647170393061505,0.5367857921255714,0.12605960138293598,0.5802440693991021,0.14642207051821865,0.7799268039890226,1.7021719047631,3.855903615792886,3.4984527489173876,0.5734265734265734,0.49101796407185627,0.6890756302521008,0.0005
11,0.6707145928675499,0.1094994054153534,0.5066254371415665,0.10917951192796341,0.5363646693899539,0.12430046816905634,0.708014308304531,1.702171906746249,3.7616673626432577,3.579363591128929,0.5592105263157895,0.4594594594594595,0.7142857142857143,0.0005
12,0.5992211160730302,0.08212699303179703,0.46144771234385407,0.11129282099537399,0.5002668773180455,0.1255618208217092,0.6451747800858757,1.7021719060851994,4.0527973492352665,3.6240149593176993,0.5963636363636363,0.5256410256410257,0.6890756302521008,0.0005
13,0.5356748201049409,0.07451046211386785,0.41259039092857164,0.09714793703086716,0.44444806975710194,0.10973389650559029,0.5738254795453465,1.7021719045427501,4.168014746717076,3.76435801282167,0.6064981949458484,0.5316455696202531,0.7058823529411765,0.00025
14,0.4849329080687433,0.05569626819239086,0.3878930333361388,0.0826872181553607,0.4127602245582891,0.09401143801548345,0.5154622162996951,1.7021719063055494,4.127089310044942,3.7257183007964807,0.608058608058608,0.538961038961039,0.6974789915966386,0.00025
15,0.4748117273704402,0.05860056703335256,0.3709210439442266,0.09058023191120841,0.39837212499761315,0.1040025291733733,0.5089739545656441,1.7021719043224004,4.1780482651786315,3.7999334925864847,0.5912408759124087,0.5225806451612903,0.680672268907563,0.00025
16,0.45109842169527203,0.04697955973005669,0.36194382963251054,0.08435005851627057,0.3849328544796505,0.09567489724282636,0.47974986487968574,1.7021719047631,4.196337037077673,3.8208580969001362,0.6119402985074626,0.5503355704697986,0.6890756302521008,0.00025
17,0.4242655455845782,0.03845612604219239,0.34550905993376996,0.08060071555391478,0.36819083214687554,0.09102030398664986,0.4521571078274034,1.7021719063055494,4.3711879804262175,3.9047508063466183,0.6015037593984963,0.54421768707483,0.6722689075630253,0.00025
18,0.4045055854562911,0.03700464709477702,0.3311546666895396,0.07269253644424313,0.35540865942863353,0.08093209413195274,0.4328793590258318,1.7021719065258991,4.313225310743406,3.9298051166005585,0.6030534351145038,0.5524475524475524,0.6638655462184874,0.000125
19,0.3960359468918411,0.03799006984656928,0.3256291320165292,0.06483348912788407,0.33560992130069767,0.07403282288207144,0.4106164028155385,1.7021719038817005,4.416801762007962,3.955894786637283,0.5931558935361216,0.5416666666666666,0.6554621848739496,0.000125
20,0.3789844191228616,0.033485034539221394,0.3097194659070916,0.0715598375321316,0.3315910701390335,0.07945038259800613,0.404801297540365,1.7021719045427501,4.429741764244883,3.9804286754065212,0.6015037593984963,0.54421768707483,0.6722689075630253,0.000125
21,0.35893901124899574,0.031055365139945598,0.295368987619326,0.06502931110574665,0.32310121948529524,0.07424848388997553,0.3912808235714043,1.7021719063055494,4.511200082500409,4.0206279446148825,0.5954198473282444,0.5454545454545454,0.6554621848739496,0.000125
22,0.34090147094453327,0.026893447754067986,0.2839718890718964,0.060072270564583446,0.31263684218339693,0.06941686585793433,0.37423871901030903,1.7021719065258991,4.553013866798274,4.035996888349325,0.5992217898832685,0.5579710144927537,0.6470588235294118,0.000125
23,0.3459571418722544,0.02936250550841117,0.2862115730419617,0.06076613206987901,0.30621110798030154,0.06979977065445976,0.37047349976964444,1.7021719063055494,4.52210723009656,4.043792076780703,0.5939849624060151,0.5374149659863946,0.6638655462184874,6.25e-05
