epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,accuracy,precision,recall,f1,false_positive_rate,lr
1,2.4831267781041313,1.1847676940845235,1.0166983487651506,0.8740445776333705,2.044565569712204,0.7930354796320631,0.09198813056379822,0.775,0.16445623342175064,0.20647773279352227,0.001
2,2.2863323945579053,1.1583083299803625,0.9610850023329846,0.7460932138716995,2.024356530781018,0.7752956636005256,0.0918918918918919,0.85,0.16585365853658537,0.22672064777327935,0.001
3,2.1948404254135845,1.0566347162242316,0.9485648696670244,0.717958190423889,1.8524895613516208,0.8153745072273325,0.10749185667752444,0.825,0.19020172910662825,0.18488529014844804,0.001
4,2.0606568607352895,0.9708220555467248,0.8743125549043033,0.7009332912051309,1.740748769272016,0.9520367936925098,0.30120481927710846,0.625,0.40650406504065045,0.03913630229419703,0.001
5,1.9169480367211587,0.8823652056625687,0.8537863935787845,0.6219790461549706,1.7461091587014017,0.8613666228646518,0.13617021276595745,0.8,0.23272727272727275,0.1369770580296896,0.001
6,1.8452510538264217,0.8554766755171468,0.8246330180346848,0.5928797010016394,1.6394009692753504,0.9040735873850198,0.18452380952380953,0.775,0.29807692307692313,0.09244264507422402,0.001
7,1.8105289204821313,0.8149699177066406,0.7991505449418564,0.6038934205175622,1.5503841361297728,0.9402102496714849,0.26605504587155965,0.725,0.38926174496644295,0.05398110661268556,0.001
8,1.7599091770459288,0.8126151385783835,0.8058872749584431,0.5477143216493645,1.6645280826890672,0.9040735873850198,0.18072289156626506,0.75,0.2912621359223301,0.09176788124156546,0.001
9,1.6983361836329327,0.8119662357818759,0.7972795136032882,0.49507355427934024,1.7437398706253193,0.8265440210249672,0.11643835616438356,0.85,0.20481927710843373,0.17408906882591094,0.001
10,1.7577609213302983,0.8492044482005419,0.8050434521982969,0.5281152488329471,1.6555734084877485,0.900131406044678,0.1781609195402299,0.775,0.2897196261682243,0.09649122807017543,0.001
11,1.6805408320718498,0.7807893505384857,0.7771128659809521,0.5130332967782005,1.6630256524537146,0.8804204993429697,0.15865384615384615,0.825,0.2661290322580645,0.11808367071524967,0.001
12,1.656094755098116,0.7825597664151515,0.7718124175683047,0.49300246086659827,1.5845869392665708,0.9014454664914586,0.1875,0.825,0.3055555555555555,0.09649122807017543,0.0005
13,1.5010399707127056,0.7540101067632692,0.753520915415787,0.37051399441082017,1.6021637117659058,0.926412614980289,0.23134328358208955,0.775,0.3563218390804598,0.06950067476383266,0.0005
14,1.5601798426861986,0.7128718453438011,0.7489559874575362,0.45478793700457715,1.5912043298747631,0.8810775295663601,0.15609756097560976,0.8,0.26122448979591834,0.11673414304993253,0.0005
15,1.5224740357872375,0.6996287098062579,0.7445519900416011,0.42810770737975934,1.6250278053709775,0.8699080157687253,0.14414414414414414,0.8,0.24427480916030533,0.1282051282051282,0.0005
16,1.5042935851214356,0.6866864019283568,0.7404556347303372,0.4204947565639983,1.6375906425925968,0.8699080157687253,0.1409090909090909,0.775,0.23846153846153847,0.12753036437246965,0.0005
17,1.4283314505193987,0.6888997249506086,0.7273811602733544,0.356500432688809,1.6324343699349995,0.8869908015768725,0.15625,0.75,0.25862068965517243,0.10931174089068826,0.00025
