condition,prediction_mode,setup,path_id,source_bird_id,path_year,path_copy_index,records,observed_days,rollout_steps,observed_displacement_km,direct_model,direct_mean_rollout_error_km,direct_final_rollout_error_km,lstm_model,lstm_mean_rollout_error_km,lstm_final_rollout_error_km,transformer_model,transformer_mean_rollout_error_km,transformer_final_rollout_error_km,persistence_mean_rollout_error_km,persistence_final_rollout_error_km,const_velocity_mean_rollout_error_km,const_velocity_final_rollout_error_km,lat_min,lat_max,lon_min,lon_max
without_weather,true_context,fly_threshold_10km,Rosalie_DER_A2M38_e-obs_6993__2021__southbound_01,Rosalie / DER A2M38 (e-obs 6993),2021,1,147,60,87,178.35427602210703,direct_transformer_4l_k7,15.579407017679774,10.40404901083753,triline_lstm_4l_k30,13.834285873995626,8.571336457060358,triline_transformer_v2_k30,15.076859988624198,8.85983866600374,16.46525907941775,9.467010044909632,19.511567326660785,13.040513471297368,41.5311109,49.7098132,0.5014274999999999,11.09741055
without_weather,true_context,fly_threshold_10km,Rosalie_DER_A2M38_e-obs_6993__2022__southbound_01,Rosalie / DER A2M38 (e-obs 6993),2022,1,97,64,33,89.7241133881572,direct_transformer_4l_k7,38.21911980808368,0.295398081373396,triline_lstm_4l_k30,37.20359365738857,2.3216841246503463,triline_transformer_v2_k30,35.728027208142166,0.9543915159345787,40.6010217523539,0.3129608269268696,47.381261046845495,2.7337566066541727,41.55683495,49.6043816,-0.8643592499999999,10.8271529
without_weather,true_context,fly_threshold_10km,Rosalie_DER_A2M38_e-obs_6993__2023__southbound_01,Rosalie / DER A2M38 (e-obs 6993),2023,1,143,64,79,164.49472609616842,direct_transformer_4l_k7,14.027887799365478,0.7918656709883332,triline_lstm_4l_k30,15.241698184535915,1.3771120650530184,triline_transformer_v2_k30,16.084296270675267,1.487478407205555,18.36997070497785,0.1833163470539948,20.352098592562403,6.594963994476094,41.5377081,49.2711669,0.2965722,10.7019282
without_weather,true_context,fly_threshold_10km,Rudolph_plus_A3M22_e-obs_8046__2021__southbound_01,"Rudolph + (A3M22, e-obs 8046)",2021,1,66,60,6,1574.196889437485,direct_transformer_4l_k7,6.558950743005511,15.1371423316549,triline_lstm_4l_k30,3.087450640848855,6.383562083665837,triline_transformer_v2_k30,2.9457877552962692,5.597075888800918,3.0045985101290604,3.982278760036537,4.4665750896646825,8.902102511559725,39.8563166,48.55080015,-4.24883565,11.5238635
without_weather,true_context,fly_threshold_10km,Sierit_DER_AN858_eobs2561__2021__southbound_01,Sierit  / DER AN858 (eobs2561),2021,1,66,60,6,955.2762453189472,direct_transformer_4l_k7,1.0558847164101801,1.3396850187688898,triline_lstm_4l_k30,1.1680080016889687,0.9469170224111674,triline_transformer_v2_k30,1.1887467382778711,0.9155223495284113,0.1648209925467807,0.20727358712200192,1.1617275963154154,0.3707518247724482,41.53828245,47.8109808,0.5537554,8.8902253
without_weather,true_context,fly_threshold_10km,Steppach_2_12178_AEH96__2023__southbound_01,Steppach 2 12178 AEH96,2023,1,84,60,24,2231.4341624813833,direct_transformer_4l_k7,3.955129979120495,15.565484498530898,triline_lstm_4l_k30,3.7235653456356403,13.554805783348987,triline_transformer_v2_k30,3.4211740006889726,2.7213533499617886,2.967418378546982,2.8693549079819407,5.300640284346874,44.19218490292378,33.8696204,49.77206295,-6.82456,10.82404745
without_weather,true_context,fly_threshold_10km,Steppach_3_12179_AEH97__2023__southbound_01,Steppach 3 12179 AEH97,2023,1,160,60,100,1268.7692033712356,direct_transformer_4l_k7,6.804942991349768,0.501540479671054,triline_lstm_4l_k30,6.338059963837607,0.9569765875795933,triline_transformer_v2_k30,5.8506729533223885,1.0896825366195373,5.459595088588881,0.1927179162693595,7.6846860138597695,0.1436946817778925,40.1553958,49.7713352,-3.6440069,10.8211725
without_weather,true_context,fly_threshold_10km,Steppach_5_12185__2023__southbound_01,Steppach 5 12185,2023,1,97,60,37,2231.1787223104925,direct_transformer_4l_k7,6.508093159970437,0.5225208657541623,triline_lstm_4l_k30,5.973367489035394,1.8315219564716199,triline_transformer_v2_k30,6.310859699497239,0.9046902113426333,5.777822371809265,1.168722856264069,9.037068845132609,7.581821756202533,33.445226,49.7719094,-7.6222818,10.8209779
without_weather,true_context,fly_threshold_10km,Wingersdorf_1_12174_A1X36__2023__southbound_01,Wingersdorf 1 12174 A1X36,2023,1,190,60,130,603.2602987701658,direct_transformer_4l_k7,9.438688112209686,0.50685455412293,triline_lstm_4l_k30,9.797527309215496,0.5112009450216728,triline_transformer_v2_k30,9.544724500224028,1.1708096533647765,11.68574457114433,0.25869104638477025,13.053345674457047,0.4366983317559659,38.8558652,49.78545045,-3.8328531,10.8659268
without_weather,true_context,fly_threshold_10km,Wingersdorf_2_12175_AEH98__2023__southbound_01,Wingersdorf 2 12175 AEH98,2023,1,65,60,5,2182.170548929161,direct_transformer_4l_k7,174.44479133674207,174.61427238210769,triline_lstm_4l_k30,177.7961180069588,179.03255232932747,triline_transformer_v2_k30,150.7589328123621,102.57936085049687,234.04187883253726,234.01795861713617,174.53062439150932,58.47460889086012,30.1826086,49.7854463,10.8012401,36.807094
without_weather,true_context,fly_threshold_10km,Wingersdorf_3_12176_AEH99__2023__southbound_01,Wingersdorf 3 12176 AEH99,2023,1,135,60,75,675.9382488202849,direct_transformer_4l_k7,11.513473175674308,2.4686773688016372,triline_lstm_4l_k30,11.353627032836869,3.848890040530935,triline_transformer_v2_k30,10.136013180776095,3.314790372581076,11.614655365722388,2.676308681224915,13.067455750238116,3.0402478425651163,41.5441508,49.7854748,-0.8655409,10.86398005
