epoch,train_loss,test_delta_mse_norm,lr
1,0.6459270922865656,1.2416311289582933,0.001
2,0.5792518866120244,1.1643497889692134,0.001
3,0.549715674605933,1.1804082685863817,0.001
4,0.5166897040482125,1.3036701876621741,0.001
5,0.5252882371188856,1.1945277854993746,0.001
6,0.4990311882818224,1.2340514694715474,0.001
7,0.4831382610596538,1.1872003201346892,0.0005
8,0.432966747844892,1.1726451163942164,0.0005
9,0.4109886952691382,1.190485494090365,0.0005
10,0.38961038041831125,1.2392841275636253,0.0005
11,0.3709061844043745,1.2077902253572044,0.0005
12,0.35548117183303135,1.3043327737938275,0.00025
13,0.3214988802392164,1.2504456983758259,0.00025
14,0.30767461946714325,1.2370548240550152,0.00025
15,0.3031523447427815,1.2509984366305462,0.00025
16,0.2915684854505123,1.2478708586135467,0.00025
17,0.28110547933668517,1.3053145687301437,0.000125
18,0.2672353387967968,1.3088861401979026,0.000125
19,0.2590878976223869,1.2908723180170183,0.000125
20,0.25524019940907133,1.3487630521322225,0.000125
21,0.24980904538240367,1.346223126564707,0.000125
22,0.2394360066597606,1.3181702860377051,6.25e-05
