epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,3.2333754643398858,0.972403433382346,1.9686670840722151,0.5846098806609298,2.344271164348946,0.5839694656488549,0.4872611464968153,0.7285714285714285,0.001
2,2.7424609548827616,0.8718941209719122,1.603246177464641,0.5346413323423539,2.0882045912777834,0.6361655773420479,0.5863453815261044,0.6952380952380952,0.001
3,2.458586419013949,0.8054302323337847,1.3929720659115088,0.520368224553014,1.9974300456364011,0.7075471698113207,0.7009345794392523,0.7142857142857143,0.001
4,2.3650207358384066,0.7829086609494322,1.324823701612837,0.5145767320336178,2.1503033071008004,0.5476190476190477,0.42592592592592593,0.7666666666666667,0.001
5,2.3586978920278785,0.7793151570599275,1.327146634258612,0.5044721736692216,1.9782293582420405,0.7209302325581395,0.7045454545454546,0.7380952380952381,0.001
6,2.286631166901945,0.7594965541792048,1.277805371275679,0.49865847036779093,1.9527618110267944,0.7285382830626449,0.7104072398190046,0.7476190476190476,0.001
7,2.2773519351761977,0.7632315826988396,1.2688987143041905,0.49044328777193474,1.9312898408362926,0.684759916492693,0.6096654275092936,0.780952380952381,0.001
8,2.2298160102118634,0.7407931847255316,1.2448438393772474,0.4883579771494491,1.925981714947361,0.732394366197183,0.7222222222222222,0.7428571428571429,0.001
9,2.2294747536642507,0.7439547621972673,1.2411299485799239,0.4887800829562454,1.9565732746744084,0.715261958997722,0.6855895196506551,0.7476190476190476,0.001
10,2.1910728348038973,0.7314724893010774,1.2156862914287043,0.4878281278128109,1.946744589897167,0.7256235827664399,0.6926406926406926,0.7619047619047619,0.001
11,2.1838260673529994,0.7294983093538223,1.2184822340531143,0.4716910334174983,1.908743193441867,0.7133479212253829,0.659919028340081,0.7761904761904762,0.001
12,2.1679019700347113,0.7199440578894822,1.211201473308292,0.47351292107574167,1.9147311172598045,0.6945054945054945,0.6448979591836734,0.7523809523809524,0.001
13,2.174965485135164,0.7236504313468053,1.2135565446024126,0.47551702780516636,1.8843119394479861,0.7113163972286374,0.6905829596412556,0.7333333333333333,0.001
14,2.164699051584894,0.7250200913553423,1.2049941274267815,0.4693696477021317,1.8851233486586871,0.7171492204899778,0.6736401673640168,0.7666666666666667,0.001
15,2.1460981112327824,0.7204357926645217,1.1916831726292605,0.4679582590431608,1.8965469505445292,0.7006369426751593,0.632183908045977,0.7857142857142857,0.001
16,2.119891801853479,0.7130354898898336,1.1718106234172705,0.4700913580115592,1.8697670601319352,0.6627450980392158,0.5633333333333334,0.8047619047619048,0.001
17,2.116657936495977,0.7128738452082746,1.174576880793162,0.45841442310248715,1.886469848046803,0.6931106471816285,0.6171003717472119,0.7904761904761904,0.001
18,2.1037351934093076,0.7022745948308943,1.1704342702529218,0.4620526651513874,1.9111678163621415,0.7235955056179776,0.6851063829787234,0.7666666666666667,0.001
19,2.10173836339984,0.7094601894789896,1.162739573775456,0.45907720559081433,1.8657954774543841,0.7331786542923433,0.7149321266968326,0.7523809523809524,0.001
20,2.0719327986735716,0.6873325338544167,1.1509123253360019,0.46737588539733343,1.8766463637528075,0.683127572016461,0.6014492753623188,0.7904761904761904,0.001
21,2.047881068989621,0.6868325408806101,1.1373117449100878,0.4474735982970628,1.882530857224232,0.7002188183807441,0.6477732793522267,0.7619047619047619,0.001
22,2.0560968251549747,0.6866617585538387,1.142093630708816,0.45468289749774243,1.9393462109953121,0.7268518518518519,0.7072072072072072,0.7476190476190476,0.001
23,2.019057452733717,0.6783005095144609,1.1200384412996216,0.4414369868549724,1.9134615791777212,0.6820083682008369,0.6082089552238806,0.7761904761904762,0.001
24,2.0564284567247357,0.6858749690478528,1.1476155555809633,0.44587583388317986,1.9464294589956894,0.7071583514099783,0.649402390438247,0.7761904761904762,0.0005
25,1.9610124394503987,0.6575955954725172,1.089480200137458,0.4278732667449219,1.8747880339094243,0.7260273972602739,0.6973684210526315,0.7571428571428571,0.0005
26,1.9286288692680422,0.6456306986146136,1.0680894777495225,0.4298174130674434,1.9089883331710162,0.6804979253112033,0.6029411764705882,0.780952380952381,0.0005
27,1.9309845418921248,0.6430147885285586,1.0783502829041838,0.41923894177733584,1.8862172370471137,0.6982758620689654,0.6377952755905512,0.7714285714285715,0.0005
28,1.919788705455079,0.641045727690171,1.0687867689661041,0.41991239052234924,1.8698734560956631,0.7112068965517241,0.6496062992125984,0.7857142857142857,0.0005
29,1.890249735760887,0.6325446356696766,1.0449574973334457,0.42549517698455275,1.8847040305989884,0.7008547008547008,0.6356589147286822,0.780952380952381,0.00025
30,1.8442715706477426,0.6191963785462983,1.0214968145333938,0.4071567820600085,1.9021968753510423,0.7136563876651981,0.6639344262295082,0.7714285714285715,0.00025
31,1.8189019271651574,0.6073914490358101,1.0083691945146436,0.40628258589782434,1.903333667109953,0.7133479212253829,0.659919028340081,0.7761904761904762,0.00025
32,1.8210395014737342,0.6045378221149039,1.0164280351839567,0.40014730400215776,1.9007200891897633,0.7164835164835165,0.6653061224489796,0.7761904761904762,0.00025
33,1.8131868801839024,0.6051643730310632,1.0058052860688855,0.40443444408318124,1.8843939371263962,0.7076271186440679,0.6374045801526718,0.7952380952380952,0.00025
34,1.7865669663262829,0.5950049556853698,0.9900063809375463,0.4031112716138528,1.8990915680917715,0.6613545816733067,0.5684931506849316,0.7904761904761904,0.000125
