epoch,train_loss,val_loss
1,3.921384605916968,4.012100510917634
2,3.3836710397739966,3.320024533705278
3,2.9880746339849673,2.9441454627297143
4,2.7680597461501937,2.7933532974936743
5,2.6070352181228524,2.6324434478292353
6,2.523258444605953,2.6247212556982227
7,2.4134676986577666,2.6418245922435415
8,2.3649746391251045,2.5807600775255044
9,2.3384961428063766,2.5654626439211397
10,2.3309239632738796,2.5973303421683935
11,2.2219053381231317,2.6357810921348603
12,2.1540470290381,2.696810258707039
13,2.089101556781963,2.7112660992286894
14,2.0165705708148325,2.676043872305527
15,1.9514448606271573,2.7727763398362715
16,1.8490929595973806,2.7635396912163896
17,1.768279082879828,3.121617596140021
18,1.6444072314044118,3.172228056451549
19,1.5479926128874033,3.5201260251961206
20,1.455044666361612,3.9477914435119024
21,1.3668573821760777,3.6574702479622583
22,1.2891195946663148,3.7435078894196763
23,1.219683772844756,3.9627708823313355
24,1.1532140967292637,4.0528583036581045
25,1.1372003272955513,4.289094293541588
26,1.0438152624742072,4.907083494389952
27,1.0423870861815412,4.38700303258632
28,1.013771802934292,5.253089829395882
29,0.9844917753655456,4.490550636773995
30,0.9248678183828615,5.420325693876847
31,0.9045489706808562,5.432612879002989
32,0.8879900233333293,5.386461355940627
33,0.8630412010839666,5.213387219802193
34,0.8532443708968449,5.656534537967486
35,0.7858265867214614,6.996529483041273
36,0.7851704275423175,6.178596692594144
37,0.7732296921858184,6.406392570540839
38,0.7632895248197856,4.744876858745168
39,0.7494589255018189,6.15259480570616
