path_id,source_individual_local_identifier,path_year,path_copy_index,corridor_rows,path_rows,lat_drop_deg,individual_local_identifier,date,lat_median,lon_median,n_points,timestamp_min_utc,step_length_km,heading_deg,speed_km_per_day,turning_angle_deg,stopover_duration_days,year
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-19 00:00:00+00:00,41.5571049,0.6148915,219,2017-09-19T02:00:23+00:00,0.2066104988475463,30.704601595256804,0.2066104988475463,124.2320165417426,14,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-20 00:00:00+00:00,41.5476376,0.6136048,219,2017-09-20T02:00:23+00:00,1.0581481161185846,185.80790443004997,1.0581481161185846,155.10330283479314,15,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-21 00:00:00+00:00,41.6134168,0.614812,213,2017-09-21T02:00:23+00:00,7.3150126062427825,0.7861041932004582,7.3150126062427825,174.9781997631505,16,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-22 00:00:00+00:00,41.61621625,0.60886985,216,2017-09-22T02:00:23+00:00,0.5838832194674994,302.21908556059964,0.5838832194674994,58.56701863260082,17,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-23 00:00:00+00:00,41.61621325,0.5003481,218,2017-09-23T02:00:23+00:00,9.021474641096736,270.0339180912421,9.021474641096736,32.18516746935751,18,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-24 00:00:00+00:00,41.7278182,-0.2840203,218,2017-09-24T02:00:23+00:00,66.31972458618519,281.0454557084438,66.31972458618519,11.011537617201668,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-25 00:00:00+00:00,41.5836971,-0.8404490499999999,218,2017-09-25T02:00:23+00:00,48.926712939316175,251.06545032266175,48.926712939316175,29.98000538578202,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-26 00:00:00+00:00,41.5838683,-1.0976695,215,2017-09-26T02:00:23+00:00,21.393632744083337,270.136343696607,21.393632744083337,19.07089337394524,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-27 00:00:00+00:00,41.8791955,-1.2773457,219,2017-09-27T02:00:23+00:00,36.06518121234652,335.640300470615,36.06518121234652,65.50395677400797,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-28 00:00:00+00:00,41.8829036,-1.6002067,218,2017-09-28T02:00:23+00:00,26.73229012522411,270.9915390316728,26.73229012522411,64.64876143894219,0,2017
