best_epoch,best_test_loss,final_delta_mse_norm,fly_error_mean_km,k,kind,mean_error_km,median_error_km,migration50_error_mean_km,model,model_family,n_layers,p90_error_km,p95_error_km,params,runtime_seconds,setup,setup_fly_threshold_km,stationary_error_mean_km,test_fly_rate,test_samples,train_fly_rate,train_samples
10,1.0734416262480126,1.0734416262480126,81.6590069214127,7,direct_transformer,15.129838347646832,4.433653772919987,88.72080222651431,direct_transformer_2l_k7,direct,2,44.47663584329455,82.40016857141592,407940,10.753421306610107,setup_30km,30.0,7.5379212131029805,0.10242587327957153,1484,0.1335916370153427,5936
15,1.2586803070023282,1.2586803070023282,80.38281613053682,14,direct_transformer,14.600814990208661,2.5633529049497596,85.09153530795776,direct_transformer_2l_k14,direct,2,49.73480425806699,82.76546827160102,408836,9.54337477684021,setup_30km,30.0,6.4667750151805325,0.11004431545734406,1354,0.1276084929704666,5415
5,1.5864211697675383,1.5864211697675383,82.40359372550698,30,direct_transformer,15.343035576107887,3.53403089215289,89.92438621688406,direct_transformer_2l_k30,direct,2,51.35651605411333,83.52487914736783,410884,5.493014335632324,setup_30km,30.0,7.056216863980691,0.10998151451349258,1082,0.11552680283784866,4328
34,1.0331734542444135,1.0331734542444135,80.83422342721354,1,direct_mlp_last,14.532650182491784,4.156576938495379,88.16866011395291,direct_mlp_last_day_k1,direct,0,38.73759594902693,73.49673627621252,15202,7.19764256477356,setup_30km,30.0,7.2216565786630555,0.09931719303131104,1611,0.13584847748279572,6441
3,1.7544567439560528,1.7544567439560528,86.12869060430307,30,direct_mlp_sequence,17.91038211453166,5.314644650435179,93.88953343404918,direct_mlp_sequence_k30,direct,0,53.71066099234019,89.19467282793559,52322,2.5784122943878174,setup_30km,30.0,9.480497680177772,0.10998151451349258,1082,0.11552680283784866,4328
