epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.427030411753769,0.9739694102854913,3.2137135926103855,0.47869483908972327,2.466582325602195,0.6199325543454747,3.7505180095348254,1.7021719060851994,2.651333644958609,2.86873357265141,0.6323907455012854,0.5616438356164384,0.7235294117647059,0.001
2,2.9080861848735986,0.8332321889519471,1.8675197532569194,0.4146684810877287,1.7949557403539773,0.5525705995048481,2.90447325583086,1.7021719060851994,2.4570064130419946,2.5741273991061226,0.6797752808988764,0.6505376344086021,0.711764705882353,0.001
3,2.6825554824800895,0.7876593393450965,1.686976225451048,0.41583983244825423,1.622872878354931,0.5495417265706934,2.6853030728324283,1.7021719063055494,2.551767404330636,3.042779227942504,0.5502008032128514,0.4176829268292683,0.8058823529411765,0.001
4,2.5827917017028863,0.7747209149235498,1.6203713282639791,0.3753989039198969,1.571730061732026,0.5144939347137585,2.6036979328021546,1.702171906746249,2.451796890406864,2.2903570353213607,0.6906906906906907,0.7055214723926381,0.6764705882352942,0.001
5,2.507611305127523,0.7552214983210326,1.5623438459667833,0.380091921459064,1.5406848509518805,0.528250608118096,2.5600316665529546,1.7021719063055494,2.2403266610588033,2.419600593845417,0.6287128712871288,0.5427350427350427,0.7470588235294118,0.001
6,2.4151077843417523,0.7428056401598255,1.4834847520768313,0.3776348049230805,1.445128096670408,0.5236555092215759,2.449761509234275,1.702171906746249,2.322043127141025,2.6090266779478286,0.6356589147286822,0.5668202764976958,0.7235294117647059,0.001
7,2.341338176163199,0.7317742011243006,1.4258948377232015,0.3673382982088325,1.4066980795146358,0.5059988538350724,2.391471704141049,1.7021719058648495,2.33667134180968,2.2664009264348395,0.6890756302521007,0.6577540106951871,0.7235294117647059,0.001
8,2.26197190337613,0.7156069408723476,1.3714024273613243,0.3499250467901089,1.3555984514698303,0.48671918809964787,2.3145649772474814,1.7021719041020504,2.489042368922348,2.865899703859622,0.5571725571725572,0.43086816720257237,0.788235294117647,0.001
9,2.2292591472209713,0.6921333993428737,1.352963653818296,0.3683241897722269,1.3506501362195957,0.5025636741061749,2.2940653807134153,1.7021719047631,2.348787120001153,2.4476970352659384,0.6080760095011876,0.5099601593625498,0.7529411764705882,0.001
10,2.105381226583682,0.6685276436937935,1.2615643909369731,0.3505783732739482,1.3022654913710137,0.48377379416978733,2.212680043222283,1.7021719047631,2.4022906121837453,2.4286356924201558,0.6379746835443039,0.56,0.7411764705882353,0.0005
11,1.9620801064972515,0.6378667623410604,1.1601833492903084,0.3280599599294433,1.18153805851716,0.46795120862847994,2.0533804175153016,1.702171906746249,2.4202404083914764,2.6123533892323043,0.5941043083900227,0.4833948339483395,0.7705882352941177,0.0005
12,1.8281796644002806,0.5939534536240942,1.0773673429947463,0.31371774514809997,1.1262744191393614,0.4451307567342592,1.9427932690340137,1.7021719060851994,2.4400198323008313,2.6319983847260255,0.6095238095238096,0.512,0.7529411764705882,0.0005
