epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.379179868275439,0.9435583351391504,3.26594048823236,0.33936222979896946,2.5445974808320444,0.3952036141468657,3.685757611619028,1.7702677752502738,2.410081238655079,2.6591849055917085,0.6751918158567775,0.5454545454545454,0.8859060402684564,0.001
2,2.6934140669451967,0.7173145875706237,1.829001321334698,0.2941963095125069,1.8340467035165013,0.3461386735020472,2.724430631688647,1.7702677746558784,2.264621248273413,2.4581189388010314,0.6343825665859565,0.4962121212121212,0.8791946308724832,0.001
3,2.5756567689080208,0.6905657369289152,1.7428921930897818,0.28439767793274984,1.7700330387082017,0.3360332066662754,2.628615370087346,1.7702677744797612,2.1379084798398713,2.0996764097115137,0.6451612903225806,0.5118110236220472,0.87248322147651,0.001
4,2.451440812742281,0.6685298773060215,1.6515054669516678,0.2628109493290288,1.5605477894222086,0.31273260755276966,2.3854439664525446,1.7702677754924347,2.1760879482088975,2.2779592735200374,0.7016574585635359,0.596244131455399,0.8523489932885906,0.001
5,2.339849646996263,0.6365095288249374,1.5738263731628024,0.25902744846165676,1.6182406991912828,0.30927981587052894,2.4093901185557893,1.7702677748760247,2.0881504301130334,2.1432751126620406,0.6401985111662531,0.5078740157480315,0.8657718120805369,0.001
6,2.233612637154393,0.6154048711749436,1.489800795535742,0.256813934706805,1.4962586156549216,0.3024800895268677,2.2629035170828975,1.770267774259615,2.1420500817291845,1.9212494847341337,0.7317073170731707,0.6703910614525139,0.8053691275167785,0.001
7,2.1607532944815753,0.6006105989630532,1.4341135162395784,0.25205833954549123,1.4727782091165404,0.2966659917395531,2.2217218104271788,1.7702677748760247,2.2060701100477615,2.420652328953257,0.6157517899761337,0.4777777777777778,0.8657718120805369,0.001
8,2.1084841377297048,0.5787753958616231,1.411217911751977,0.23698167423077018,1.4862972460735318,0.2791587251760513,2.2046519943881893,1.77026777485401,2.0374954704696,2.023319123942884,0.6666666666666666,0.5446808510638298,0.8590604026845637,0.001
9,2.0256324705104527,0.5569116754875288,1.351938535566145,0.2335645239906848,1.406507937729854,0.2766642841110599,2.10175175424648,1.7702677749420688,2.165942493534511,2.165067639977752,0.6086956521739131,0.47547169811320755,0.8456375838926175,0.001
10,1.9537933376026946,0.5430780647974376,1.3037167557719012,0.21399705036442696,1.3468352078951187,0.25393771153435263,2.0168821281343288,1.7702677742155855,2.0841172643038863,2.104524204614772,0.6280193236714976,0.49056603773584906,0.87248322147651,0.001
11,1.8488459064469553,0.49062532229436734,1.253884454667293,0.20867229156051648,1.3281156274420403,0.24879912673216228,1.943140498048601,1.7702677754924347,2.1048749722265248,2.0262849355553945,0.6274509803921569,0.4942084942084942,0.8590604026845637,0.001
12,1.7746199390344453,0.47470527864228984,1.1926734281488842,0.21448245338290683,1.291789264152805,0.2555015797485165,1.8942453408395374,1.7702677749640834,2.2261099759021574,2.0141361372509596,0.6509186351706037,0.5344827586206896,0.8322147651006712,0.001
