epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,2.9333077907949883,0.9075021392971557,1.7291471665363225,0.5933169488180889,2.343639950810766,0.7077162899454404,0.6532374100719425,0.7721088435374149,0.001
2,2.3727258750196536,0.7747919803476405,1.3180179789276465,0.5598318306442587,2.2222996613730683,0.7336032388663968,0.7001545595054096,0.7704081632653061,0.001
3,2.2945405607674267,0.7492469326570161,1.2743202980740562,0.5419466308345225,2.1985699472251845,0.7240547063555912,0.6870229007633588,0.7653061224489796,0.001
4,2.241266351614994,0.7346039794972931,1.2385490869703284,0.5362265971171816,2.1900426295637354,0.7031484257871066,0.628686327077748,0.7976190476190477,0.001
5,2.1771979929608705,0.7097879898816697,1.2012962683639021,0.5322274758333723,2.1469629549541356,0.6947960618846695,0.592326139088729,0.8401360544217688,0.001
6,2.1766468005622808,0.7126475900131268,1.2018235895694886,0.5243512148946271,2.143521466869518,0.6973977695167286,0.619550858652576,0.7976190476190477,0.001
7,2.145003433178255,0.6987612007968642,1.1876346648826153,0.5172151122036718,2.135721966532842,0.7196787148594378,0.6818873668188736,0.7619047619047619,0.001
8,2.1117867744560095,0.6937646461673874,1.1676045521226803,0.5008351609081414,2.1684723331884372,0.6856330014224752,0.589242053789731,0.8197278911564626,0.001
9,2.098042809510533,0.6877664489871242,1.1511583741900953,0.5182359940103642,2.221646322794487,0.6793002915451894,0.5943877551020408,0.7925170068027211,0.001
10,2.0563650104922293,0.6802969177540912,1.1258456383054922,0.5004449053212694,2.1302789157153637,0.6916850625459898,0.6095979247730221,0.7993197278911565,0.001
11,2.0391857262452904,0.6715225518102804,1.1129961498397496,0.5093340647371509,2.197749897014875,0.7069625095638867,0.6425591098748261,0.7857142857142857,0.001
12,1.9957509736900698,0.6550513874458638,1.0961276215136972,0.4891439318006261,2.1403114232548908,0.6814921090387374,0.5893300248138957,0.8078231292517006,0.001
13,1.9765886847890637,0.6495567744872722,1.0817577201804278,0.49054837987932676,2.1700388844027843,0.7056074766355142,0.6508620689655172,0.7704081632653061,0.001
14,1.9082529085768651,0.6288437021206431,1.0405982919803078,0.4776218132044626,2.1780135558426745,0.6620402498265093,0.5592028135990621,0.8112244897959183,0.001
15,1.90724764461648,0.6370537686591613,1.032433129674867,0.47552150132459237,2.255241334072651,0.674698795180723,0.5783718104495748,0.8095238095238095,0.0005
16,1.7801902920592607,0.5898346124404454,0.9666933721123278,0.4473245952405133,2.242897631200545,0.7015945330296128,0.6337448559670782,0.7857142857142857,0.0005
17,1.7177934528795384,0.5725408072304662,0.9249870307062605,0.44053123749627315,2.320746284321042,0.6986301369863013,0.6322314049586777,0.7806122448979592,0.0005
18,1.670915996906525,0.5552132551646678,0.8976247082907292,0.4361560888706966,2.26234418044061,0.6857142857142857,0.6145552560646901,0.7755102040816326,0.0005
19,1.6321718679766333,0.5329215615389031,0.8776519700716963,0.4431967034584664,2.3891979499828597,0.6624203821656052,0.5672727272727273,0.7959183673469388,0.0005
20,1.5728082487965527,0.5134980770689092,0.8437035944857479,0.43121316457248815,2.3517841612634482,0.6755753526354862,0.5994729907773386,0.7738095238095238,0.00025
21,1.474136945096863,0.4784045113481416,0.7868890801230286,0.41768668338980025,2.487807562014808,0.683371298405467,0.6172839506172839,0.7653061224489796,0.00025
22,1.4410456481426799,0.4637880531417522,0.773170255871271,0.4081746857903613,2.519758705712535,0.6706586826347305,0.5989304812834224,0.7619047619047619,0.00025
23,1.3940179541805677,0.44324631592549313,0.7508577979852785,0.3998276864993643,2.625095801119424,0.676402767102229,0.6171107994389902,0.7482993197278912,0.00025
24,1.3728069112270693,0.4369034639337644,0.7354937837924321,0.40081932064050196,2.6531350992939955,0.6790409899458624,0.6226950354609929,0.7465986394557823,0.00025
25,1.3683964663883104,0.43270288401745904,0.7338940375891729,0.40359908161007174,2.640504162004389,0.6753445635528331,0.6142061281337048,0.75,0.000125
26,1.2843193840086218,0.39980617888559933,0.6934022514984287,0.3822219309706041,2.6858357161832003,0.6641509433962265,0.5970149253731343,0.7482993197278912,0.000125
27,1.2573293891051078,0.3884950450330284,0.6769283655461998,0.38381194952071135,2.7598661008788032,0.668693009118541,0.6043956043956044,0.7482993197278912,0.000125
28,1.2357130532286307,0.38450977776250195,0.6629207151690062,0.3765651308629117,2.761622599297506,0.6671814671814672,0.611032531824611,0.7346938775510204,0.000125
29,1.2268531197884704,0.3784770381643082,0.6619390107491417,0.3728741400991634,2.8005892616108152,0.6666666666666666,0.6090014064697609,0.7363945578231292,0.000125
30,1.2084986421929296,0.368493716782663,0.6516167880585905,0.37677627202456954,2.8077812114376233,0.667172100075815,0.6019151846785226,0.7482993197278912,6.25e-05
31,1.1805790030240542,0.3563145355900853,0.643538433162472,0.3614520818123127,2.8590602253112323,0.6656274356975836,0.6143884892086331,0.7261904761904762,6.25e-05
32,1.154895121662781,0.346437376756976,0.6276578698309438,0.36159976956051354,2.910392722469166,0.6594926979246734,0.6016830294530154,0.7295918367346939,6.25e-05
33,1.155968122027668,0.3422335132034159,0.6297879562866894,0.36789330749087545,2.893191236659793,0.6555639666919,0.5907230559345157,0.7363945578231292,6.25e-05
34,1.138719886344092,0.33949905195076724,0.6190433664308609,0.36035492469065283,2.9563052295907144,0.6569005397070161,0.6008462623413258,0.7244897959183674,6.25e-05
35,1.1423377670376242,0.3412808880907306,0.6222642634529891,0.35758521479397976,2.914202745706757,0.6640866873065016,0.609375,0.7295918367346939,3.125e-05
36,1.1095028580058786,0.32701675261427837,0.6051481763198807,0.3546758621096985,2.953063289812006,0.665090622537431,0.6196769456681351,0.717687074829932,3.125e-05
