accuracy,balanced_accuracy,best_epoch,best_test_loss,f1,false_negative_rate,false_positive_rate,feature_columns,final_test_loss,fixed_0_5_accuracy,fixed_0_5_balanced_accuracy,fixed_0_5_f1,fixed_0_5_false_negative_rate,fixed_0_5_false_positive_rate,fixed_0_5_fn,fixed_0_5_fp,fixed_0_5_pr_auc,fixed_0_5_precision,fixed_0_5_recall,fixed_0_5_roc_auc,fixed_0_5_specificity,fixed_0_5_threshold,fixed_0_5_tn,fixed_0_5_tp,fly_threshold_km,fn,fp,group_column,identity_column,k,model,n_features,pos_weight,pr_auc,precision,raw_pos_weight,recall,roc_auc,selected_threshold,specificity,split_mode,test_fly_rate,test_samples,threshold,tn,tp,train_fly_rate,train_samples,use_bird_id
0.9166082690960056,0.8296430687203791,12,1.7613702425191515,0.7146282973621103,0.2938388625592417,0.046875,"['lat_median', 'lon_median', 'delta_lat', 'delta_lon', 'step_length_km', 'heading_sin', 'heading_cos', 'doy_sin', 'doy_cos', 'stopover_duration_days']",1.7613702425191515,0.9060967063770147,0.8371846938139187,0.6995515695067264,0.26066350710900477,0.0649671052631579,55,79,0.7311203242965787,0.6638297872340425,0.7393364928909952,0.899655462708905,0.9350328947368421,0.5,1137,156,10.0,62,57,path_id,source_individual_local_identifier,10,compact_without_bird_id,10,4.2559852670349905,0.7311203242965787,0.7233009708737864,4.2559852670349905,0.7061611374407583,0.899655462708905,0.6042481287289411,0.953125,chronological,0.14786264300346375,1427,0.6042481287289411,1159,149,0.19025927782058716,5708,False
0.8927820602662929,0.8037929073887978,9,1.9315578700281475,0.69215291750503,0.3359073359073359,0.05650684931506849,"['lat_median', 'lon_median', 'delta_lat', 'delta_lon', 'step_length_km', 'heading_sin', 'heading_cos', 'doy_sin', 'doy_cos', 'stopover_duration_days']",1.9315578700281475,0.8598458304134547,0.8137214391495213,0.6575342465753424,0.25868725868725867,0.11386986301369863,67,133,0.7008912158323447,0.5907692307692308,0.7413127413127413,0.8880903898027186,0.8861301369863014,0.5,1035,192,10.0,87,66,path_id,source_individual_local_identifier,10,compact_without_bird_id,10,4.499036608863198,0.7008912158323447,0.7226890756302521,4.499036608863198,0.6640926640926641,0.8880903898027186,0.694447773322463,0.9434931506849316,stratified,0.181499645113945,1427,0.694447773322463,1102,172,0.18185003101825714,5708,False
0.9128,0.841356427848386,16,1.9412564193725586,0.7334963325183375,0.2647058823529412,0.052581261950286805,"['lat_median', 'lon_median', 'delta_lat', 'delta_lon', 'step_length_km', 'heading_sin', 'heading_cos', 'doy_sin', 'doy_cos', 'stopover_duration_days']",1.9412564193725586,0.904,0.8439901773328835,0.7196261682242991,0.24509803921568626,0.06692160611854685,50,70,0.739106448788291,0.6875,0.7549019607843137,0.900400217448356,0.9330783938814532,0.5,976,154,10.0,54,55,path_id,source_individual_local_identifier,20,compact_without_bird_id,10,4.4873765093304065,0.739106448788291,0.7317073170731707,4.4873765093304065,0.7352941176470589,0.900400217448356,0.6550261285807938,0.9474187380497132,chronological,0.1632000058889389,1250,0.6550261285807938,991,150,0.182236447930336,4999,False
0.8816,0.7840110732203598,17,2.0992743576049806,0.6558139534883721,0.36771300448430494,0.06426484907497566,"['lat_median', 'lon_median', 'delta_lat', 'delta_lon', 'step_length_km', 'heading_sin', 'heading_cos', 'doy_sin', 'doy_cos', 'stopover_duration_days']",2.0992743576049806,0.8352,0.7943900341016763,0.612781954887218,0.26905829596412556,0.14216163583252192,60,146,0.6803838524292745,0.5275080906148867,0.7309417040358744,0.8612747302649102,0.857838364167478,0.5,881,163,10.0,82,66,path_id,source_individual_local_identifier,20,compact_without_bird_id,10,4.604260089686099,0.6803838524292745,0.6811594202898551,4.604260089686099,0.6322869955156951,0.8612747302649102,0.7416098867543043,0.9357351509250244,stratified,0.17839999496936798,1250,0.7416098867543043,961,141,0.17843568325042725,4999,False
0.9149722735674677,0.8275219298245614,13,2.0220968736518112,0.7212121212121212,0.3,0.044956140350877194,"['lat_median', 'lon_median', 'delta_lat', 'delta_lon', 'step_length_km', 'heading_sin', 'heading_cos', 'doy_sin', 'doy_cos', 'stopover_duration_days']",2.0220968736518112,0.9011090573012939,0.8408346233230134,0.7052341597796142,0.24705882352941178,0.0712719298245614,42,65,0.7206471077126503,0.6632124352331606,0.7529411764705882,0.8828689370485037,0.9287280701754386,0.5,847,128,10.0,51,41,path_id,source_individual_local_identifier,30,compact_without_bird_id,10,4.62077922077922,0.7206471077126503,0.74375,4.62077922077922,0.7,0.8828689370485037,0.6952868938446044,0.9550438596491229,chronological,0.15711645781993866,1082,0.6952868938446044,871,119,0.17791128158569336,4328,False
0.8826247689463955,0.7945523347136941,12,2.0797162430564047,0.6613333333333333,0.3404255319148936,0.07046979865771812,"['lat_median', 'lon_median', 'delta_lat', 'delta_lon', 'step_length_km', 'heading_sin', 'heading_cos', 'doy_sin', 'doy_cos', 'stopover_duration_days']",2.0797162430564047,0.8364140480591498,0.8085939359322195,0.6193548387096773,0.23404255319148937,0.1487695749440716,44,133,0.662284008461433,0.51985559566787,0.7659574468085106,0.8619163215764671,0.8512304250559284,0.5,761,144,10.0,64,63,path_id,source_individual_local_identifier,30,compact_without_bird_id,10,4.75531914893617,0.662284008461433,0.6631016042780749,4.75531914893617,0.6595744680851063,0.8619163215764671,0.6853247258998453,0.9295302013422819,stratified,0.1737523078918457,1082,0.6853247258998453,831,124,0.1737523078918457,4328,False
0.922266139657444,0.8278865769073848,7,1.8917516754235832,0.7281105990783411,0.30701754385964913,0.037209302325581395,"['lat_median', 'lon_median', 'delta_lat', 'delta_lon', 'step_length_km', 'heading_sin', 'heading_cos', 'doy_sin', 'doy_cos', 'stopover_duration_days']",1.8917516754235832,0.9064558629776021,0.8221950224398205,0.6926406926406926,0.2982456140350877,0.05736434108527132,34,37,0.7238285946347371,0.6837606837606838,0.7017543859649122,0.8792057663538692,0.9426356589147287,0.5,608,80,10.0,35,24,path_id,source_individual_local_identifier,50,compact_without_bird_id,10,4.679775280898877,0.7238285946347371,0.7669902912621359,4.679775280898877,0.6929824561403509,0.8792057663538692,0.6934521038085222,0.9627906976744186,chronological,0.15019762516021729,759,0.6934521038085222,621,79,0.17606329917907715,3033,False
0.8735177865612648,0.7924850189556072,14,2.053844148776591,0.6444444444444445,0.33076923076923076,0.08426073131955485,"['lat_median', 'lon_median', 'delta_lat', 'delta_lon', 'step_length_km', 'heading_sin', 'heading_cos', 'doy_sin', 'doy_cos', 'stopover_duration_days']",2.053844148776591,0.8511198945981555,0.7942277118747707,0.6195286195286196,0.2923076923076923,0.1192368839427663,38,75,0.6858991951796289,0.5508982035928144,0.7076923076923077,0.8654885654885656,0.8807631160572337,0.5,554,92,10.0,43,53,path_id,source_individual_local_identifier,50,compact_without_bird_id,10,4.855212355212355,0.6858991951796289,0.6214285714285714,4.855212355212355,0.6692307692307692,0.8654885654885656,0.6253924493677915,0.9157392686804452,stratified,0.1712779998779297,759,0.6253924493677915,576,87,0.1707880049943924,3033,False
