direct_final_rollout_error_km_delta_weighted_minus_weather,direct_final_rollout_error_km_improved,direct_final_rollout_error_km_weather,direct_final_rollout_error_km_weighted,direct_mean_rollout_error_km_delta_weighted_minus_weather,direct_mean_rollout_error_km_improved,direct_mean_rollout_error_km_weather,direct_mean_rollout_error_km_weighted,lstm_final_rollout_error_km_delta_weighted_minus_weather,lstm_final_rollout_error_km_improved,lstm_final_rollout_error_km_weather,lstm_final_rollout_error_km_weighted,lstm_mean_rollout_error_km_delta_weighted_minus_weather,lstm_mean_rollout_error_km_improved,lstm_mean_rollout_error_km_weather,lstm_mean_rollout_error_km_weighted,path_id,setup,transformer_final_rollout_error_km_delta_weighted_minus_weather,transformer_final_rollout_error_km_improved,transformer_final_rollout_error_km_weather,transformer_final_rollout_error_km_weighted,transformer_mean_rollout_error_km_delta_weighted_minus_weather,transformer_mean_rollout_error_km_improved,transformer_mean_rollout_error_km_weather,transformer_mean_rollout_error_km_weighted
0.0,False,1617.873391930258,1617.873391930258,0.0,False,863.8949731892053,863.8949731892053,116.02001697059177,False,26.547117729486647,142.5671347000784,96.11151871528673,False,46.11048893501828,142.22200765030502,Louis_DER_AU050_eobs_3264__2021__southbound_01,setup_10km,926.7498542051484,False,47.97799972146715,974.7278539266156,704.4455576292667,False,82.60952683560907,787.0550844648757
0.0,False,1025.381066228157,1025.381066228157,0.0,False,621.3239405570038,621.3239405570038,-30.80914476904204,True,60.27032443770677,29.46117966866473,-24.63973682965125,True,37.167088551959104,12.527351722307856,Louis_DER_AU050_eobs_3264__2022__southbound_01,setup_10km,-33.200257346286804,True,62.66143701495153,29.46117966866473,-26.610037267659116,True,39.13738898996697,12.527351722307856
0.0,False,423.8980345096426,423.8980345096426,0.0,False,217.8396946110934,217.8396946110934,-90.60811954922306,True,336.75424913522886,246.1461295860058,-98.18842862784797,True,255.55266767557785,157.36423904772988,Louis_DER_AU050_eobs_3264__2023__southbound_01,setup_10km,172.6540022408053,False,110.47194087597074,283.12594311677606,3.61659851742985,False,124.86571943453782,128.48231795196767
0.0,False,812.6196360664362,812.6196360664362,0.0,False,589.91800851182,589.91800851182,-686.5260687309852,True,931.7959844526208,245.2699157216356,-447.7114169811375,True,704.5885863596751,256.8771693785376,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,setup_10km,80.39348861188635,False,108.63103028981764,189.024518901704,99.07041367629705,False,192.26371999918103,291.3341336754781
0.0,False,608.4884409457815,608.4884409457815,0.0,False,306.7856115266948,306.7856115266948,-508.1534091929518,True,556.7964761423738,48.643066949421936,-384.93491713196704,True,526.7073556586976,141.77243852673055,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,setup_10km,52.25431918775632,False,77.65643404728067,129.910753235037,21.32047499099548,False,290.5103888019153,311.8308637929108
0.0,False,1578.4093363792151,1578.4093363792151,0.0,False,866.1096300089075,866.1096300089075,-208.8976995405396,True,405.795503112074,196.8978035715344,-302.126449123537,True,495.66330406710176,193.5368549435648,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,setup_10km,111.60049495097485,False,963.2340015709952,1074.83449652197,127.10075394570458,False,575.9389929088687,703.0397468545733
0.0,False,1497.1799354565162,1497.1799354565162,0.0,False,1038.3107682960426,1038.3107682960426,-163.9497558182064,True,322.1532933719137,158.20353755370732,-213.46834348436354,True,401.820404290921,188.35206080655743,Sierit_DER_AN858_eobs2561__2020__southbound_01,setup_10km,-472.5353263447597,True,553.3465834136314,80.81125706887168,-299.2383782126152,True,422.99952305170007,123.76114483908488
0.0,False,748.1621120114199,748.1621120114199,0.0,False,576.5238562460645,576.5238562460645,-192.17379088103056,True,364.5511758296852,172.37738494865462,-192.45009195262745,True,361.9520404305324,169.50194847790496,Sierit_DER_AN858_eobs2561__2021__southbound_01,setup_10km,-323.3322007087525,True,521.1002191338546,197.76801842510207,-137.68028538215097,True,298.97235732081214,161.29207193866117
0.0,False,399.1744690206479,399.1744690206479,0.0,False,238.0654132880082,238.0654132880082,-291.28622022128684,True,297.8902236363691,6.6040034150822695,-190.25730943169432,True,195.7628005113619,5.505491079667578,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,setup_10km,-464.6982364074311,True,471.3022398225134,6.6040034150822695,-332.4436448925016,True,337.9491359721692,5.505491079667578
0.0,False,969.2920061518444,969.2920061518444,0.0,False,744.2653230234865,744.2653230234865,318.8730039438432,False,275.43335595651934,594.3063599003625,368.35856842568074,False,226.34748508919807,594.7060535148788,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,setup_10km,-145.64129493730138,True,570.3017132369762,424.6604182996748,-20.717983366295925,True,411.7944761437124,391.0764927774165
