path_id,source_individual_local_identifier,path_year,path_copy_index,corridor_rows,path_rows,lat_drop_deg,individual_local_identifier,date,lat_median,lon_median,n_points,timestamp_min_utc,step_length_km,heading_deg,speed_km_per_day,turning_angle_deg,stopover_duration_days,year,weather_bird,weather_date,weather_file,temp_2m_celsius,wind_speed_10m,wind_direction_10m,surface_pressure_hpa,precipitation_mm,cloud_cover,boundary_layer_height,weather_match_type,weather_match_days,wind_dir_sin,wind_dir_cos,precipitation_log1p_mm
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-01 00:00:00+00:00,38.8565061,-3.6567878,219,2018-09-01T02:00:23+00:00,0.3591668657747321,88.2600794751612,0.3591668657747321,174.82348643487148,5,2018,Europa / DER A1A26 (eobs 4004),2018-09-01,data\weather\weather_2018\dataset2_daily_weather_2018.csv,30.242521286010746,0.5993244051933289,157.71498107910156,936.8660888671876,0.0,0.3799341022968292,1585.8427734375,exact,0.0,0.3792142327567624,-0.925308902839857,0.0
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-02 00:00:00+00:00,38.71902085,-3.82576205,218,2018-09-02T02:00:23+00:00,21.170872216609524,223.82407516693195,21.170872216609524,135.56399569177074,0,2018,Europa / DER A1A26 (eobs 4004),2018-09-02,data\weather\weather_2018\dataset2_daily_weather_2018.csv,30.865083694458008,2.1684792041778564,216.25698852539065,950.6799926757812,13.774872,0.0977714583277702,1195.2064208984375,exact,0.0,-0.5914080082534018,-0.8063724745883531,2.6929278999720636
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-03 00:00:00+00:00,37.8145408,-4.7414581,219,2018-09-03T02:00:23+00:00,128.4739636015678,218.76464567035868,128.4739636015678,5.059429496573273,0,2018,Europa / DER A1A26 (eobs 4004),2018-09-03,data\weather\weather_2018\dataset2_daily_weather_2018.csv,27.24518394470215,3.203761100769043,251.5902404785156,988.1158447265624,0.091552734,0.4772924184799194,890.2364501953125,exact,0.0,-0.9488222315533165,-0.3158106599058756,0.08760120917108961
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-04 00:00:00+00:00,37.8155113,-4.7428466,219,2018-09-04T02:00:23+00:00,0.1628571528881904,311.50155814775667,0.1628571528881904,92.736912477398,1,2018,Europa / DER A1A26 (eobs 4004),2018-09-04,data\weather\weather_2018\dataset2_daily_weather_2018.csv,24.82573127746582,2.329099178314209,229.80584716796875,988.914306640625,0.0,0.0793855562806129,895.257568359375,exact,0.0,-0.7638618951200495,-0.6453797371963319,0.0
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-05 00:00:00+00:00,37.815734,-4.7413708,217,2018-09-05T02:00:23+00:00,0.1319822539331762,79.1853448308234,0.1319822539331762,127.68378668306671,2,2018,Europa / DER A1A26 (eobs 4004),2018-09-05,data\weather\weather_2018\dataset2_daily_weather_2018.csv,24.35826873779297,3.047658681869507,235.315673828125,991.0089721679688,0.17166138,0.3029710650444031,1045.260498046875,exact,0.0,-0.8222997423197966,-0.5690545964850791,0.1584227244933006
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-06 00:00:00+00:00,37.8146339,-4.744441,217,2018-09-06T02:00:23+00:00,0.2961414481813248,245.6034133124797,0.2961414481813248,166.41806848165635,3,2018,Europa / DER A1A26 (eobs 4004),2018-09-06,data\weather\weather_2018\dataset2_daily_weather_2018.csv,25.29435920715332,1.7803016901016235,233.3899383544922,989.8516235351562,0.0,0.1530081033706665,967.0667724609376,exact,0.0,-0.8027127604527922,-0.5963658476189413,0.0
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-07 00:00:00+00:00,37.8145022,-4.749184,218,2018-09-07T02:00:23+00:00,0.4169014651400549,267.98842554619245,0.4169014651400549,22.3850122337127,4,2018,Europa / DER A1A26 (eobs 4004),2018-09-07,data\weather\weather_2018\dataset2_daily_weather_2018.csv,25.63119506835937,2.010281562805176,210.4756774902344,988.8495483398438,0.0,0.1488926112651825,1039.5340576171875,exact,0.0,-0.5071725488744097,-0.8618445368326207,0.0
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-08 00:00:00+00:00,37.8143402,-4.747999200000001,218,2018-09-08T02:00:23+00:00,0.1056251789756963,99.81901094910825,0.1056251789756963,168.1694145970842,5,2018,Europa / DER A1A26 (eobs 4004),2018-09-08,data\weather\weather_2018\dataset2_daily_weather_2018.csv,21.175172805786133,1.2197728157043457,201.4735565185547,992.01318359375,282.61517,0.6136249303817749,328.1371154785156,exact,0.0,-0.3660717759779166,-0.9305866186617847,5.647618284059547
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-09 00:00:00+00:00,37.81708424999999,-4.7432478,216,2018-09-09T02:00:23+00:00,0.5170140936774745,53.82965560103298,0.5170140936774745,45.989355348075264,6,2018,Europa / DER A1A26 (eobs 4004),2018-09-09,data\weather\weather_2018\dataset2_daily_weather_2018.csv,23.70039176940918,1.7281173467636108,116.55304718017578,993.515380859375,32.580853,0.5980736017227173,565.76123046875,exact,0.0,0.8945208667628103,-0.44702619489903556,3.5139560533517837
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-10 00:00:00+00:00,37.81472815,-4.747980999999999,218,2018-09-10T02:00:23+00:00,0.491433148333376,237.7857891899145,0.491433148333376,176.04386641111847,7,2018,Europa / DER A1A26 (eobs 4004),2018-09-10,data\weather\weather_2018\dataset2_daily_weather_2018.csv,25.682836532592773,2.5382862091064453,51.71110916137695,994.9986572265624,0.0,0.0105806402862071,702.4273681640625,exact,0.0,0.7848965256318481,0.6196268587230976,0.0
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-11 00:00:00+00:00,37.8161451,-4.7414911,219,2018-09-11T02:00:23+00:00,0.5914639353726394,74.54866927398825,0.5914639353726394,163.23711991592626,8,2018,Europa / DER A1A26 (eobs 4004),2018-09-11,data\weather\weather_2018\dataset2_daily_weather_2018.csv,27.006317138671875,1.5116442441940308,114.09957122802734,994.8320922851562,0.16260147,0.1190483719110488,684.6414184570312,exact,0.0,0.9128372329414034,-0.40832362919121157,0.15066014069167658
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-12 00:00:00+00:00,37.81406795,-4.7416312000000005,216,2018-09-12T02:00:23+00:00,0.2312965054733781,183.0500852313704,0.2312965054733781,108.50141595738214,9,2018,Europa / DER A1A26 (eobs 4004),2018-09-12,data\weather\weather_2018\dataset2_daily_weather_2018.csv,27.18802070617676,1.4011385440826416,140.4738006591797,996.00390625,0.8010864,0.235395923256874,699.680419921875,exact,0.0,0.6364309904956246,-0.7713336465737497,0.5883900383912747
Europa_DER_A1A26_eobs_4004__2018__southbound_01,Europa / DER A1A26 (eobs 4004),2018,1,178,62,9.897526999999997,Europa / DER A1A26 (eobs 4004),2018-09-13 00:00:00+00:00,37.7947033,-4.741675,219,2018-09-13T02:00:23+00:00,2.153257248926726,180.10240710185028,2.153257248926726,2.947678129520113,10,2018,Europa / DER A1A26 (eobs 4004),2018-09-13,data\weather\weather_2018\dataset2_daily_weather_2018.csv,27.278718948364254,1.5652892589569092,216.2720489501953,993.87060546875,0.006198883,0.2022633999586105,710.4346313476562,exact,0.0,-0.5916199460502183,-0.8062169927727502,0.006179748957192027
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-02 00:00:00+00:00,47.1668648,7.3905509,219,2019-08-02T02:00:23+00:00,1.7549657701776544,7.205091914693696,1.7549657701776544,41.42337107742634,5,2019,Europa / DER A1A26 (eobs 4004),2019-08-02,data\weather\weather_2019\dataset2_daily_weather_2019.csv,18.96830526027397,0.8712795725114155,206.34283062100457,942.9823628767124,32.860756020400004,0.5940564312785388,493.5101134109589,exact,0.0,-0.4437412222696262,-0.8961549685510081,3.5222567042879773
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-03 00:00:00+00:00,47.0996225,7.3937349,217,2019-08-03T02:00:23+00:00,7.480891246943585,178.1538145631488,7.480891246943585,170.9487226484551,6,2019,Europa / DER A1A26 (eobs 4004),2019-08-03,data\weather\weather_2019\dataset2_daily_weather_2019.csv,20.347626483870968,1.3051867360368663,221.02245220276495,945.0727941935484,0.3395080548,0.5372131679815668,872.7770923870968,exact,0.0,-0.6563547227772968,-0.7544524358022432,0.29230242327298717
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-04 00:00:00+00:00,47.095016,7.4230653,217,2019-08-04T02:00:23+00:00,2.2785327973552274,102.9805288551463,2.2785327973552274,75.17328570800248,7,2019,Europa / DER A1A26 (eobs 4004),2019-08-04,data\weather\weather_2019\dataset2_daily_weather_2019.csv,20.927231115207373,0.8171278595391706,71.34798560368664,946.4207256682027,0.0114440916,0.1795342095391705,672.5569431520737,exact,0.0,0.9474784610723714,0.31981958320892523,0.0113791033348447
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-05 00:00:00+00:00,47.10138055,7.46457315,218,2019-08-05T02:00:23+00:00,3.2206694935881344,77.291095180723,3.2206694935881344,25.6894336744233,8,2019,Europa / DER A1A26 (eobs 4004),2019-08-05,data\weather\weather_2019\dataset2_daily_weather_2019.csv,24.388728082568807,2.129601071146789,204.3070002293578,944.9337255045872,0.4806518455199999,0.373816114,929.530463055046,exact,0.0,-0.41162570809777393,-0.911352992222556,0.3924824269746491
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-06 00:00:00+00:00,47.1002428,7.5657797,217,2019-08-06T02:00:23+00:00,7.661535601875906,90.90907788117464,7.661535601875906,13.617982700451648,9,2019,Europa / DER A1A26 (eobs 4004),2019-08-06,data\weather\weather_2019\dataset2_daily_weather_2019.csv,21.786878437788012,1.1150897557603687,160.96394174193549,944.4708031336404,37.8494264366,0.8485052584792626,282.53680905069126,exact,0.0,0.32616313818592363,-0.9453134968298665,3.659693313167995
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-07 00:00:00+00:00,47.10002025,7.562909149999999,218,2019-08-07T02:00:23+00:00,0.2186841395224015,263.50349911522324,0.2186841395224015,172.59442123404858,10,2019,Europa / DER A1A26 (eobs 4004),2019-08-07,data\weather\weather_2019\dataset2_daily_weather_2019.csv,18.67857592201835,1.315219056972477,220.90977298165137,942.543429266055,96.446037439,0.9463705327981652,312.42287504587154,exact,0.0,-0.6548697306531226,-0.7557417785687826,4.5792987626229795
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-08 00:00:00+00:00,47.1048904,7.56371065,218,2019-08-08T02:00:23+00:00,0.5449240866376036,6.3915473850049125,0.5449240866376036,102.88804826978168,11,2019,Europa / DER A1A26 (eobs 4004),2019-08-08,data\weather\weather_2019\dataset2_daily_weather_2019.csv,20.891895256880733,0.6408438460091743,134.4386260733945,944.6500473394497,0.02574920652,0.3416381253270183,579.9414319311926,exact,0.0,0.7140008377605853,-0.7001448447836934,0.025423278779050054
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-09 00:00:00+00:00,47.1064563,7.5616195,215,2019-08-09T02:00:23+00:00,0.2353013271644063,317.73123814818587,0.2353013271644063,48.660309236819046,12,2019,Europa / DER A1A26 (eobs 4004),2019-08-09,data\weather\weather_2019\dataset2_daily_weather_2019.csv,24.309079041860464,1.220767835813953,170.8067031906977,942.9314353488372,0.0,0.6520754799534884,541.9860625023256,exact,0.0,0.15976569881356256,-0.9871549632568405,0.0
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-10 00:00:00+00:00,47.0677609,7.5708743,219,2019-08-10T02:00:23+00:00,4.359417807372888,170.74731083551023,4.359417807372888,146.98392731267563,13,2019,Europa / DER A1A26 (eobs 4004),2019-08-10,data\weather\weather_2019\dataset2_daily_weather_2019.csv,19.90194897716895,1.6466268718721462,234.9294741552511,948.8094315981734,135.164258734,0.7386329705936073,483.4147164931507,exact,0.0,-0.8184454039663536,-0.5745843025408477,4.913861941759555
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-11 00:00:00+00:00,47.070998200000005,7.54738715,216,2019-08-11T02:00:23+00:00,1.8148878814120728,281.4487262367376,1.8148878814120728,110.70141540122734,14,2019,Europa / DER A1A26 (eobs 4004),2019-08-11,data\weather\weather_2019\dataset2_daily_weather_2019.csv,19.503395375,2.3707563171296298,143.74778140277778,945.0434433333334,77.4731633296,0.5985894401481482,511.878321287037,exact,0.0,0.5913408749281654,-0.8064217070734094,4.362756697925296
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-12 00:00:00+00:00,47.151135,7.3877202,218,2019-08-12T02:00:23+00:00,15.013477394845482,306.4657444625128,15.013477394845482,25.01701822577519,0,2019,Europa / DER A1A26 (eobs 4004),2019-08-12,data\weather\weather_2019\dataset2_daily_weather_2019.csv,16.188643720183485,1.2625200775229355,211.9045037908257,945.1479838073396,57.84082460174,0.9086669106422018,457.44999,exact,0.0,-0.528505067340114,-0.8489301465938299,4.074835909940612
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-13 00:00:00+00:00,47.1541337,7.39900235,218,2019-08-13T02:00:23+00:00,0.9159796547179146,68.64819224182452,0.9159796547179146,122.18244777931176,1,2019,Europa / DER A1A26 (eobs 4004),2019-08-13,data\weather\weather_2019\dataset2_daily_weather_2019.csv,15.707414536697248,1.5589243536238533,311.5837603211009,946.4071337155964,10.29491414112,0.8882292296330275,686.4545138761467,exact,0.0,-0.7479862409597133,0.6637142331869625,2.4243525483966084
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-14 00:00:00+00:00,47.1539098,7.38618955,218,2019-08-14T02:00:23+00:00,0.9691722247694452,268.5326926542141,0.9691722247694452,160.11549958761043,2,2019,Europa / DER A1A26 (eobs 4004),2019-08-14,data\weather\weather_2019\dataset2_daily_weather_2019.csv,15.969313638990824,0.8806233709174313,100.11791033027524,945.850003761468,2.0341873392,0.3637399935779816,866.6927397522936,exact,0.0,0.984448313247579,-0.17567446753582786,1.109943625625239
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-15 00:00:00+00:00,47.1512204,7.3886887,219,2019-08-15T02:00:23+00:00,0.3537562678354719,147.70859565363833,0.3537562678354719,120.82409700057576,3,2019,Europa / DER A1A26 (eobs 4004),2019-08-15,data\weather\weather_2019\dataset2_daily_weather_2019.csv,17.113213095890412,2.569832104109589,234.16215319634705,943.7985388127854,40.94314571,0.760290970045662,649.5256757534247,exact,0.0,-0.8106772474992888,-0.5854932966200185,3.736315027668192
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-16 00:00:00+00:00,47.15444785,7.3936685,216,2019-08-16T02:00:23+00:00,0.5201831092788618,46.37564099311379,0.5201831092788618,101.33295466052454,4,2019,Europa / DER A1A26 (eobs 4004),2019-08-16,data\weather\weather_2019\dataset2_daily_weather_2019.csv,18.349399337962964,1.0195245128703705,144.26556371296297,945.3388952777776,0.72669983844,0.7276886852037037,759.5207494907407,exact,0.0,0.5840291897233159,-0.811732656452312,0.5462119788704818
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-17 00:00:00+00:00,47.1546809,7.3926279,219,2019-08-17T02:00:23+00:00,0.082842586017411,288.22905504442843,0.082842586017411,118.14658594868536,5,2019,Europa / DER A1A26 (eobs 4004),2019-08-17,data\weather\weather_2019\dataset2_daily_weather_2019.csv,19.887556940639268,1.84125957369863,215.1840543835617,941.6966924200912,0.0,0.831571813150685,729.6227869771689,exact,0.0,-0.5762048795577284,-0.8173052898237376,0.0
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-18 00:00:00+00:00,47.15250935,7.39513875,218,2019-08-18T02:00:23+00:00,0.307169683348157,141.82148489446598,0.307169683348157,146.40757014996245,6,2019,Europa / DER A1A26 (eobs 4004),2019-08-18,data\weather\weather_2019\dataset2_daily_weather_2019.csv,23.691443467889908,1.7490975523853212,205.0348061743119,938.931178761468,14.70661158,0.267110561985321,747.5053711559633,exact,0.0,-0.42316874970324664,-0.906050886691576,2.7540817434534515
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-19 00:00:00+00:00,47.1502528,7.3896313,219,2019-08-19T02:00:23+00:00,0.4862183877919371,238.93376866671505,0.4862183877919371,97.11228377224904,7,2019,Europa / DER A1A26 (eobs 4004),2019-08-19,data\weather\weather_2019\dataset2_daily_weather_2019.csv,18.136920401826483,1.092721092785388,246.5833619908676,945.0343522374428,167.449474214,0.9486520206392692,260.0136562009132,exact,0.0,-0.9176392599929889,-0.39741437885350817,5.126635848529792
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-20 00:00:00+00:00,47.1502069,7.3892241,219,2019-08-20T02:00:23+00:00,0.0312131317240782,260.5890981391042,0.0312131317240782,21.655329472389155,8,2019,Europa / DER A1A26 (eobs 4004),2019-08-20,data\weather\weather_2019\dataset2_daily_weather_2019.csv,14.515691812785388,1.3252896935159817,263.13696675981737,949.70977630137,255.435942528,0.997459097260274,354.53253986301365,exact,0.0,-0.9928346465833763,-0.11949629510433489,5.54687889668847
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-21 00:00:00+00:00,47.1513912,7.389776,219,2019-08-21T02:00:23+00:00,0.1381434995320904,17.584374873715547,0.1381434995320904,116.99527673461137,9,2019,Europa / DER A1A26 (eobs 4004),2019-08-21,data\weather\weather_2019\dataset2_daily_weather_2019.csv,15.347276954337898,3.7266128319634704,65.44468761187214,951.9799653424658,0.05722045752,0.882233221826484,734.3770726027396,exact,0.0,0.909560508985854,0.41557151068545845,0.055643254222901804
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-22 00:00:00+00:00,47.1511721,7.3877036,219,2019-08-22T02:00:23+00:00,0.1585970484933004,261.164295977348,0.1585970484933004,116.42007889636756,10,2019,Europa / DER A1A26 (eobs 4004),2019-08-22,data\weather\weather_2019\dataset2_daily_weather_2019.csv,16.278788452054794,2.0531687698630137,68.83727493150684,950.5340810958904,1.430034613,0.5005583730045662,419.9173798995434,exact,0.0,0.9325588660987598,0.3610179514381458,0.8879055012839335
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-23 00:00:00+00:00,47.1512028,7.3887676,219,2019-08-23T02:00:23+00:00,0.0805320751806274,87.57016068832559,0.0805320751806274,173.5941352890224,11,2019,Europa / DER A1A26 (eobs 4004),2019-08-23,data\weather\weather_2019\dataset2_daily_weather_2019.csv,16.778919910958905,2.2137747487671238,79.158233,949.97512543379,0.00619888308,0.4740157469406392,537.1703357351598,exact,0.0,0.9821503940776528,0.1880973243114086,0.006179749036699172
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-24 00:00:00+00:00,47.1563485,7.4001891,216,2019-08-24T02:00:23+00:00,1.0359925437160606,56.47101016711787,1.0359925437160606,31.09915052120772,12,2019,Europa / DER A1A26 (eobs 4004),2019-08-24,data\weather\weather_2019\dataset2_daily_weather_2019.csv,18.403697861111112,0.9961206588888888,105.15602837037038,947.1915992592592,0.1831054675199999,0.4538931669212963,441.88290308333336,exact,0.0,0.9652174272756114,-0.26144849986842494,0.16814273361749044
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-25 00:00:00+00:00,47.1563991,7.4003304,219,2019-08-25T02:00:23+00:00,0.0120750327185943,62.22763887916386,0.0120750327185943,5.756628712045995,13,2019,Europa / DER A1A26 (eobs 4004),2019-08-25,data\weather\weather_2019\dataset2_daily_weather_2019.csv,20.28363889041096,0.735199453607306,129.74159703652967,946.4609652054796,0.21171569712,0.3352885507726028,467.9585081552512,exact,0.0,0.7689356035318713,-0.6393262372381388,0.1920372867971618
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-26 00:00:00+00:00,47.1557109,7.3990189,217,2019-08-26T02:00:23+00:00,0.1252597250040002,232.3439736769596,0.1252597250040002,170.11633479779573,14,2019,Europa / DER A1A26 (eobs 4004),2019-08-26,data\weather\weather_2019\dataset2_daily_weather_2019.csv,20.66190760829493,0.9610515839631336,101.51715588018432,945.6783825345622,0.0,0.0130864159216589,513.5457066451613,exact,0.0,0.9798649646317039,-0.19966134099346755,0.0
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-27 00:00:00+00:00,47.1575065,7.3964094,218,2019-08-27T02:00:23+00:00,0.2807066408208284,315.34036359204066,0.2807066408208284,82.99638991508107,15,2019,Europa / DER A1A26 (eobs 4004),2019-08-27,data\weather\weather_2019\dataset2_daily_weather_2019.csv,21.475489926605505,1.0639149848623852,189.0927580733945,944.8161153211008,1.525878903,0.5171105620587156,384.80379872018347,exact,0.0,-0.15803326136573875,-0.9874337893256986,0.9265890825574359
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-28 00:00:00+00:00,47.1574365,7.3975088,217,2019-08-28T02:00:23+00:00,0.083490428421062,95.34894283577216,0.083490428421062,140.0085792437315,16,2019,Europa / DER A1A26 (eobs 4004),2019-08-28,data\weather\weather_2019\dataset2_daily_weather_2019.csv,23.04846302764977,1.126319219078341,154.88950578341013,944.6581077419354,23.2057569076,0.5810951880184332,434.6080413271889,exact,0.0,0.4243652783714636,-0.9054910880360503,3.1865904936154017
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-29 00:00:00+00:00,47.158408300000005,7.3964018,216,2019-08-29T02:00:23+00:00,0.1366844676744636,322.2397227776004,0.1366844676744636,133.1092200581718,17,2019,Europa / DER A1A26 (eobs 4004),2019-08-29,data\weather\weather_2019\dataset2_daily_weather_2019.csv,21.50456283796296,1.189964297175926,207.05595699074075,947.2841378240742,57.335376401,0.6960524061111111,448.8982809074074,exact,0.0,-0.45486047011344316,-0.8905627168976801,4.066208708659221
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-30 00:00:00+00:00,47.1511825,7.387693,217,2019-08-30T02:00:23+00:00,1.0388509562568542,219.34072816683303,1.0388509562568542,102.89899461076736,18,2019,Europa / DER A1A26 (eobs 4004),2019-08-30,data\weather\weather_2019\dataset2_daily_weather_2019.csv,21.742097032258062,1.708873486267281,52.23631532258065,948.300134470046,4.7264100649200005,0.4915687093917051,493.230426843318,exact,0.0,0.7905433275777578,0.6124061129857261,1.745088818662894
Europa_DER_A1A26_eobs_4004__2019__southbound_01,Europa / DER A1A26 (eobs 4004),2019,1,183,114,7.004765849999998,Europa / DER A1A26 (eobs 4004),2019-08-31 00:00:00+00:00,47.155559,7.3876952,219,2019-08-31T02:00:23+00:00,0.4866452970761579,0.0195854609945627,0.4866452970761579,140.67885729416153,19,2019,Europa / DER A1A26 (eobs 4004),2019-08-31,data\weather\weather_2019\dataset2_daily_weather_2019.csv,22.123635365296803,1.2661781075799086,179.24175643835616,943.20630913242,1.85012822472,0.3239729366484019,416.8363308310502,exact,0.0,0.013233460401825596,-0.9999124339289882,1.0473639843983131
