epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,5.0246803033373935,1.1330386052069954,3.6778726740817707,0.4275380953072179,3.0141450349592676,0.4865085076051807,4.390437877112087,1.7021719060851994,3.7708042906304606,3.9185496654616268,0.4270152505446622,0.28823529411764703,0.8235294117647058,0.001
2,3.795226218740072,0.9704710073259534,2.655374778176412,0.33876084130043904,2.6529949720597754,0.39452303364845387,3.820727453654883,1.7021719060851994,2.9207244672969175,3.3117100958903483,0.519893899204244,0.3798449612403101,0.8235294117647058,0.001
3,3.4511189592964326,0.896547786629795,2.383244768749103,0.34265285559590775,2.3751768215306366,0.39892700970062706,3.471188115104069,1.7021719063055494,2.717787896859668,2.8877552622127003,0.5648414985590777,0.4298245614035088,0.8235294117647058,0.001
4,3.2880441551948874,0.8830360657847082,2.2483070575375654,0.31340210522609363,2.116952182625226,0.37238398345803597,3.186180185698758,1.702171906746249,2.643084637999755,3.045512155331878,0.5372340425531914,0.39299610894941633,0.8487394957983193,0.001
5,2.8950898757483294,0.7963391240555345,1.9429342239929877,0.31163301061349963,1.9100735526869346,0.3711862731001954,2.8920058137608105,1.7021719063055494,2.5908864165850796,2.564109815907787,0.6336633663366338,0.5217391304347826,0.8067226890756303,0.001
6,2.6338878440328095,0.7299100270773698,1.7508302827859763,0.30629509274267663,1.6746665585283431,0.3642979807972688,2.5867255593403873,1.702171906746249,2.246987576846054,2.0815095178741623,0.7142857142857143,0.6211180124223602,0.8403361344537815,0.001
7,2.5265440680844065,0.7034334346459225,1.6665733072101079,0.3130746755934907,1.586056468226773,0.37079783299053004,2.4748888200840975,1.7021719058648495,2.207978156930638,2.2645179731788563,0.653968253968254,0.5255102040816326,0.865546218487395,0.001
8,2.390936630710877,0.6781918946343738,1.5636364759226604,0.29821649283280877,1.5512189922403277,0.35749281576512704,2.4081572895790426,1.7021719041020504,2.309945104302849,2.473345130296379,0.5955056179775281,0.4472573839662447,0.8907563025210085,0.001
9,2.4196305737698145,0.6756694392884726,1.5874117639280731,0.3130987048589809,1.5642490234921467,0.3681334938557884,2.423985226978436,1.7021719047631,2.345418493760932,2.1243949346313196,0.7022900763358779,0.6433566433566433,0.773109243697479,0.001
10,2.321426213118153,0.6573567297894941,1.5113668728227316,0.3054052018965018,1.4678682992286471,0.36766656175558754,2.3090582731250473,1.7021719047631,2.4317063505239718,2.7360837137853373,0.5483028720626631,0.3977272727272727,0.8823529411764706,0.001
11,2.269661601502001,0.638312298136586,1.484111144670497,0.2944762458312093,1.4524380744274794,0.35212671415202057,2.266813740051608,1.702171906746249,2.286514423691191,2.1963462133284195,0.6538461538461539,0.5284974093264249,0.8571428571428571,0.001
12,2.2483398255490994,0.6183281458790333,1.4747358364450733,0.31055173517485424,1.404228862684888,0.37216708207306715,2.2086405361866555,1.7021719060851994,2.271658032306241,2.277017540499816,0.6518987341772152,0.5228426395939086,0.865546218487395,0.0005
13,2.075979220448492,0.5897559207380368,1.3383879192214796,0.2956707508969439,1.3505330656460606,0.35022144537425964,2.1153997088095617,1.7021719045427501,2.362565694586847,2.5895186713354423,0.6127167630057804,0.4669603524229075,0.8907563025210085,0.0005
14,1.978515729445847,0.5540096535039256,1.275729525111299,0.29755312168554104,1.306308278535078,0.3518564344664378,2.03624614638013,1.7021719063055494,2.443411106102568,2.370908887901941,0.6466666666666666,0.5359116022099447,0.8151260504201681,0.0005
15,1.9612289360843171,0.5470887360863677,1.2670141985147585,0.29425201117441524,1.326116081747242,0.3530268275252993,2.049718230577141,1.7021719043224004,2.470285427548308,2.5948884540036072,0.6149068322981366,0.4876847290640394,0.8319327731092437,0.0005
16,1.9025197793727882,0.5133571989434924,1.2473150630534908,0.28369502009834247,1.2573778177585708,0.33882453054354944,1.9401472956768466,1.7021719047631,2.547267441388199,2.656002706168099,0.5567567567567568,0.4103585657370518,0.865546218487395,0.0005
17,1.8801991988021654,0.5132852498021893,1.223174220753245,0.2874794306574379,1.292548453301026,0.3429616752481725,1.9773145435918502,1.7021719063055494,2.6121982113490922,2.2967473376480356,0.6879432624113476,0.5950920245398773,0.8151260504201681,0.00025
18,1.8286653746077843,0.48739927770249725,1.1977277632782066,0.28707669358597226,1.2318460421288961,0.3407492892689273,1.8896199674130367,1.7021719065258991,2.525775558626806,2.4682061848490604,0.6226415094339623,0.49748743718592964,0.8319327731092437,0.00025
19,1.7896619380732341,0.4762225524004198,1.176636191701272,0.27360643416147357,1.2316357014139567,0.3243821641764227,1.8700493611601936,1.7021719038817005,2.6752671953049694,2.6228957925398118,0.5714285714285714,0.4375,0.8235294117647058,0.00025
