threshold,tp,fp,tn,fn,accuracy,precision,recall,specificity,f1,false_positive_rate,false_negative_rate,balanced_accuracy,roc_auc,pr_auc
0.0013784203911200166,128,1660,0,0,0.07158836689038031,0.07158836689038031,1.0,0.0,0.13361169102296452,1.0,0.0,0.5,0.8846103162650603,0.430223693127623
0.009923020657151938,128,1642,18,0,0.08165548098434004,0.07231638418079096,1.0,0.010843373493975903,0.13487881981032665,0.9891566265060241,0.0,0.505421686746988,0.8846103162650603,0.430223693127623
0.04834038771688939,128,1624,36,0,0.09172259507829977,0.0730593607305936,1.0,0.021686746987951807,0.13617021276595745,0.9783132530120482,0.0,0.5108433734939759,0.8846103162650603,0.430223693127623
0.07578382477164268,128,1606,54,0,0.1017897091722595,0.07381776239907728,1.0,0.03253012048192771,0.13748657357679916,0.9674698795180723,0.0,0.5162650602409639,0.8846103162650603,0.430223693127623
0.11084183305501938,128,1588,72,0,0.11185682326621924,0.07459207459207459,1.0,0.043373493975903614,0.13882863340563992,0.9566265060240964,0.0,0.5216867469879518,0.8846103162650603,0.430223693127623
0.14357615858316422,128,1570,90,0,0.12192393736017897,0.07538280329799764,1.0,0.05421686746987952,0.14019715224534499,0.9457831325301205,0.0,0.5271084337349398,0.8846103162650603,0.430223693127623
0.1737260228395462,128,1552,108,0,0.1319910514541387,0.0761904761904762,1.0,0.06506024096385542,0.14159292035398233,0.9349397590361446,0.0,0.5325301204819277,0.8846103162650603,0.430223693127623
0.2148459340631962,127,1535,125,1,0.14093959731543623,0.07641395908543923,0.9921875,0.07530120481927711,0.14189944134078214,0.9246987951807228,0.0078125,0.5337443524096386,0.8846103162650603,0.430223693127623
0.2442881488800049,127,1518,142,1,0.15044742729306487,0.07720364741641338,0.9921875,0.0855421686746988,0.14326001128031587,0.9144578313253012,0.0078125,0.5388648343373494,0.8846103162650603,0.430223693127623
0.2612602108716965,126,1501,159,2,0.1593959731543624,0.07744314689612784,0.984375,0.09578313253012048,0.14358974358974358,0.9042168674698795,0.015625,0.5400790662650602,0.8846103162650603,0.430223693127623
0.2899236559867859,126,1483,177,2,0.16946308724832215,0.07830950901180858,0.984375,0.10662650602409639,0.14507772020725387,0.8933734939759036,0.015625,0.5455007530120481,0.8846103162650603,0.430223693127623
0.3197211107611656,126,1465,195,2,0.17953020134228187,0.07919547454431175,0.984375,0.11746987951807229,0.14659685863874344,0.8825301204819277,0.015625,0.5509224397590361,0.8846103162650603,0.430223693127623
0.34749397993087766,126,1447,213,2,0.18959731543624161,0.08010171646535283,0.984375,0.12831325301204818,0.14814814814814814,0.8716867469879518,0.015625,0.556344126506024,0.8846103162650603,0.430223693127623
0.3699727413058281,126,1429,231,2,0.19966442953020133,0.08102893890675242,0.984375,0.1391566265060241,0.14973262032085563,0.8608433734939759,0.015625,0.561765813253012,0.8846103162650603,0.430223693127623
0.4044318133592606,125,1412,248,3,0.2086129753914989,0.08132726089785296,0.9765625,0.1493975903614458,0.15015015015015012,0.8506024096385543,0.0234375,0.5629800451807229,0.8846103162650603,0.430223693127623
0.4361849427223206,125,1394,266,3,0.2186800894854586,0.08229098090849243,0.9765625,0.1602409638554217,0.1517911353976928,0.8397590361445784,0.0234375,0.5684017319277108,0.8846103162650603,0.430223693127623
0.4531288719177246,125,1377,283,3,0.22818791946308725,0.08322237017310254,0.9765625,0.17048192771084336,0.15337423312883436,0.8295180722891566,0.0234375,0.5735222138554217,0.8846103162650603,0.430223693127623
0.4834698769450188,125,1359,301,3,0.23825503355704697,0.08423180592991913,0.9765625,0.18132530120481927,0.15508684863523572,0.8186746987951807,0.0234375,0.5789439006024096,0.8846103162650603,0.430223693127623
0.514424042701721,125,1341,319,3,0.2483221476510067,0.08526603001364257,0.9765625,0.19216867469879517,0.15683814303638646,0.8078313253012048,0.0234375,0.5843655873493976,0.8846103162650603,0.430223693127623
0.5376035404205323,124,1324,336,4,0.25727069351230425,0.0856353591160221,0.96875,0.20240963855421687,0.15736040609137056,0.7975903614457831,0.03125,0.5855798192771084,0.8846103162650603,0.430223693127623
0.5571136713027954,123,1307,353,5,0.2662192393736018,0.08601398601398601,0.9609375,0.21265060240963857,0.15789473684210525,0.7873493975903615,0.0390625,0.5867940512048193,0.8846103162650603,0.430223693127623
