const_velocity_final_rollout_error_km,const_velocity_mean_rollout_error_km,direct_final_rollout_error_km,direct_mean_rollout_error_km,direct_model,lat_max,lat_min,lon_max,lon_min,lstm_final_rollout_error_km,lstm_mean_rollout_error_km,lstm_model,observed_days,observed_displacement_km,path_copy_index,path_id,path_year,persistence_final_rollout_error_km,persistence_mean_rollout_error_km,records,rollout_steps,setup,source_bird_id,transformer_final_rollout_error_km,transformer_mean_rollout_error_km,transformer_model
4158.38577213014,2028.7606914337473,1617.8733919302579,863.8949731892053,direct_transformer_2l_k7,47.92222675,41.64705355,8.6020267,0.9430285,91.08243384417686,103.64364236603829,triline_lstm_2l_k7,30,739.2551885667646,1,Louis_DER_AU050_eobs_3264__2021__southbound_01,2021,190.8107325405351,190.42559032833765,78,48,setup_30km,Louis / DER AU050 (eobs 3264),78.11461719431696,78.22320779915508,triline_transformer_4l_k7
34.93579984515639,14.901009908074183,1025.381066228157,621.3239405570038,direct_transformer_2l_k7,47.9113033,41.53766505,8.5728078,0.6143338,51.16012194405312,37.422873116689004,triline_lstm_2l_k7,30,918.0872223253929,1,Louis_DER_AU050_eobs_3264__2022__southbound_01,2022,29.46117966866473,12.527351722307857,61,31,setup_30km,Louis / DER AU050 (eobs 3264),44.64190193558882,26.361801864119432,triline_transformer_4l_k7
270.31335295527924,279.05292446837984,423.8980345096426,217.8396946110934,direct_transformer_2l_k7,47.93253095,41.585689900000006,8.5819782,0.6089633,358.16624372128456,237.56940691679057,triline_lstm_2l_k7,46,51.55545235761921,1,Louis_DER_AU050_eobs_3264__2023__southbound_01,2023,891.2436996715168,617.0258474194706,59,13,setup_30km,Louis / DER AU050 (eobs 3264),519.3556908241504,351.13806559331505,triline_transformer_4l_k7
1422.6460928288786,523.6755437586186,812.6196360664362,589.91800851182,direct_transformer_2l_k7,47.8112431,34.2576062,8.89145865,-6.580606,982.569141215448,749.9949398823545,triline_lstm_2l_k7,83,55.614786674948434,1,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,2019,1925.77232282804,1496.1088755700018,139,56,setup_30km,Mirabell + / DER AN910 (eobs 3907),1153.399866872782,921.5216693674757,triline_transformer_4l_k7
2258.3434942690683,910.0666937573632,608.4884409457815,306.78561152669477,direct_transformer_2l_k7,47.8120999,38.5332653,8.8864307,-4.36811535,527.846450478071,535.5962084483766,triline_lstm_2l_k7,76,213.05029991147262,1,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,2020,1273.057687668923,1051.8196461660764,92,16,setup_30km,Mirabell + / DER AN910 (eobs 3907),671.0038233819395,650.3345142315504,triline_transformer_4l_k7
2170.410561035294,894.7647935277904,1578.4093363792151,866.1096300089075,direct_transformer_2l_k7,49.89955475,41.5241537,8.538199500000001,0.43048175,494.0377226554356,520.6480452810608,triline_lstm_2l_k7,38,121.1423927728407,1,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,2019,1009.5723332824965,926.1513503537541,80,42,setup_30km,Sara + / DER AU017 (eobs 3941),294.0392399338963,446.6296301728722,triline_transformer_4l_k7
4150.553387658273,1744.169288406533,1497.1799354565162,1038.3107682960426,direct_transformer_2l_k7,47.8074046,41.53495435000001,8.88580825,0.4972057,270.7752900489089,361.16971623012176,triline_lstm_2l_k7,65,63.08789080416817,1,Sierit_DER_AN858_eobs2561__2020__southbound_01,2020,897.6793414475592,877.8363891002459,139,74,setup_30km,Sierit  / DER AN858 (eobs2561),145.32017578431172,247.34272046655025,triline_transformer_4l_k7
1886.0217865002203,779.0468764283528,748.1621120114199,576.5238562460645,direct_transformer_2l_k7,47.8109808,41.53828245,8.8902253,0.5537554,294.90158262682206,294.267875829563,triline_lstm_2l_k7,31,112.41877922382425,1,Sierit_DER_AN858_eobs2561__2021__southbound_01,2021,844.0610264501253,752.8186210474078,66,35,setup_30km,Sierit  / DER AN858 (eobs2561),61.53973505313028,122.38791081929251,triline_transformer_4l_k7
715.1709469005762,357.96270973097455,399.1744690206479,238.0654132880082,direct_transformer_2l_k7,47.7542203,41.5365587,9.06452145,0.0522777,222.93232766641958,156.42051250200615,triline_lstm_2l_k7,30,955.5466267824416,1,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,2019,6.6040034150822695,5.505491079667578,145,115,setup_30km,Zozu + / DER AL581 (eobs2541),197.93600717891226,116.12974234208339,triline_transformer_4l_k7
3058.6654226807264,1221.3313547327823,969.2920061518445,744.2653230234865,direct_transformer_2l_k7,47.8050238,41.5266963,9.0594015,0.4314196,92.21893646819906,176.0019412247473,triline_lstm_2l_k7,83,70.1236088413661,1,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,2020,901.4103861683019,774.5059033413545,136,53,setup_30km,Zozu + / DER AL581 (eobs2541),330.00343712690864,350.32810219410675,triline_transformer_4l_k7
14424.17723858551,6549.373788543222,2906.400788664744,1713.6626367877486,direct_transformer_2l_k7,48.2204565,38.9345508,7.8322641,-5.755673,495.22172693665226,555.3579180086552,triline_lstm_2l_k7,65,139.79296078423565,1,Angela_DER_AY470_eobs_4001__2019__southbound_01,2019,1353.981894397694,1213.4503903849188,185,120,setup_10km,Angela / DER AY470 (eobs 4001),384.34466213952714,273.472835922676,triline_transformer_2l_k7
