threshold,tp,fp,tn,fn,accuracy,precision,recall,specificity,f1,false_positive_rate,false_negative_rate,balanced_accuracy,roc_auc,pr_auc
0.0010870285324387696,124,958,0,0,0.11460258780036968,0.11460258780036968,1.0,0.0,0.20563847429519072,1.0,0.0,0.5,0.8738130513839316,0.5927649308679156
0.0035872826612375086,124,947,11,0,0.12476894639556377,0.1157796451914099,1.0,0.011482254697286013,0.20753138075313807,0.988517745302714,0.0,0.505741127348643,0.8738130513839316,0.5927649308679156
0.005083449702630489,124,936,22,0,0.13493530499075784,0.1169811320754717,1.0,0.022964509394572025,0.20945945945945946,0.9770354906054279,0.0,0.511482254697286,0.8738130513839316,0.5927649308679156
0.006081059401943852,124,932,26,0,0.13863216266173753,0.11742424242424243,1.0,0.027139874739039668,0.21016949152542375,0.9728601252609603,0.0,0.5135699373695198,0.8738130513839316,0.5927649308679156
0.006724604915694795,124,925,33,0,0.14510166358595195,0.11820781696854146,1.0,0.03444676409185804,0.2114236999147485,0.965553235908142,0.0,0.517223382045929,0.8738130513839316,0.5927649308679156
0.009202577180736436,124,914,44,0,0.15526802218114602,0.11946050096339114,1.0,0.04592901878914405,0.2134251290877797,0.954070981210856,0.0,0.5229645093945721,0.8738130513839316,0.5927649308679156
0.010660428727335764,124,903,55,0,0.16543438077634012,0.12074001947419669,1.0,0.05741127348643006,0.21546481320590788,0.94258872651357,0.0,0.528705636743215,0.8738130513839316,0.5927649308679156
0.011075090271448935,124,898,60,0,0.17005545286506468,0.12133072407045009,1.0,0.06263048016701461,0.21640488656195458,0.9373695198329853,0.0,0.5313152400835073,0.8738130513839316,0.5927649308679156
0.012469557758222316,124,893,65,0,0.17467652495378927,0.12192723697148476,1.0,0.06784968684759916,0.21735319894829097,0.9321503131524008,0.0,0.5339248434237995,0.8738130513839316,0.5927649308679156
0.014831003653479662,124,882,76,0,0.18484288354898337,0.12326043737574553,1.0,0.07933194154488518,0.21946902654867256,0.9206680584551148,0.0,0.5396659707724426,0.8738130513839316,0.5927649308679156
