individual_local_identifier,date,temp_2m_celsius,temp_2m_celsius_max,temp_2m_celsius_min,wind_speed_10m,wind_direction_10m,surface_pressure_hpa,mean_sea_level_pressure_hpa,precipitation_mm,cloud_cover,boundary_layer_height,n_weather_points,era5_grid_distance_km_mean,era5_time_diff_hours_max
Benjamin + / DER AN867 (eobs3030),2013-07-15,24.693340301513672,26.375885,21.25235,1.7874031066894531,31.457744598388672,957.9833984375,1020.6893920898438,0.4734993,0.1281338334083557,1486.947265625,132,5.102510809767692,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-16,22.066884994506836,26.851715,15.775543,2.732062816619873,56.932003021240234,957.9702758789062,1020.8116455078125,0.0,0.08962985128164291,710.6266479492188,219,5.10394513574818,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-17,22.161483764648438,25.890533,15.975983,1.9945472478866577,53.60264205932617,957.311767578125,1019.9979858398438,0.0,0.5718939304351807,744.0199584960938,217,5.107380990403348,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-18,23.119239807128906,27.656647,18.567291,3.316434144973755,51.77776336669922,956.000244140625,1018.5589599609375,5.6991577,0.6819686889648438,1037.110595703125,216,5.102102037626928,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-19,22.776287078857422,27.206451,17.403229,2.7064428329467773,63.1434326171875,955.5042724609375,1018.0701904296875,4.281521,0.24860942363739014,1007.1013793945312,219,5.10286350149513,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-20,23.795412063598633,28.761627,17.488678,2.6470119953155518,58.893333435058594,954.603759765625,1017.0362548828125,0.0,0.2904905676841736,958.1613159179688,219,5.106641787580087,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-21,24.325878143310547,29.03067,17.896881,2.5139431953430176,62.72991943359375,955.3798828125,1017.821533203125,2.4089813,0.026593409478664398,874.8184204101562,218,5.111680322702306,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-22,25.773622512817383,30.68106,18.609283,0.8787073493003845,174.76368713378906,954.1937866210938,1016.3734130859375,1.0757446,0.31997430324554443,872.132080078125,219,5.10395425449441,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-23,24.744874954223633,28.787506,19.575836,1.0478498935699463,185.5477294921875,951.6239013671875,1013.672119140625,16.82043,0.46674153208732605,697.471435546875,214,5.107396636925028,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-24,21.499074935913086,23.48526,19.118073,2.17136287689209,237.03904724121094,953.42724609375,1015.9721069335938,74.52488,0.5848684310913086,650.9660034179688,218,5.102872562422572,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-25,24.114818572998047,28.390045,19.089264,1.3717221021652222,236.62197875976562,954.2162475585938,1016.5841674804688,9.61256,0.29202044010162354,635.2667236328125,217,5.0993252026414595,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-26,26.148250579833984,31.505035,18.61734,1.4218997955322266,99.07023620605469,952.4591674804688,1014.413330078125,0.011444092,0.6729149222373962,585.2805786132812,212,5.097360739496363,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-27,29.20629119873047,34.581696,23.500885,1.51025390625,159.2217559814453,948.6231079101562,1010.0704956054688,0.5207062,0.20737797021865845,623.8851318359375,213,5.102020095483207,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-28,26.175310134887695,32.50772,20.006012,2.8304283618927,148.85137939453125,949.4718017578125,1011.2383422851562,18.734932,0.7089712023735046,859.0308227539062,218,5.104128114282927,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-29,17.151344299316406,18.462067,15.245514,2.625218629837036,239.44332885742188,954.51318359375,1017.7163696289062,272.1939,0.9743607044219971,403.8008117675781,217,5.102687768684513,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-30,19.022769927978516,22.983551,14.573395,3.4611237049102783,235.17237854003906,958.817138671875,1022.119873046875,13.884544,0.5526464581489563,826.7838745117188,219,5.102553660766808,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-07-31,22.153709411621094,26.569,17.07315,2.3831636905670166,225.6604461669922,957.85009765625,1020.7125854492188,0.98371506,0.4610581696033478,921.2144165039062,217,5.111911414692962,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-08-01,24.167837142944336,30.577057,16.089752,1.3401215076446533,84.08074951171875,954.3489379882812,1016.6318359375,0.0,0.05744941160082817,426.08087158203125,219,5.100889250149071,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-08-02,27.205278396606445,32.10611,21.878326,1.3339561223983765,138.41079711914062,953.3139038085938,1015.1150512695312,0.0,0.03629380092024803,534.3239135742188,218,5.106955380422159,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-08-03,26.249845504760742,29.243073,22.86441,1.3994061946868896,159.60984802246094,955.8098754882812,1018.006103515625,0.0,0.37304002046585083,661.0823974609375,218,5.090743154507827,0.49833333333333335
Benjamin + / DER AN867 (eobs3030),2013-08-04,22.61705780029297,25.373688,19.680084,1.562673568725586,139.1840362548828,957.917724609375,1020.680419921875,22.690773,0.5686015486717224,578.7904052734375,217,5.098415005428949,0.49833333333333335
