epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,4.133429948853032,0.9241184431587589,0.8375592705695777,2.7257636274610246,0.5483162409533067,2.1879247070322783,0.5483162409533067,3.595591070195735,1.3701987873833135,2.7365220724090413,2.834593056347171,0.7525852441787719,16.16299178705919,89.8778405304669,7.426859898725499,13.8855695986594,False,inf,mean_error_too_high,0.5921787709497206,0.4937888198757764,0.7395348837209302,0.001
2,3.345265788209406,0.8247233473387048,0.7105097571473238,2.0862492779194506,0.5133314164822314,1.8739984813083534,0.5133314164822314,3.1330149835653383,1.3701987870619947,2.707237492353126,2.8037209041677715,0.7671045563183725,16.11523608814898,92.67332649233339,7.206154036017415,13.995003803260344,False,inf,mean_error_too_high,0.5329428989751098,0.3888888888888889,0.8465116279069768,0.001
3,3.0726239803345057,0.7937569632684446,0.6867809755140237,1.8532479660851615,0.5078476610370081,1.6347756501478006,0.5078476610370081,2.8541516807844056,1.3701987873833135,2.4597518996729684,2.40910216611672,0.8527646312862635,14.798863255887074,89.93308195861977,5.889662445952697,13.296123367229308,False,inf,mean_error_too_high,0.5749128919860628,0.4596100278551532,0.7674418604651163,0.001
4,2.86454993052624,0.7684796033201192,0.6730193033051298,1.6831088824413536,0.48941322783575547,1.5540100101512075,0.48941322783575547,2.7354510395996012,1.3701987877046322,2.374946558250571,2.2047200241500153,0.7107241285592317,14.161662798232364,103.6665070708661,4.399402644631514,12.975786465835107,False,inf,migration50_not_improved,0.6209523809523809,0.5258064516129032,0.7581395348837209,0.001
5,2.7606731222646257,0.7391274457350574,0.6532292390126745,1.6100677598840143,0.49634119073014377,1.4247483101816512,0.49634119073014377,2.5753536725622626,1.3701987873833135,2.292730975986491,2.141182706041156,0.5580024664662778,13.919456482858468,90.00414229762197,4.760361816957672,12.996381737988383,True,12.996381737988383,accepted,0.6923076923076923,0.7164179104477612,0.6697674418604651,0.001
6,2.680368618181131,0.7304950969399147,0.642132643981764,1.5489212093006248,0.4808382673083611,1.4076518308762913,0.4808382673083611,2.5390992273860222,1.3701987870619947,2.260643272065731,2.104344664879565,0.7473288755863905,13.70893264795317,89.28285346834845,4.693991960769687,12.851177952298176,True,12.851177952298176,accepted,0.6877828054298643,0.6696035242290749,0.7069767441860465,0.001
7,2.638936657147266,0.7272898985369186,0.6423493657471999,1.5103295003628796,0.48145987177794836,1.372546385080024,0.48145987177794836,2.5011535529499107,1.3701987877046322,2.39413760807315,2.1498586000457927,0.6789879524614663,13.671301862463984,93.53173818308493,4.314869092137963,13.00064032175032,True,13.00064032175032,accepted,0.6544622425629291,0.6441441441441441,0.6651162790697674,0.001
8,2.5710168617433613,0.7016841685675547,0.6337139013642571,1.4705019019684702,0.4808046237799035,1.3500371519124732,0.4808046237799035,2.450552133215727,1.3701987873833135,2.28382112009506,2.154210323914685,0.8151816214667633,13.767676183099647,87.89440529356615,4.817848593310107,13.019390163725365,True,13.019390163725365,accepted,0.6680672268907563,0.6091954022988506,0.7395348837209302,0.001
9,2.536287042329896,0.7080831683549598,0.6304977928210461,1.4292554559733348,0.4826479012754086,1.3364789045724585,0.4826479012754086,2.443510459118455,1.3701987870619947,2.3260568614918586,2.0880528826597886,0.6867849701270461,13.831497876445425,104.20229493246757,3.9848264039285257,13.050846550525335,False,inf,migration50_not_improved,0.66384778012685,0.6085271317829457,0.7302325581395349,0.001
10,2.5026180185076363,0.692474601725041,0.6288431518161394,1.4185816840020151,0.46870183109273167,1.3119025095453802,0.46870183109273167,2.3959388238079145,1.3701987873833135,2.331752092690481,2.2266291807282648,0.8195007165148854,14.355416804391085,89.3131713303089,5.434073226904487,13.032423117002324,False,inf,mean_error_too_high,0.6569037656903766,0.596958174904943,0.7302325581395349,0.001
