fly_threshold,fly_tp,fly_fp,fly_tn,fly_fn,fly_accuracy,fly_precision,fly_recall,fly_specificity,fly_f1,fly_false_positive_rate,fly_roc_auc,fly_pr_auc
0.03589027374982834,215,1269,0,0,0.14487870619946092,0.14487870619946092,1.0,0.0,0.25309005297233667,1.0,0.886792383675115,0.7042741709110887
0.04063319776207209,215,1258,11,0,0.1522911051212938,0.14596062457569586,1.0,0.008668242710795903,0.254739336492891,0.9913317572892041,0.886792383675115,0.7042741709110887
0.04377718113362789,215,1254,15,0,0.15498652291105122,0.146358066712049,1.0,0.01182033096926714,0.25534441805225655,0.9881796690307328,0.886792383675115,0.7042741709110887
0.04537612177431583,215,1252,17,0,0.15633423180592992,0.1465576005453306,1.0,0.013396375098502758,0.2556480380499405,0.9866036249014972,0.886792383675115,0.7042741709110887
0.05011904578655958,215,1249,20,0,0.158355795148248,0.14685792349726776,1.0,0.015760441292356184,0.25610482430017867,0.9842395587076438,0.886792383675115,0.7042741709110887
0.054861969798803326,215,1242,27,0,0.16307277628032346,0.14756348661633492,1.0,0.02127659574468085,0.25717703349282295,0.9787234042553191,0.886792383675115,0.7042741709110887
0.05553244270384312,215,1239,30,0,0.1650943396226415,0.14786795048143053,1.0,0.02364066193853428,0.2576393049730377,0.9763593380614657,0.886792383675115,0.7042741709110887
0.059604893811047076,215,1233,36,0,0.16913746630727763,0.1484806629834254,1.0,0.028368794326241134,0.2585688514732411,0.9716312056737588,0.886792383675115,0.7042741709110887
0.06431083299219609,214,1225,44,1,0.1738544474393531,0.1487143849895761,0.9953488372093023,0.03467297084318361,0.2587666263603386,0.9653270291568163,0.886792383675115,0.7042741709110887
0.06434781782329083,214,1224,45,1,0.17452830188679244,0.14881780250347706,0.9953488372093023,0.03546099290780142,0.25892316999395043,0.9645390070921985,0.886792383675115,0.7042741709110887
0.06909074183553457,214,1212,57,1,0.18261455525606468,0.15007012622720897,0.9953488372093023,0.04491725768321513,0.26081657525898844,0.9550827423167849,0.886792383675115,0.7042741709110887
0.06941402852535247,214,1210,59,1,0.18396226415094338,0.1502808988764045,0.9953488372093023,0.046493301812450746,0.2611348383160464,0.9535066981875493,0.886792383675115,0.7042741709110887
0.07262141443789005,213,1196,73,2,0.192722371967655,0.15117104329311568,0.9906976744186047,0.05752561071710008,0.2623152709359606,0.9424743892829,0.886792383675115,0.7042741709110887
0.07383366584777831,213,1193,76,2,0.19474393530997305,0.1514935988620199,0.9906976744186047,0.05988967691095351,0.2628007402837754,0.9401103230890465,0.886792383675115,0.7042741709110887
0.07838196888566017,213,1182,87,2,0.20215633423180593,0.15268817204301074,0.9906976744186047,0.06855791962174941,0.2645962732919255,0.9314420803782506,0.886792383675115,0.7042741709110887
0.07857658986002207,213,1181,88,2,0.2028301886792453,0.15279770444763272,0.9906976744186047,0.06934594168636722,0.2647607209446861,0.9306540583136328,0.886792383675115,0.7042741709110887
0.080560382604599,211,1169,100,4,0.2095687331536388,0.15289855072463768,0.9813953488372092,0.07880220646178093,0.26457680250783694,0.9211977935382191,0.886792383675115,0.7042741709110887
0.0827911239862442,211,1154,115,4,0.2196765498652291,0.15457875457875458,0.9813953488372092,0.09062253743104808,0.26708860759493674,0.9093774625689519,0.886792383675115,0.7042741709110887
0.08331951387226581,211,1151,118,4,0.22169811320754718,0.15491923641703378,0.9813953488372092,0.09298660362490149,0.26759670259987317,0.9070133963750985,0.886792383675115,0.7042741709110887
0.08614238500595092,210,1140,129,5,0.2284366576819407,0.15555555555555556,0.9767441860465116,0.1016548463356974,0.26837060702875404,0.8983451536643026,0.886792383675115,0.7042741709110887
0.08806243788450957,210,1134,135,5,0.23247978436657682,0.15625,0.9767441860465116,0.10638297872340426,0.26940346375881974,0.8936170212765957,0.886792383675115,0.7042741709110887
0.08989402651786804,210,1125,144,5,0.238544474393531,0.15730337078651685,0.9767441860465116,0.11347517730496454,0.27096774193548384,0.8865248226950354,0.886792383675115,0.7042741709110887
0.09217752136290074,210,1110,159,5,0.2486522911051213,0.1590909090909091,0.9767441860465116,0.12529550827423167,0.27361563517915305,0.8747044917257684,0.886792383675115,0.7042741709110887
0.09280536189675331,210,1104,165,5,0.2526954177897574,0.1598173515981735,0.9767441860465116,0.13002364066193853,0.27468933943754087,0.8699763593380615,0.886792383675115,0.7042741709110887
