epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,7.088244298469558,1.0210386551021429,5.769753887560804,0.5949036205762416,2.620125119655278,0.7052421150057682,3.9937848348494156,1.7021719060851994,3.5042917662319106,4.006520719933642,0.4895397489539749,0.37987012987012986,0.6882352941176471,0.001
2,3.5466154031524377,0.916695112882392,2.42085862115659,0.4181233610331241,2.164005292541659,0.5653791274469132,3.363389983415163,1.7021719060851994,3.122830786678575,3.2924677977500254,0.5714285714285714,0.4978165938864629,0.6705882352941176,0.001
3,3.135092228926484,0.863811473088432,2.064594271222677,0.4133728797686959,1.8108944743045376,0.542403941013456,2.9459079431297597,1.7021719063055494,3.174461533974808,3.587718146565661,0.5256410256410257,0.412751677852349,0.7235294117647059,0.001
4,2.8858179786068674,0.8309269505595984,1.8695319677236562,0.37071818234519466,1.774399388299191,0.508535262727473,2.859593975786361,1.702171906746249,2.94056820472816,2.9622915650471744,0.5330188679245282,0.4448818897637795,0.6647058823529411,0.001
5,2.7339977698052875,0.7994685081589464,1.7554822186225003,0.35809411271001845,1.626764998418346,0.4904097393568254,2.6714383930022967,1.7021719063055494,3.062307101300816,3.4201572553948423,0.4573502722323049,0.33070866141732286,0.7411764705882353,0.001
6,2.5867586210783218,0.7818788422233737,1.6293878802089727,0.350983723034039,1.5810700613117041,0.4875615614839931,2.6067296691831072,1.702171906746249,2.9685754300045217,3.212651668767171,0.5642201834862385,0.462406015037594,0.7235294117647059,0.001
7,2.4978902476552234,0.7542612185760258,1.5746849085619181,0.3378883127584475,1.5536977969344135,0.4560715215704137,2.5359947610915037,1.7021719058648495,2.919073422602937,2.991917414497756,0.5900000000000001,0.5130434782608696,0.6941176470588235,0.001
8,2.338596947312135,0.7331117622953687,1.4424378812423255,0.3260946146276213,1.4440807359716588,0.45306126506183153,2.4037231477924283,1.7021719041020504,3.0879894281270985,3.4146423789357523,0.5396825396825397,0.43911439114391143,0.7,0.001
9,2.295352051306564,0.7245037356277931,1.4097523988945868,0.3221918826513061,1.4064983003901907,0.4421526472361383,2.35207836993741,1.7021719047631,2.978384313213186,3.243391137466854,0.5417607223476298,0.43956043956043955,0.7058823529411765,0.001
10,2.1938667094641384,0.7011857118712336,1.3391898927759112,0.3069822025827912,1.3479509082607333,0.42558786036126495,2.261930551193999,1.7021719047631,2.9532032797385055,3.1061027847684906,0.5660377358490566,0.47244094488188976,0.7058823529411765,0.001
11,2.100124707283683,0.673885237928239,1.2837631786156054,0.2849525847298381,1.290232116986555,0.40070541249846353,2.164470059153333,1.702171906746249,3.01939762277656,3.324905968417522,0.5488372093023256,0.45384615384615384,0.6941176470588235,0.001
12,2.073394447950691,0.6610807413975545,1.2691108997560032,0.28640558877736055,1.2980693422271672,0.4018220634865893,2.1600611077659453,1.7021719060851994,3.0244082523141462,3.1677746949046024,0.5852417302798982,0.515695067264574,0.6764705882352942,0.0005
13,1.9327663537975601,0.6344319234934399,1.1587621061726991,0.2791446414870828,1.1817922909466925,0.38358983887762327,2.008019134209469,1.7021719045427501,2.982645257784126,3.132533524701864,0.5586854460093896,0.46484375,0.7,0.0005
14,1.9181012353703186,0.620471735648439,1.1671509650189864,0.260957113090152,1.1873165499040248,0.3589813078507478,1.9872789105293711,1.7021719063055494,3.0640242527240744,3.1420609902542314,0.612137203166227,0.5550239234449761,0.6823529411764706,0.0005
15,1.8511900540420616,0.6146111807849624,1.1051286395067648,0.26290045835614867,1.1346137913670424,0.36661657845246814,1.9325332654822556,1.7021719043224004,3.04319626654803,3.103853637321599,0.5518867924528302,0.46062992125984253,0.6882352941176471,0.0005
16,1.8302610277468527,0.5909633787414282,1.10930440055685,0.2599864902315651,1.0953825267097206,0.3636760889051582,1.8681839477553166,1.7021719047631,3.0262907847018425,3.0537584061543295,0.5686274509803921,0.48739495798319327,0.6823529411764706,0.0005
17,1.8041789884267585,0.5826378434951557,1.0981094616838833,0.24686335178708413,1.1258732567432848,0.35215855030387694,1.8845903754454665,1.7021719063055494,3.1216650582064984,3.0804191658104636,0.6182795698924731,0.5693069306930693,0.6764705882352942,0.00025
18,1.7883452258577188,0.5696765950118328,1.0924338996961245,0.25246947989997054,1.1009247342672013,0.351622415007593,1.8464125242779743,1.7021719065258991,3.0788831067393754,3.0863056464909184,0.596401028277635,0.5296803652968036,0.6823529411764706,0.00025
19,1.7229505702440047,0.5673233615492717,1.0345326351370256,0.24218914524244073,1.0620968383693872,0.3408688294689228,1.7998546112927845,1.7021719038817005,3.123244634617719,3.152631323350776,0.581453634085213,0.5065502183406113,0.6823529411764706,0.00025
20,1.7321402978103835,0.5659426174190261,1.045574828789547,0.24124566684588927,1.0661367272713709,0.3399291668713864,1.8020439207443688,1.7021719045427501,3.1024163408332304,3.0524842399766396,0.5922077922077922,0.5302325581395348,0.6705882352941176,0.00025
21,1.696108950704832,0.5490064194594646,1.025324330532617,0.24355639338272997,1.0390993844779715,0.3424875890481494,1.7593495823759688,1.7021719063055494,3.1526761275342565,3.2454661935182245,0.5829145728643217,0.5087719298245614,0.6823529411764706,0.00025
22,1.6868420515395357,0.5422055461270091,1.0276431017133534,0.2339867968766394,1.0512553360898482,0.3299133653671596,1.7584175653686807,1.7021719065258991,3.107648451976106,3.091565754409198,0.5897435897435898,0.5227272727272727,0.6764705882352942,0.000125
23,1.6466213887808725,0.5455233240964893,0.985758780441531,0.23067856162731395,1.0163915790824043,0.32646004577441046,1.7251449307760778,1.7021719063055494,3.113917052855994,3.087546723166587,0.5954198473282443,0.5246636771300448,0.6882352941176471,0.000125
24,1.6253927148424103,0.5256377850795189,0.98504029316294,0.2294292984299651,1.0259649918832974,0.3222344653223006,1.7127200157937634,1.7021719056444997,3.136123323176132,3.102463166065886,0.5876288659793814,0.5229357798165137,0.6705882352941176,0.000125
25,1.6348263084778283,0.5320313753570515,0.9879727870391168,0.2296443092679801,1.0022817400599142,0.3268323829345915,1.6977293129989708,1.7021719058648495,3.1477956939316503,3.1631309012167996,0.5933503836317136,0.5248868778280543,0.6823529411764706,0.000125
26,1.6450088202622815,0.5285441478827965,1.0034752708486179,0.2259787676955768,1.000679341680241,0.31662336460102947,1.6875351762154627,1.702171906746249,3.1292017127581753,3.13516027253128,0.5903307888040712,0.5201793721973094,0.6823529411764706,0.000125
27,1.6222308678018849,0.5247466491463003,0.9842828849327101,0.22640263053714238,1.0066549294316613,0.3166531724321644,1.689728164188082,1.702171906966599,3.1237379380823724,3.089609402605434,0.5888324873096447,0.5178571428571429,0.6823529411764706,6.25e-05
