epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_accuracy,fixed_precision,fixed_recall,fixed_f1,fixed_false_positive_rate,lr
1,2.462518114690571,0.9318331938175318,1.439968585806356,0.5566329338183919,2.158231357043839,0.7396963123644251,0.2037351443123939,0.916030534351145,0.33333333333333337,0.27378867483946295,0.001
2,2.209175280707297,0.8336923311388457,1.2735843145979884,0.5187448177810992,1.8451656909283745,0.7581344902386117,0.21518987341772153,0.9083969465648855,0.34795321637426907,0.2533566841798015,0.001
3,2.0196393424332353,0.7455892944710992,1.1548831958191357,0.4919615006314276,1.8240891125481455,0.9360086767895879,0.5340314136125655,0.7786259541984732,0.6335403726708074,0.05195563339171045,0.001
4,1.888292831943906,0.694516308737021,1.0620764610338638,0.4789582158221376,1.6541567343305352,0.8519522776572668,0.3081081081081081,0.8702290076335878,0.45508982035928147,0.14944541739638062,0.001
5,1.8297610171674745,0.655581171592788,1.0315176920254507,0.470452741455314,1.7642035429363914,0.9240780911062907,0.4801762114537445,0.8320610687022901,0.6089385474860336,0.06888499708114419,0.001
6,1.773169470473554,0.6270277926777642,0.9897344380916215,0.4699211330846425,1.6504799332510107,0.8877440347071583,0.37662337662337664,0.8854961832061069,0.5284738041002279,0.11208406304728546,0.001
7,1.7058821827019655,0.6252478622536625,0.9845805621774403,0.4086776749532269,1.712998815834393,0.8953362255965293,0.3900709219858156,0.8396946564885496,0.5326876513317191,0.10040863981319323,0.001
8,1.705909147248347,0.6241230638589127,0.9796682479648626,0.41417936659421833,1.6314785197991353,0.8682212581344902,0.3390804597701149,0.9007633587786259,0.4926931106471816,0.1342673671920607,0.001
9,1.6637925402659661,0.5967547906052947,0.9654429682813623,0.3999721723736739,1.6296107668809414,0.9067245119305857,0.42379182156133827,0.8702290076335878,0.57,0.09048453006421482,0.001
10,1.6113754115455157,0.5853269012083618,0.9440127289776948,0.37469924052362363,1.6423886996934316,0.8926247288503254,0.3879598662207358,0.8854961832061069,0.5395348837209303,0.10683012259194395,0.001
11,1.566980810323187,0.5871079257745745,0.9207322545125293,0.3526945853091075,1.8211859240319879,0.9002169197396963,0.4050179211469534,0.8625954198473282,0.5512195121951219,0.09690601284296556,0.001
12,1.5334648637872483,0.5674193605178411,0.9129628882778024,0.33679230509167735,1.6230267474423778,0.8611713665943601,0.32492997198879553,0.8854961832061069,0.4754098360655738,0.14068884997081144,0.001
13,1.4842353603010228,0.5511420526364195,0.8962405709868562,0.31242376801150906,1.7294671503814854,0.9105206073752712,0.432,0.8244274809160306,0.5669291338582677,0.08289550496205488,0.001
14,1.5014616296580403,0.5539639847434437,0.9013938378893266,0.32308579527462017,1.6357424497087194,0.8991323210412148,0.40350877192982454,0.8778625954198473,0.5528846153846154,0.099241097489784,0.001
15,1.4513590390810902,0.5320458095879421,0.8755620406318687,0.3097740887488199,1.621654616648618,0.8492407809110629,0.30708661417322836,0.8931297709923665,0.4570312500000001,0.15411558669001751,0.001
16,1.4231375553823273,0.5292886162486411,0.8844223776612464,0.2740708663190708,1.8196223168724788,0.8671366594360087,0.32407407407407407,0.8015267175572519,0.46153846153846156,0.12784588441331,0.001
17,1.3956929364112582,0.5099086832929052,0.8679547883774292,0.2727838088284672,1.5662837103494078,0.8790672451193059,0.35714285714285715,0.8778625954198473,0.5077262693156733,0.12084063047285463,0.001
18,1.3709423452785483,0.4979589258408786,0.8525544877358817,0.2694083983283202,1.500606733586421,0.8768980477223427,0.35276073619631904,0.8778625954198473,0.5032822757111598,0.12317571511967308,0.001
19,1.3567278132323557,0.4843132273595379,0.8488159355575359,0.26575525187446974,1.6331891980579774,0.8698481561822126,0.3392330383480826,0.8778625954198473,0.48936170212765956,0.13076474022183304,0.001
20,1.332523543449285,0.4839930755677571,0.8387108804703017,0.2518161246333305,1.6378105562059067,0.9078091106290672,0.4247104247104247,0.8396946564885496,0.5641025641025641,0.08698190309398715,0.001
21,1.2924211832252919,0.46388951898558795,0.8274410094935493,0.23303541798949856,1.6383876225824212,0.8996746203904555,0.40145985401459855,0.8396946564885496,0.54320987654321,0.09573847051955633,0.001
22,1.271721581310834,0.44644230851514055,0.8087696598608836,0.23973076141701827,1.7319152442467705,0.8432754880694143,0.2887700534759358,0.8244274809160306,0.4277227722772277,0.15528312901342672,0.001
23,1.2853184076127626,0.4441764518145723,0.8175960343350296,0.24563415071684266,1.6944613038459206,0.8438177874186551,0.2971576227390181,0.8778625954198473,0.444015444015444,0.1587857559836544,0.0005
24,1.1620443222934649,0.3922087497057422,0.7657270679345841,0.2002128783137552,1.7744326830686044,0.8975054229934925,0.38846153846153847,0.7709923664122137,0.5166240409207161,0.09281961471103327,0.0005
25,1.0786263251130033,0.3672018196642932,0.7197237576221366,0.17530165886309917,1.743796856310259,0.8259219088937093,0.2727272727272727,0.8702290076335878,0.4153005464480874,0.17746643315820199,0.0005
26,1.0583472686276902,0.3608860409749631,0.7131600923773588,0.1647441604247674,1.7696908866247232,0.8725596529284165,0.3395061728395062,0.8396946564885496,0.4835164835164835,0.12492702860478692,0.0005
27,1.027141024240608,0.33991552679995257,0.6982920638649064,0.15889120502243334,1.8774667104257678,0.8665943600867679,0.3283582089552239,0.8396946564885496,0.47210300429184554,0.13134851138353765,0.0005
28,1.014803576589051,0.3410287824650589,0.6896216803072978,0.15466749755620698,1.8200475607156237,0.8383947939262473,0.2875318066157761,0.8625954198473282,0.4312977099236641,0.1634559252772913,0.00025
