epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,3.881709942599191,0.9245282390689593,0.8559059323968913,2.490185298688328,0.5060398341671154,2.0309409529693685,0.5793214822715184,3.4591064118953407,1.185099394173635,2.6598501957330423,2.437993063759611,0.7281485393643379,14.741753305050896,117.1821440850923,3.9844709606885944,13.80298011591468,False,inf,migration50_not_improved,0.5930232558139534,0.5083056478405316,0.7116279069767442,0.001
2,3.1946972168359475,0.8333445723166042,0.70953775689287,1.9675450643117858,0.43284627988010727,1.7010373198439812,0.509096650180791,2.966314649324854,1.1850993935309972,2.5112099229807483,2.439470618882912,0.735361749306321,14.698198002234461,103.08167115107528,4.979632598408399,13.360973700946998,False,inf,mean_error_too_high,0.5417276720351392,0.3952991452991453,0.8604651162790697,0.001
3,2.9220179213346498,0.7869166582421151,0.6819544071457135,1.754261428133818,0.4207024898008516,1.535059712325145,0.49664164304411956,2.7407857844771724,1.185099394173635,2.3149751813585224,2.209171180133871,0.7217414633184671,13.973113015474679,100.32299041888716,4.309690814998334,13.186855687625863,False,inf,mean_error_too_high,0.6403162055335968,0.5567010309278351,0.7534883720930232,0.001
4,2.767364698600255,0.7697094791340378,0.6663354122735098,1.626353140468546,0.40943643354341347,1.4567722213878787,0.48044055724401036,2.633285846350328,1.1850993938523162,2.3204506259722852,2.187362145863453,0.6359922531992197,13.852678971796626,100.8902106740977,4.068973278672735,13.10526854053767,False,inf,mean_error_too_high,0.6431372549019608,0.5559322033898305,0.7627906976744186,0.001
5,2.622173000217448,0.7418219241491868,0.6531948370110956,1.5140385786799408,0.4060275396407454,1.3437540685391491,0.47869175311047435,2.4882206187415314,1.185099394173635,2.264150913834893,2.125575384361082,0.6845398727059364,13.509576766162917,96.15344751547669,3.9928514570138214,12.91670761150553,True,12.91670761150553,accepted,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.001
6,2.583382120672262,0.7359192997940146,0.64371094902892,1.4902258402896378,0.3926184986318861,1.334080193723951,0.46503833651221343,2.4634464275483494,1.1850993935309972,2.1870597777662253,2.085628528157977,0.5996179575100541,13.805311001090951,96.75565814468366,4.286807278931475,13.092953819402057,False,inf,mean_error_too_high,0.691415313225058,0.6898148148148148,0.6930232558139535,0.001
7,2.5422824817205054,0.7260777468308606,0.6418162518434447,1.4588382812844454,0.39382477928043375,1.3197835092595966,0.46376217375547096,2.438196389822947,1.1850993938523162,2.2407378006495557,2.109774373612314,0.5682941778562963,13.779391314767961,100.9497261722254,3.9872690557735244,13.056215907730314,False,inf,mean_error_too_high,0.6651785714285715,0.6394849785407726,0.6930232558139535,0.001
8,2.4981297669063682,0.7083316112785648,0.6350784894591072,1.4408661551231323,0.38032473354648066,1.2942521861299994,0.44795919380419336,2.385333018804175,1.185099394173635,2.1828770663217716,2.0981305532378327,0.7131250993814319,13.919095200922715,98.01424981319487,4.3683066800165316,13.205096293512472,False,inf,mean_error_too_high,0.6597938144329897,0.5925925925925926,0.7441860465116279,0.001
9,2.396075883644289,0.695595742557248,0.6242915658616635,1.3553255966731481,0.37816328854573705,1.2334575736619071,0.45249466433358,2.311373556399281,1.1850993935309972,2.2669020573083922,2.049852441905965,0.5538499180227517,13.77237209057994,111.80160815911998,3.309974528462841,13.261168786335485,False,inf,migration50_not_improved,0.7031963470319633,0.6905829596412556,0.7162790697674418,0.001
10,2.4117083845112846,0.697889655266168,0.627647540800655,1.373967645945896,0.36587842126098286,1.2322453041924941,0.433287964676911,2.3036908165142544,1.185099394173635,2.1792633674858073,2.0824090663313544,0.6666053854860365,13.679364992706025,100.0673003881793,4.036218609630516,12.884598382152829,True,12.884598382152829,accepted,0.6829268292682927,0.652542372881356,0.7162790697674418,0.001
11,2.3533792103718554,0.6740262942172768,0.6180155797788718,1.3423416312492762,0.36501480562667643,1.2306040342284663,0.4338538183998869,2.2760611165244624,1.1850993938523162,2.2453759648407887,2.0775333575482637,0.6985750715062022,13.22951308476002,99.01846688773392,3.5117797241685067,12.79888122463402,True,12.79888122463402,accepted,0.6821345707656613,0.6805555555555556,0.6837209302325581,0.001
12,2.2913807582341112,0.662969799857898,0.6117349273432298,1.2885823384770807,0.3737897814284116,1.1722982042240646,0.44292557119037906,2.209664508660206,1.1850993938523162,2.2267125893153272,2.171022071349974,0.7861382227391005,14.08093362591254,90.31823449912193,4.7937760991579,13.52415997684224,False,inf,mean_error_too_high,0.6855895196506551,0.6460905349794238,0.7302325581395349,0.001
13,2.258841442611982,0.6581174633252331,0.6097232594965604,1.2683508537528971,0.359884625416239,1.17010850597906,0.4259721563270471,2.19364283027032,1.1850993938523162,2.2138197569834253,2.069061993909975,0.7031331661157311,13.906609612081539,102.3642874039308,4.06299055003981,13.311097852493674,False,inf,mean_error_too_high,0.668103448275862,0.6224899598393574,0.7209302325581395,0.001
14,2.236986839225029,0.6394718201012625,0.6068969365721443,1.2704517632481866,0.3506780744723554,1.159720411840475,0.4142951365269098,2.158064028002181,1.1850993935309972,2.2280742248113588,2.0441149585651903,0.6554617445380426,13.389841983011117,105.59956415768488,3.379997984938273,12.889973632795185,False,inf,migration50_not_improved,0.7039627039627039,0.705607476635514,0.7023255813953488,0.001
15,2.192289928220353,0.6374844349619513,0.6019600374358041,1.226593908755927,0.355443175550741,1.1369592894441034,0.4226018242196574,2.136234651678656,1.1850993935309972,2.2501637620745965,2.1543690522083376,0.6784489576611668,13.714069130001581,95.1602278704459,4.3320161688894085,13.171744010037587,True,13.171744010037587,accepted,0.642570281124498,0.5653710247349824,0.7441860465116279,0.0005
