epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,accuracy,precision,recall,f1,false_positive_rate,lr
1,2.549805044586828,1.2553030234421976,0.8702380200918431,1.0519155360837207,1.8686309546096964,0.6225416036308623,0.02178217821782178,0.6875,0.04222648752399232,0.3782542113323124,0.001
2,2.228174467490769,1.2172617688662346,0.8181701313800062,0.8013734546984559,1.7000990286356743,0.8547655068078669,0.03684210526315789,0.4375,0.06796116504854369,0.14012251148545177,0.001
3,2.2476140749436464,1.1836629210550016,0.814499009755664,0.841283595688224,1.7612677585339223,0.8010590015128594,0.033962264150943396,0.5625,0.06405693950177936,0.19601837672281777,0.001
4,2.2821781458544477,1.1738353587134702,0.8155442171486351,0.8797162567432998,1.6931943416415112,0.8169440242057489,0.036885245901639344,0.5625,0.06923076923076923,0.17993874425727413,0.001
5,2.1802343965117763,1.1487410562662421,0.8040828157481195,0.8017810498351589,1.736507035149388,0.7594553706505295,0.033950617283950615,0.6875,0.06470588235294117,0.23966309341500766,0.001
6,2.1391664934591157,1.11240365316756,0.7884023269799041,0.7945623390613273,1.76582629886229,0.8456883509833586,0.043689320388349516,0.5625,0.08108108108108109,0.15084226646248086,0.001
7,2.032479368432026,1.0424163076412298,0.7835588514714666,0.7277123756289663,1.7473743494808585,0.7276853252647504,0.03260869565217391,0.75,0.06249999999999999,0.2725880551301684,0.001
8,2.026760823787972,1.0552629702210246,0.7763201907254564,0.7228091452017134,1.5932538626143502,0.897125567322239,0.058823529411764705,0.5,0.10526315789473684,0.09800918836140889,0.001
9,1.9545684288200922,0.9937149102316322,0.7572809045686303,0.7004300618766837,1.6652647509336833,0.8305597579425114,0.04782608695652174,0.6875,0.0894308943089431,0.16768759571209801,0.001
10,1.8910542663395316,0.9955372090779707,0.761265033582696,0.632020611129983,1.5657461226076654,0.7881996974281392,0.041666666666666664,0.75,0.07894736842105264,0.2113323124042879,0.001
11,1.7335498259035074,0.940834586405718,0.7278481907184474,0.5352843341596548,1.765693306562219,0.9069591527987897,0.072,0.5625,0.1276595744680851,0.0888208269525268,0.001
12,1.6933705875263994,0.9414604379261495,0.7296357875331988,0.49300457480815824,1.5039787263624969,0.8366111951588502,0.04954954954954955,0.6875,0.09243697478991596,0.16156202143950996,0.001
13,1.68885469292368,0.9572047415371201,0.7495269845725909,0.4607253359594071,1.5734363625702448,0.9667170953101362,0.18181818181818182,0.5,0.26666666666666666,0.027565084226646247,0.001
14,1.6977825343338335,0.9178711615063239,0.7342458859694707,0.5046010598111982,1.6382588879423676,0.8313161875945537,0.048034934497816595,0.6875,0.08979591836734695,0.1669218989280245,0.001
15,1.5126848466096956,0.8569883893098845,0.7144919957137144,0.3696986598254332,1.7055374546238586,0.9296520423600605,0.08602150537634409,0.5,0.14678899082568808,0.06508422664624809,0.001
16,1.5317794111600982,0.8324638467152432,0.7117529991174429,0.4037944859798304,1.6420569556022737,0.9122541603630863,0.06896551724137931,0.5,0.1212121212121212,0.08269525267993874,0.001
17,1.54687102876164,0.8514430000814476,0.7060014902192778,0.4151480509004867,1.7126348618299625,0.8275340393343419,0.05084745762711865,0.75,0.09523809523809525,0.17151607963246554,0.0005
18,1.3606816423823,0.7829833452712389,0.6927057528549893,0.2764842148853322,1.5775719968525976,0.9319213313161876,0.09782608695652174,0.5625,0.16666666666666669,0.06355283307810107,0.0005
19,1.302461990069333,0.7557723832382918,0.6784661201233222,0.24610967581891616,1.7220257508953112,0.8585476550680786,0.05235602094240838,0.625,0.09661835748792272,0.13859111791730475,0.0005
20,1.3238443784562253,0.7184249767737743,0.6791936673573394,0.28543822144957065,1.7348888924010042,0.8638426626323752,0.04945054945054945,0.5625,0.0909090909090909,0.1324655436447167,0.0005
21,1.2329591790414254,0.7442875793048725,0.6737997665347563,0.18701561702677413,1.6006625987668262,0.8956127080181543,0.07042253521126761,0.625,0.12658227848101267,0.10107197549770292,0.0005
22,1.1659603106272203,0.6654530557579785,0.6604913543915424,0.1727424211879,1.7276728037806754,0.9009077155824509,0.061068702290076333,0.5,0.10884353741496598,0.09418070444104135,0.00025
