epoch,train_loss,val_loss
1,4.150990460191641,4.114033354129716
2,3.398385305891246,3.262359820806933
3,2.963934463216768,2.8724140527220112
4,2.715533173901566,2.6592283286596006
5,2.568742326280832,2.545928212493776
6,2.531334652626302,2.5169547178999707
7,2.4697609612658016,2.5321146028315127
8,2.414904927737403,2.5670215150584346
9,2.449459878305263,2.4842405818667808
10,2.4381544683995258,2.4340778471452915
11,2.387783635714932,2.543493049418031
12,2.3561624464288555,2.4656804342986094
13,2.337983344288594,2.4799200621518223
14,2.315304325359216,2.486543615816139
15,2.2734061562681496,2.4367284378986587
16,2.2705769177743846,2.437832703232294
17,2.231484173138706,2.644511833492475
18,2.227530815650076,2.4463487038970464
19,2.1739083628219733,2.483333954226829
20,2.131210300884034,2.5609561256740405
21,2.0779832183217497,2.552657304545165
22,2.005116236660857,2.647208356103407
23,1.9388314941893938,2.686370648885433
24,1.8450567374144418,2.741347781283111
25,1.7792725946820633,3.035120929182754
26,1.6781167553410805,2.7432706327777607
27,1.5850328122866224,3.295561058247985
28,1.5040657817842236,3.0369529413140337
29,1.3808032636245726,3.0608451941267774
30,1.3200382455948003,3.4293284849687056
31,1.2592305366950443,3.4374077942060386
32,1.2135645080639117,3.429330135051441
33,1.099019513162673,3.8176125500041977
34,1.103472104779636,3.873914375606733
35,1.0544223387114533,3.8334463933710996
36,1.0325782979669942,3.819265147914057
37,0.9599392630774347,4.666450949996827
38,0.9386628405531864,4.436793178437727
39,0.9170395851584513,4.632465672587218
40,0.9135428164934556,4.367798127675716
