epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,fixed_accuracy,fixed_precision,fixed_recall,fixed_f1,fixed_false_positive_rate,lr
1,3.124571721859588,1.0136564635342196,1.972970310312429,0.6447731580154125,2.578947325154884,0.7075098814229249,0.3357142857142857,0.7230769230769231,0.4585365853658536,0.2957074721780604,0.001
2,2.5596358156660153,0.900966447845293,1.537310432334407,0.5718421410343021,2.3810039119444033,0.7009222661396575,0.33217993079584773,0.7384615384615385,0.45823389021479716,0.3068362480127186,0.001
3,2.4109269826670823,0.8623114219798218,1.4291264269558699,0.5506448340600684,2.360361391376601,0.8603425559947299,0.6,0.5538461538461539,0.5760000000000001,0.07631160572337042,0.001
4,2.3394178143044413,0.8337008300057112,1.3607434916724241,0.5618239175829209,2.1985132103695073,0.8511198945981555,0.554140127388535,0.6692307692307692,0.6062717770034842,0.11128775834658187,0.001
5,2.186418420286647,0.7907092160727378,1.2565383181452476,0.5345254839350986,2.1223504643823476,0.8722002635046113,0.6187050359712231,0.6615384615384615,0.6394052044609666,0.08426073131955485,0.001
6,2.154739744939153,0.7740939975453021,1.220733872664238,0.5469588609249569,2.1264940536383428,0.8115942028985508,0.46919431279620855,0.7615384615384615,0.5806451612903225,0.178060413354531,0.001
7,2.1065632672031604,0.7557694122337721,1.1923727063978617,0.5363058609770659,2.181088294593399,0.7905138339920948,0.43722943722943725,0.7769230769230769,0.5595567867036011,0.2066772655007949,0.001
8,2.1155518178219768,0.7685800307346499,1.1965629020383404,0.5346989160003813,2.1175166137604844,0.849802371541502,0.5526315789473685,0.6461538461538462,0.5957446808510639,0.10810810810810811,0.001
9,2.088275127154626,0.7480032824267265,1.183824766794526,0.5304487245608744,2.0615566480458174,0.8722002635046113,0.6259541984732825,0.6307692307692307,0.628352490421456,0.07790143084260731,0.001
10,2.0715825305376514,0.7438041433578979,1.1803195453735613,0.5193609084542183,2.0909953619965767,0.8761528326745718,0.640625,0.6307692307692307,0.6356589147286822,0.07313195548489666,0.001
11,2.0100712731770467,0.727163778194845,1.138277880201393,0.5082114882941612,2.1025578190372554,0.8511198945981555,0.5578231292517006,0.6307692307692307,0.592057761732852,0.10333863275039745,0.001
12,2.012491063752506,0.7352409397773604,1.1420862402335827,0.5027843338357235,2.1626615071956348,0.8181818181818182,0.47959183673469385,0.7230769230769231,0.5766871165644172,0.16216216216216217,0.001
13,1.9690820799383282,0.7201053544785613,1.1255170387912024,0.48351236385380203,2.1081931600457593,0.8787878787878788,0.6583333333333333,0.6076923076923076,0.632,0.06518282988871224,0.001
14,1.9663633880464306,0.7241569024440364,1.128683865443732,0.47560105552148235,2.053844148776591,0.8511198945981555,0.5508982035928144,0.7076923076923077,0.6195286195286196,0.1192368839427663,0.001
15,1.9632342432420167,0.7303236218281717,1.1251799818355575,0.47289244860577734,2.102724135942924,0.8353096179183136,0.5142857142857142,0.6923076923076923,0.5901639344262295,0.13513513513513514,0.001
16,1.9321706595296637,0.7016214280681881,1.0950973735482945,0.4862625796017457,2.0633217587929624,0.8748353096179183,0.6377952755905512,0.6230769230769231,0.6303501945525292,0.07313195548489666,0.001
17,1.8551058363607917,0.6843260423090841,1.0501571118615463,0.4627857004460273,2.1582902570958193,0.8076416337285902,0.46153846153846156,0.7384615384615385,0.5680473372781065,0.178060413354531,0.001
18,1.8120373091287358,0.6720540710813018,1.0415850040191792,0.43442527634886047,2.237335241516274,0.7971014492753623,0.4439252336448598,0.7307692307692307,0.5523255813953489,0.1891891891891892,0.001
19,1.830319419458995,0.6671160218191351,1.053541756682454,0.4432196451951048,2.328712592168916,0.8115942028985508,0.46798029556650245,0.7307692307692307,0.5705705705705706,0.17170111287758347,0.0005
20,1.767984634612285,0.6465287020094042,1.0257312897562076,0.41898900517095167,2.102251498281406,0.8787878787878788,0.6484375,0.6384615384615384,0.6434108527131783,0.07154213036565978,0.0005
21,1.6933727069456035,0.6339248679590587,0.9835674140935207,0.3928428698089152,2.1062204567654175,0.8432147562582345,0.5341614906832298,0.6615384615384615,0.5910652920962199,0.1192368839427663,0.0005
22,1.6577464208876462,0.6160905897676296,0.9650443428583834,0.3846567810132014,2.192616167432863,0.8511198945981555,0.5586206896551724,0.6230769230769231,0.5890909090909091,0.10174880763116058,0.0005
23,1.6322234123011765,0.6108996423997385,0.9493771195215162,0.37739650452644014,2.2001240262872144,0.8563899868247694,0.5704697986577181,0.6538461538461539,0.6093189964157705,0.10174880763116058,0.0005
24,1.5977233038300773,0.6035386416489953,0.916731118762843,0.3792228556842722,2.223149826090012,0.8629776021080369,0.5915492957746479,0.6461538461538462,0.6176470588235294,0.09220985691573927,0.00025
