threshold,tp,fp,tn,fn,accuracy,precision,recall,specificity,f1,false_positive_rate,false_negative_rate,balanced_accuracy,roc_auc,pr_auc
0.00028733166502458254,147,1103,0,0,0.1176,0.1176,1.0,0.0,0.21045096635647817,1.0,0.0,0.5,0.9111822426159948,0.6691064274851765
0.0031308944311610304,146,1091,12,1,0.1264,0.11802748585286985,0.9931972789115646,0.010879419764279238,0.21098265895953758,0.9891205802357208,0.006802721088435374,0.5020383493379219,0.9111822426159948,0.6691064274851765
0.005035170589549631,146,1079,24,1,0.136,0.11918367346938775,0.9931972789115646,0.021758839528558477,0.21282798833819241,0.9782411604714415,0.006802721088435374,0.5074780592200615,0.9111822426159948,0.6691064274851765
0.005285893962183308,146,1076,27,1,0.1384,0.11947626841243862,0.9931972789115646,0.024478694469628286,0.21329437545653762,0.9755213055303718,0.006802721088435374,0.5088379866905964,0.9111822426159948,0.6691064274851765
0.006838513659380987,146,1066,37,1,0.1464,0.12046204620462046,0.9931972789115646,0.033544877606527655,0.21486387049300956,0.9664551223934723,0.006802721088435374,0.5133710782590462,0.9111822426159948,0.6691064274851765
0.008264686942953514,146,1054,49,1,0.156,0.12166666666666667,0.9931972789115646,0.044424297370806894,0.21677802524127693,0.9555757026291931,0.006802721088435374,0.5188107881411858,0.9111822426159948,0.6691064274851765
0.010284456259342033,146,1043,60,1,0.1648,0.12279226240538267,0.9931972789115646,0.05439709882139619,0.21856287425149698,0.9456029011786038,0.006802721088435374,0.5237971888664804,0.9111822426159948,0.6691064274851765
0.0104234655854399,146,1041,62,1,0.1664,0.12299915754001685,0.9931972789115646,0.056210335448776065,0.21889055472263866,0.9437896645512239,0.006802721088435374,0.5247038071801703,0.9111822426159948,0.6691064274851765
0.011726292310769942,146,1029,74,1,0.176,0.12425531914893617,0.9931972789115646,0.06708975521305531,0.22087745839636913,0.9329102447869447,0.006802721088435374,0.53014351706231,0.9111822426159948,0.6691064274851765
0.013396303140901759,146,1016,87,1,0.1864,0.12564543889845095,0.9931972789115646,0.07887579329102448,0.22307104660045837,0.9211242067089755,0.006802721088435374,0.5360365361012945,0.9111822426159948,0.6691064274851765
0.0150927551562441,146,1004,99,1,0.196,0.12695652173913044,0.9931972789115646,0.08975521305530372,0.2251349267540478,0.9102447869446962,0.006802721088435374,0.5414762459834341,0.9111822426159948,0.6691064274851765
0.015283018556500758,146,1003,100,1,0.1968,0.12706701479547433,0.9931972789115646,0.09066183136899365,0.22530864197530867,0.9093381686310064,0.006802721088435374,0.5419295551402792,0.9111822426159948,0.6691064274851765
0.016615869796773413,146,991,112,1,0.2064,0.1284080914687775,0.9931972789115646,0.10154125113327289,0.22741433021806853,0.898458748866727,0.006802721088435374,0.5473692650224188,0.9111822426159948,0.6691064274851765
0.01802732498755226,146,979,124,1,0.216,0.12977777777777777,0.9931972789115646,0.11242067089755213,0.22955974842767296,0.8875793291024479,0.006802721088435374,0.5528089749045584,0.9111822426159948,0.6691064274851765
0.018801977330227863,146,966,137,1,0.2264,0.13129496402877697,0.9931972789115646,0.1242067089755213,0.23193010325655278,0.8757932910244787,0.006802721088435374,0.5587019939435429,0.9111822426159948,0.6691064274851765
0.020141531133876473,146,954,149,1,0.236,0.13272727272727272,0.9931972789115646,0.13508612873980055,0.2341619887730553,0.8649138712601995,0.006802721088435374,0.5641417038256826,0.9111822426159948,0.6691064274851765
0.020281580853659484,146,953,150,1,0.2368,0.13284804367606914,0.9931972789115646,0.1359927470534905,0.23434991974317818,0.8640072529465095,0.006802721088435374,0.5645950129825276,0.9111822426159948,0.6691064274851765
0.02225142840800528,146,941,162,1,0.2464,0.1343146274149034,0.9931972789115646,0.1468721668177697,0.23662884927066452,0.8531278331822303,0.006802721088435374,0.5700347228646672,0.9111822426159948,0.6691064274851765
0.023719168000223067,146,929,174,1,0.256,0.13581395348837208,0.9931972789115646,0.15775158658204896,0.23895253682487724,0.8422484134179511,0.006802721088435374,0.5754744327468068,0.9111822426159948,0.6691064274851765
0.02528014315081821,146,918,185,1,0.2648,0.13721804511278196,0.9931972789115646,0.16772438803263826,0.2411230388109001,0.8322756119673618,0.006802721088435374,0.5804608334721014,0.9111822426159948,0.6691064274851765
0.025644273190238372,146,916,187,1,0.2664,0.1374764595103578,0.9931972789115646,0.16953762466001812,0.24152191894127373,0.8304623753399819,0.006802721088435374,0.5813674517857914,0.9111822426159948,0.6691064274851765
0.027569846761184406,145,905,198,2,0.2744,0.1380952380952381,0.9863945578231292,0.17951042611060744,0.24227234753550544,0.8204895738893926,0.013605442176870748,0.5829524919668684,0.9111822426159948,0.6691064274851765
0.029291137805034336,145,892,211,2,0.2848,0.1398264223722276,0.9863945578231292,0.1912964641885766,0.24493243243243246,0.8087035358114234,0.013605442176870748,0.5888455110058529,0.9111822426159948,0.6691064274851765
0.030278705447976933,145,883,220,2,0.292,0.14105058365758755,0.9863945578231292,0.19945602901178605,0.24680851063829787,0.800543970988214,0.013605442176870748,0.5929252934174576,0.9111822426159948,0.6691064274851765
0.030935686723978166,145,880,223,2,0.2944,0.14146341463414633,0.9863945578231292,0.20217588395285585,0.24744027303754265,0.7978241160471442,0.013605442176870748,0.5942852208879925,0.9111822426159948,0.6691064274851765
0.03296919295114116,145,867,236,2,0.3048,0.1432806324110672,0.9863945578231292,0.21396192203082504,0.25021570319240727,0.786038077969175,0.013605442176870748,0.6001782399269772,0.9111822426159948,0.6691064274851765
0.03527726774513566,144,857,246,3,0.312,0.14385614385614387,0.9795918367346939,0.2230281051677244,0.25087108013937287,0.7769718948322756,0.02040816326530612,0.6013099709512091,0.9111822426159948,0.6691064274851765
0.035394802128217835,144,856,247,3,0.3128,0.144,0.9795918367346939,0.22393472348141433,0.25108979947689625,0.7760652765185857,0.02040816326530612,0.6017632801080541,0.9111822426159948,0.6691064274851765
0.03768971374760427,144,843,260,3,0.3232,0.1458966565349544,0.9795918367346939,0.2357207615593835,0.25396825396825395,0.7642792384406165,0.02040816326530612,0.6076562991470387,0.9111822426159948,0.6691064274851765
0.040201813949083794,144,831,272,3,0.3328,0.1476923076923077,0.9795918367346939,0.24660018132366274,0.25668449197860965,0.7533998186763372,0.02040816326530612,0.6130960090291783,0.9111822426159948,0.6691064274851765
0.04027583004229439,144,829,274,3,0.3344,0.14799588900308325,0.9795918367346939,0.2484134179510426,0.2571428571428571,0.7515865820489573,0.02040816326530612,0.6140026273428683,0.9111822426159948,0.6691064274851765
0.04212315794525877,144,818,285,3,0.3432,0.1496881496881497,0.9795918367346939,0.2583862194016319,0.25969341749323716,0.7416137805983681,0.02040816326530612,0.6189890280681629,0.9111822426159948,0.6691064274851765
0.04452676675752977,144,806,297,3,0.3528,0.15157894736842106,0.9795918367346939,0.2692656391659112,0.2625341841385597,0.7307343608340888,0.02040816326530612,0.6244287379503025,0.9111822426159948,0.6691064274851765
0.045274392339453115,144,800,303,3,0.3576,0.15254237288135594,0.9795918367346939,0.2747053490480508,0.26397800183318054,0.7252946509519492,0.02040816326530612,0.6271485928913723,0.9111822426159948,0.6691064274851765
0.0461746578182108,144,793,310,3,0.3632,0.1536819637139808,0.9795918367346939,0.2810516772438803,0.2656826568265683,0.7189483227561196,0.02040816326530612,0.630321756989287,0.9111822426159948,0.6691064274851765
0.048530313642707365,144,781,322,3,0.3728,0.15567567567567567,0.9795918367346939,0.29193109700815956,0.26865671641791045,0.7080689029918404,0.02040816326530612,0.6357614668714267,0.9111822426159948,0.6691064274851765
0.05027295463661184,144,771,332,3,0.3808,0.15737704918032788,0.9795918367346939,0.30099728014505894,0.2711864406779661,0.6990027198549411,0.02040816326530612,0.6402945584398764,0.9111822426159948,0.6691064274851765
0.0507064946116507,144,768,335,3,0.3832,0.15789473684210525,0.9795918367346939,0.30371713508612874,0.27195467422096314,0.6962828649138713,0.02040816326530612,0.6416544859104113,0.9111822426159948,0.6691064274851765
0.053660545108659655,144,756,347,3,0.3928,0.16,0.9795918367346939,0.314596554850408,0.27507163323782235,0.6854034451495921,0.02040816326530612,0.6470941957925509,0.9111822426159948,0.6691064274851765
0.05527151693377057,144,747,356,3,0.4,0.16161616161616163,0.9795918367346939,0.3227561196736174,0.27745664739884396,0.6772438803263826,0.02040816326530612,0.6511739782041557,0.9111822426159948,0.6691064274851765
0.05537430380635392,142,745,358,5,0.4,0.1600901916572717,0.9659863945578231,0.32456935630099726,0.27466150870406186,0.6754306436990027,0.034013605442176874,0.6452778754294102,0.9111822426159948,0.6691064274851765
0.05759514924543057,142,733,370,5,0.4096,0.16228571428571428,0.9659863945578231,0.3354487760652765,0.27788649706457924,0.6645512239347234,0.034013605442176874,0.6507175853115498,0.9111822426159948,0.6691064274851765
0.059836122236014394,142,720,383,5,0.42,0.16473317865429235,0.9659863945578231,0.3472348141432457,0.2814667988107037,0.6527651858567544,0.034013605442176874,0.6566106043505344,0.9111822426159948,0.6691064274851765
0.06027007923092929,142,718,385,5,0.4216,0.16511627906976745,0.9659863945578231,0.34904805077062556,0.28202581926514403,0.6509519492293744,0.034013605442176874,0.6575172226642243,0.9111822426159948,0.6691064274851765
0.06204045707755621,141,709,394,6,0.428,0.16588235294117648,0.9591836734693877,0.357207615593835,0.2828485456369107,0.642792384406165,0.04081632653061224,0.6581956445316114,0.9111822426159948,0.6691064274851765
0.06390559337152733,141,696,407,6,0.4384,0.16845878136200718,0.9591836734693877,0.36899365367180414,0.28658536585365857,0.6310063463281959,0.04081632653061224,0.6640886635705959,0.9111822426159948,0.6691064274851765
0.065268641528088,141,689,414,6,0.444,0.16987951807228915,0.9591836734693877,0.37533998186763373,0.2886386898669396,0.6246600181323663,0.04081632653061224,0.6672618276685107,0.9111822426159948,0.6691064274851765
0.06702535278640297,141,684,419,6,0.448,0.1709090909090909,0.9591836734693877,0.3798730734360834,0.2901234567901234,0.6201269265639165,0.04081632653061224,0.6695283734527355,0.9111822426159948,0.6691064274851765
0.06955284796035428,141,671,432,6,0.4584,0.17364532019704434,0.9591836734693877,0.3916591115140526,0.29405630865484883,0.6083408884859474,0.04081632653061224,0.6754213924917202,0.9111822426159948,0.6691064274851765
0.07026720382524673,141,668,435,6,0.4608,0.17428924598269468,0.9591836734693877,0.3943789664551224,0.29497907949790797,0.6056210335448776,0.04081632653061224,0.676781319962255,0.9111822426159948,0.6691064274851765
0.07221557151813332,141,659,444,6,0.468,0.17625,0.9591836734693877,0.40253853127833183,0.29778247096092925,0.5974614687216682,0.04081632653061224,0.6808611023738598,0.9111822426159948,0.6691064274851765
0.07526576612240546,141,651,452,6,0.4744,0.17803030303030304,0.9591836734693877,0.4097914777878513,0.3003194888178914,0.5902085222121487,0.04081632653061224,0.6844875756286195,0.9111822426159948,0.6691064274851765
0.07627043318574488,141,646,457,6,0.4784,0.17916137229987295,0.9591836734693877,0.414324569356301,0.30192719486081376,0.585675430643699,0.04081632653061224,0.6867541214128443,0.9111822426159948,0.6691064274851765
0.07994846012073305,141,634,469,6,0.488,0.18193548387096775,0.9591836734693877,0.4252039891205802,0.30585683297180044,0.5747960108794198,0.04081632653061224,0.692193831294984,0.9111822426159948,0.6691064274851765
0.08026432841956418,141,633,470,6,0.4888,0.1821705426356589,0.9591836734693877,0.42611060743427015,0.30618892508143325,0.5738893925657298,0.04081632653061224,0.692647140451829,0.9111822426159948,0.6691064274851765
0.08424773311642698,141,621,482,6,0.4984,0.18503937007874016,0.9591836734693877,0.4369900271985494,0.3102310231023102,0.5630099728014506,0.04081632653061224,0.6980868503339686,0.9111822426159948,0.6691064274851765
0.08526289071672291,141,618,485,6,0.5008,0.1857707509881423,0.9591836734693877,0.4397098821396192,0.3112582781456954,0.5602901178603807,0.04081632653061224,0.6994467778045035,0.9111822426159948,0.6691064274851765
0.08710507132390115,141,609,494,6,0.508,0.188,0.9591836734693877,0.44786944696282865,0.31438127090301005,0.5521305530371714,0.04081632653061224,0.7035265602161082,0.9111822426159948,0.6691064274851765
0.09026145301388164,141,599,504,6,0.516,0.19054054054054054,0.9591836734693877,0.45693563009972804,0.3179255918827509,0.543064369900272,0.04081632653061224,0.7080596517845579,0.9111822426159948,0.6691064274851765
0.09172818277832454,141,596,507,6,0.5184,0.19131614654002713,0.9591836734693877,0.45965548504079784,0.3190045248868778,0.5403445149592022,0.04081632653061224,0.7094195792550928,0.9111822426159948,0.6691064274851765
0.09391234326965435,141,584,519,6,0.528,0.19448275862068964,0.9591836734693877,0.47053490480507704,0.32339449541284404,0.5294650951949229,0.04081632653061224,0.7148592891372324,0.9111822426159948,0.6691064274851765
0.09526001531104036,141,581,522,6,0.5304,0.19529085872576177,0.9591836734693877,0.4732547597461469,0.3245109321058688,0.5267452402538532,0.04081632653061224,0.7162192166077673,0.9111822426159948,0.6691064274851765
0.09698553386352131,141,571,532,6,0.5384,0.19803370786516855,0.9591836734693877,0.4823209428830462,0.32828870779976715,0.5176790571169537,0.04081632653061224,0.7207523081762169,0.9111822426159948,0.6691064274851765
0.10025857760819909,140,567,536,7,0.5408,0.19801980198019803,0.9523809523809523,0.485947416137806,0.3278688524590164,0.514052583862194,0.047619047619047616,0.7191641842593792,0.9111822426159948,0.6691064274851765
0.10293527628087819,140,560,543,7,0.5464,0.2,0.9523809523809523,0.49229374433363554,0.3305785123966942,0.5077062556663645,0.047619047619047616,0.7223373483572939,0.9111822426159948,0.6691064274851765
0.10525713990535782,140,556,547,7,0.5496,0.20114942528735633,0.9523809523809523,0.4959202175883953,0.33214709371293005,0.5040797824116047,0.047619047619047616,0.7241505849846738,0.9111822426159948,0.6691064274851765
0.10955192885096,140,547,556,7,0.5568,0.20378457059679767,0.9523809523809523,0.5040797824116047,0.3357314148681055,0.4959202175883953,0.047619047619047616,0.7282303673962784,0.9111822426159948,0.6691064274851765
0.11025570220251654,140,545,558,7,0.5584,0.20437956204379562,0.9523809523809523,0.5058930190389845,0.3365384615384615,0.4941069809610154,0.047619047619047616,0.7291369857099684,0.9111822426159948,0.6691064274851765
0.11365158577145423,140,535,568,7,0.5664,0.2074074074074074,0.9523809523809523,0.514959202175884,0.340632603406326,0.485040797824116,0.047619047619047616,0.7336700772784182,0.9111822426159948,0.6691064274851765
0.11525426449967527,140,533,570,7,0.568,0.20802377414561665,0.9523809523809523,0.5167724388032638,0.34146341463414637,0.48322756119673616,0.047619047619047616,0.734576695592108,0.9111822426159948,0.6691064274851765
0.12025282679683398,140,524,579,7,0.5752,0.21084337349397592,0.9523809523809523,0.5249320036264733,0.34525277435265106,0.47506799637352676,0.047619047619047616,0.7386564780037128,0.9111822426159948,0.6691064274851765
0.12051895307511801,139,523,580,8,0.5752,0.20996978851963746,0.9455782312925171,0.5258386219401632,0.34363411619283063,0.4741613780598368,0.05442176870748299,0.7357084266163401,0.9111822426159948,0.6691064274851765
0.12397649929499906,139,511,592,8,0.5848,0.21384615384615385,0.9455782312925171,0.5367180417044425,0.34880803011292344,0.46328195829555757,0.05442176870748299,0.7411481364984798,0.9111822426159948,0.6691064274851765
0.12525138909399272,139,508,595,8,0.5872,0.21483771251931993,0.9455782312925171,0.5394378966455122,0.35012594458438284,0.4605621033544878,0.05442176870748299,0.7425080639690147,0.9111822426159948,0.6691064274851765
0.12895134380072446,139,498,605,8,0.5952,0.21821036106750394,0.9455782312925171,0.5485040797824116,0.35459183673469385,0.4514959202175884,0.05442176870748299,0.7470411555374643,0.9111822426159948,0.6691064274851765
0.13024995139115145,139,494,609,8,0.5984,0.21958925750394945,0.9455782312925171,0.5521305530371714,0.3564102564102564,0.44786944696282865,0.05442176870748299,0.7488543921648443,0.9111822426159948,0.6691064274851765
0.13356833465167056,139,486,617,8,0.6048,0.2224,0.9455782312925171,0.5593834995466909,0.36010362694300513,0.44061650045330913,0.05442176870748299,0.752480865419604,0.9111822426159948,0.6691064274851765
0.13524851368831017,139,483,620,8,0.6072,0.22347266881028938,0.9455782312925171,0.5621033544877606,0.3615084525357607,0.43789664551223934,0.05442176870748299,0.7538407928901388,0.9111822426159948,0.6691064274851765
