epoch,train_loss,val_loss
1,4.42281144075922,4.500952173595779
2,3.4214415719680513,2.9678272828002648
3,2.7559391961060618,2.5754441373918686
4,2.607517382171342,2.480775650293549
5,2.5295051319537407,2.4043517273627906
6,2.4779199418422446,2.3179959351299733
7,2.464484005173163,2.311223597614312
8,2.419792654165171,2.363007318754138
9,2.406756445057729,2.469864331871454
10,2.422681141309436,2.2943148912827662
11,2.362728646139057,2.410542463232403
12,2.38134162028123,2.2927375951427624
13,2.343587278475289,2.298116828766337
14,2.3380462887145654,2.381415326171126
15,2.2944591622667687,2.30230006996108
16,2.313714181459015,2.3493043184280396
17,2.3077149666943573,2.395794014989233
18,2.2826841879826834,2.3536045873091997
19,2.2729793851930165,2.303647359456021
20,2.2261090208298793,2.3084281631773966
21,2.2248743870797965,2.364076584394724
22,2.1741087973540068,2.3659916238550758
23,2.1591095334353065,2.4437470831022674
24,2.112783790285365,2.4274534403912127
25,2.0612991911624867,2.4325453489104665
26,1.9809494598473063,2.4675147416401493
27,1.9565569356459385,2.488844088981488
28,1.8971417469369758,2.6085016522670816
29,1.8033553723078435,2.7047573781452297
30,1.7501449281780883,2.784174418888209
31,1.6733310132917663,2.867849638856993
32,1.6055203808017093,2.885374676230495
33,1.5342972608770509,3.014204749300436
34,1.4459748073206202,3.276430873783088
35,1.3820204583489095,3.364588980294444
36,1.3120189030651375,3.7272017250763128
37,1.2460109755049016,3.7012570767314887
38,1.1584644750939084,4.221843178286874
39,1.1172903061134587,4.374877185177949
40,1.0344817146110334,4.357019591185213
41,0.9893172590343009,4.7197503868056225
42,0.9225418024563704,5.135328854519897
