epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,5.233446384754287,1.025808756651147,3.9421712387070857,0.530932689164791,2.5937944824726435,0.655258057408324,3.947232261382718,1.7021719060851994,3.2052415977344055,3.711488640462625,0.49719626168224296,0.3643835616438356,0.7823529411764706,0.001
2,2.9410665546459542,0.8395839950513928,1.9043624894676279,0.3942401251599,1.8308699873591086,0.5176704711041477,2.929289226831658,1.7021719060851994,3.072378612490106,3.0116370997896036,0.5687203791469194,0.47619047619047616,0.7058823529411765,0.001
3,2.3926922450885315,0.7438424153601175,1.4660453750113243,0.36560890645945576,1.468124597879082,0.4849802506829366,2.454457177252073,1.7021719063055494,2.9547820254306476,3.0578686058411098,0.5935162094763092,0.5151515151515151,0.7,0.001
4,2.077509128672799,0.6625988880058754,1.252781623392581,0.3242572270017014,1.2982624255795576,0.44281222915032437,2.182267415104864,1.702171906746249,3.1494303428311445,2.9920037079209982,0.5529953917050692,0.45454545454545453,0.7058823529411765,0.001
5,1.7711949709823525,0.5805948696162917,1.0322927754379245,0.3166146583565943,1.1012859802810189,0.42709621737492504,1.8954289545633876,1.7021719063055494,3.1866798259854976,3.195956082969849,0.5693779904306221,0.4798387096774194,0.7,0.001
6,1.4977417417462784,0.505358725070072,0.8548748378612638,0.2750163403048753,0.9133834206463008,0.3832708695238928,1.6103775708380115,1.702171906746249,3.224513547477793,3.306495798713839,0.5275229357798166,0.4323308270676692,0.6764705882352942,0.001
7,1.3448266191976128,0.4497652785394637,0.7687538562552545,0.2526149852769432,0.8106671088063563,0.3514885494206617,1.436176660981945,1.7021719058648495,3.2414372006978653,3.2292959271429207,0.557919621749409,0.466403162055336,0.6941176470588235,0.001
8,1.1465345900953368,0.3635884177993274,0.6711002157488063,0.22369192215629513,0.705558640348713,0.313115673067389,1.2257048993366262,1.7021719041020504,3.453287720459887,3.2067328089927347,0.5714285714285715,0.5116279069767442,0.6470588235294118,0.0005
9,0.9368470750762883,0.27506437710384785,0.5531355402606252,0.2172943015691313,0.5885410792505895,0.30040414237491303,1.013807525035414,1.7021719047631,3.6596734748530078,3.511223909374526,0.5837837837837837,0.54,0.6352941176470588,0.0005
10,0.8277820527223033,0.23027525924820996,0.5002941193950815,0.1944253594509555,0.5361333002444777,0.27203121492139953,0.9024241672425967,1.7021719047631,3.6855499836962236,3.386831547107802,0.5813333333333334,0.5317073170731708,0.6411764705882353,0.0005
