epoch,train_loss,train_fly_loss,train_movement_class_loss,train_distance_loss,train_direction_loss,train_unweighted_distance_loss,train_unweighted_direction_loss,train_unweighted_total_loss,train_mean_distance_weight,test_loss,test_unweighted_loss,epoch_fly_threshold,epoch_mean_error_km,epoch_migration50_error_mean_km,epoch_stationary_error_mean_km,epoch_gated_mean_error_km,balanced_checkpoint_accepted,balanced_checkpoint_score,balanced_checkpoint_reason,fixed_0_5_fly_f1,fixed_0_5_fly_precision,fixed_0_5_fly_recall,lr
1,3.4241670578959176,0.8424945288912626,0.8579171778699458,2.1953131117910707,0.3437602589875861,1.8024321000852352,0.3686078491236643,3.0437098873272097,1.185099394173635,2.29605656557006,2.0703591278621127,0.6865420299768449,13.92877070280015,107.4533443867966,4.652494505960321,13.094197846132392,False,inf,migration50_not_improved,0.6402116402116402,0.5353982300884956,0.7960526315789473,0.001
2,2.5970605139462455,0.6926937194847353,0.6798450323449312,1.58898797832088,0.2908350716061348,1.415821693014263,0.3171312224993487,2.4370422832406757,1.1850993935309972,2.192203560929414,2.136503875737563,0.8511113023385405,14.364638892953181,90.92346901894726,6.390364221553592,13.02121328500213,False,inf,mean_error_too_high,0.5805084745762711,0.428125,0.9013157894736842,0.001
3,2.4392786167381266,0.6415353836717631,0.6687739740484808,1.4938152459753813,0.27346900388638606,1.339475818721432,0.2984493653166969,2.2974293823190775,1.185099394173635,2.0827522425638696,1.9595289185362041,0.784656889475882,13.75854833217175,92.67498448633636,5.607323230186075,12.971479793804683,False,inf,mean_error_too_high,0.6285714285714284,0.4925373134328358,0.868421052631579,0.001
4,2.3609848671524993,0.6276737159153201,0.6556482191355724,1.4372464730090528,0.26430525030247926,1.2972721192393342,0.28759908358845104,2.2326574402678045,1.1850993938523162,2.079559783729903,1.9092686137741788,0.671438896744512,13.4423612296507,96.24344405445595,5.017586822453756,12.899974925647244,True,12.899974925647244,accepted,0.6991869918699186,0.5944700460829493,0.8486842105263158,0.001
5,2.2918772870960904,0.5949070386166843,0.6516043715721193,1.3998514956862458,0.2684353061442105,1.256035982277194,0.29208842313514566,2.159888333708771,1.185099394173635,2.066158220774401,1.8724714032401937,0.8104598067142069,13.141880134194613,98.83017180911277,4.536986846107308,12.604168041720046,True,12.604168041720046,accepted,0.6774193548387097,0.5727272727272728,0.8289473684210527,0.001
6,2.2219674947126857,0.5817504366935102,0.6423135092155632,1.3565957441805507,0.24608587969666865,1.230650066686769,0.2690032200832573,2.1074804800218647,1.1850993935309972,2.06270502262681,1.9044905814199113,0.8160565270599909,13.439764913980994,93.08916375960224,5.23295787266528,12.75715154050251,True,12.75715154050251,accepted,0.6702127659574468,0.5625,0.8289473684210527,0.001
7,2.1487050120721287,0.5508743585601971,0.6323780161993844,1.315411777991169,0.24864872093149273,1.1961660414050532,0.26999015837024165,2.0401299828788986,1.1850993938523162,2.034951826954145,1.8626851720629998,0.7799005482741631,13.340453074852224,98.54262646526266,4.77114565696219,12.649346487820258,True,12.649346487820258,accepted,0.6785714285714286,0.5541666666666667,0.875,0.001
8,2.0674252619319207,0.5350337648648779,0.6261805339322257,1.2601293290079123,0.23143403661861575,1.1533691632458463,0.24950783930698817,1.9697019616869904,1.185099394173635,2.053707624060124,1.926832805746649,0.8247962252219441,13.704093883821923,93.92718673200719,5.451744773783014,12.85651822734562,False,inf,mean_error_too_high,0.6563307493540051,0.5404255319148936,0.8355263157894737,0.001
9,2.000913050939452,0.515184440220784,0.6149165585355939,1.215116960340433,0.2337649853403035,1.124103086977956,0.25231312552713,1.9191732441961282,1.1850993935309972,2.1712049538234495,1.9336131338803273,0.7923465198138728,13.334365183339736,100.58418199996157,4.541622421311698,12.882281755197907,True,12.882281755197907,accepted,0.6631578947368421,0.5526315789473685,0.8289473684210527,0.001
10,1.9308740723165219,0.49699926312079007,0.611366722622329,1.1780774127440954,0.20591141094737297,1.0807921635815396,0.22275500879133486,1.8420106117937443,1.185099394173635,2.1468754020341323,2.032444937209877,0.835604054753785,13.962299250416281,92.83702501968729,5.9077732391326885,12.815167995328334,False,inf,mean_error_too_high,0.6190476190476191,0.48507462686567165,0.8552631578947368,0.001
